name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Sepp van den Berg,Liverpool,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,19524,0.0,0.0,0.0,0,0.0,Liverpool,True,Crystal Palace,,0.81
Sepp van den Berg,Liverpool,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,25245,0.0,0.0,0.0,0,0.0,Liverpool,False,Manchester United,,-0.1
Sepp van den Berg,Liverpool,Manchester United,2022-08-22,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,29008,0.0,0.0,0.0,0,0.0,Liverpool,True,Bournemouth,,1.46
Sepp van den Berg,Liverpool,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,31453,0.0,0.0,0.0,0,0.0,Liverpool,True,Newcastle United,,0.73
Sepp van den Berg,Liverpool,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,30652,0.0,0.0,0.0,0,0.0,Liverpool,False,Everton,,-0.63
Sepp van den Berg,Liverpool,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,24515,0.0,0.0,0.0,0,0.0,Liverpool,True,Brighton,,-0.71
Sepp van den Berg,Liverpool,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,20443,0.0,0.0,0.0,0,0.0,Liverpool,False,Arsenal,,-0.0
Sepp van den Berg,Liverpool,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,19628,0.0,0.0,0.0,0,0.0,Liverpool,True,Manchester City,,-1.17
Sepp van den Berg,Liverpool,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,19110,0.0,0.0,0.0,0,0.0,Liverpool,True,West Ham,,0.63
Sepp van den Berg,Liverpool,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,18362,0.0,0.0,0.0,0,0.0,Liverpool,False,Nottingham Forest,,
Sepp van den Berg,Liverpool,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,18332,0.0,0.0,0.0,0,0.0,Liverpool,True,Leicester City,,0.83
Sepp van den Berg,Liverpool,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,17965,0.0,0.0,0.0,0,0.0,Liverpool,False,Tottenham,,-0.03
Sepp van den Berg,Liverpool,Tottenham,2022-11-06,False,0,0.0,0.02,0.0,0.03,0,1.0,1.0,0.0,0,0,0,0.0,0,17604,0.0,0.0,0.0,0,0.0,Liverpool,True,Southampton,,-0.38
Sepp van den Berg,Liverpool,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,17298,0.0,0.0,0.0,0,0.0,Liverpool,False,Aston Villa,,0.59
Sepp van den Berg,Liverpool,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,16397,0.0,0.0,0.0,0,0.0,Liverpool,True,Leeds United,,-0.79
Sepp van den Berg,Liverpool,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,16244,0.0,0.0,0.0,0,0.0,Liverpool,False,Brentford,,-0.55
Sepp van den Berg,Liverpool,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,16120,0.0,0.0,0.0,0,0.0,Liverpool,False,Brighton,,-0.39
Sepp van den Berg,Liverpool,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,15954,0.0,0.0,0.0,0,0.0,Liverpool,True,Chelsea,,-0.25
Sepp van den Berg,Liverpool,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,15775,0.0,0.0,0.0,0,0.0,Liverpool,False,Wolverhampton,,-0.46
Sepp van den Berg,Liverpool,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,15574,0.0,0.0,0.0,0,0.0,Liverpool,True,Everton,,0.34
Sepp van den Berg,Liverpool,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,15479,0.0,0.0,0.0,0,0.0,Liverpool,False,Newcastle United,,-0.34
Sepp van den Berg,Liverpool,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,15398,0.0,0.0,0.0,0,0.0,Liverpool,False,Crystal Palace,,0.13
