name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Davinson Sánchez,Spurs,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,66668,0.0,0.0,0.0,0.0,1.99,0.3,0.59,0,0.0,Spurs,False,Chelsea,,-0.72
Davinson Sánchez,Spurs,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,61215,0.0,0.0,0.0,0.0,1.99,0.3,0.59,0,6.0,Spurs,True,Wolverhampton,,-0.48
Davinson Sánchez,Spurs,Wolverhampton,2022-08-20,True,90,0.0,0.09,0.0,0.0,6,1.0,0.0,3.7,0,1,0,0.0,0,59754,2.0,0.03,30.0,1.0,1.99,0.3,0.59,0,7.0,Spurs,False,Nottingham Forest,,
Davinson Sánchez,Spurs,Nottingham Forest,2022-08-28,False,90,0.0,0.0,0.0,0.0,7,0.0,0.0,2.5,1,1,0,0.0,0,76796,3.25,0.02,45.0,1.0,1.99,0.3,0.59,0,1.0,Spurs,False,West Ham,,0.14
Davinson Sánchez,Spurs,West Ham,2022-08-31,False,90,0.0,0.05,0.0,0.0,1,1.0,0.0,2.8,0,0,1,0.0,0,93415,2.8,0.03,54.0,0.67,1.99,0.3,0.59,0,0.0,Spurs,True,Fulham,,-0.3
Davinson Sánchez,Spurs,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,102387,2.8,0.03,45.0,0.67,1.99,0.3,0.59,0,0.0,Spurs,True,Leeds United,,-0.79
Davinson Sánchez,Spurs,Leeds United,2022-09-17,True,58,0.0,0.02,0.0,0.0,0,1.0,0.0,2.8,0,0,2,0.0,0,92243,2.8,0.03,46.86,0.5,1.99,0.3,0.59,0,1.0,Spurs,False,Arsenal,,-0.0
Davinson Sánchez,Spurs,Arsenal,2022-10-01,False,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,0,0.0,0,86608,1.8,0.01,43.38,0.4,1.99,0.3,0.59,0,0.0,Spurs,False,Brighton,,-0.39
Davinson Sánchez,Spurs,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,83556,0.4,0.01,38.56,0.4,1.99,0.3,0.59,0,1.0,Spurs,True,Everton,,0.34
Davinson Sánchez,Spurs,Everton,2022-10-15,True,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,0,79982,0.4,0.0,35.0,0.33,1.99,0.3,0.59,0,1.0,Spurs,False,Manchester United,,-0.1
Davinson Sánchez,Spurs,Manchester United,2022-10-19,False,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,0,75304,0.6,0.0,32.55,0.29,1.99,0.3,0.59,0,1.0,Spurs,True,Newcastle United,,0.73
Davinson Sánchez,Spurs,Newcastle United,2022-10-23,True,80,0.0,0.0,0.0,0.07,1,0.0,1.0,3.3,0,0,2,0.0,0,74619,0.8,0.0,36.5,0.25,1.99,0.3,0.59,0,0.0,Spurs,False,Bournemouth,,0.19
Davinson Sánchez,Spurs,Bournemouth,2022-10-29,False,56,0.0,0.0,0.0,0.0,0,0.0,0.0,1.1,0,0,2,0.0,0,72870,0.6,0.0,38.0,0.22,1.99,0.3,0.59,0,0.0,Spurs,True,Liverpool,,-0.53
Davinson Sánchez,Spurs,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,69990,0.6,0.0,35.29,0.22,1.99,0.3,0.59,0,1.0,Spurs,True,Leicester City,,0.83
