name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ben Chilwell,Chelsea,Everton,2022-08-06,False,64,0.0,0.0,0.0,0.0,9,0.0,0.0,1.0,0,1,0,0.0,0,280300,9.0,0.0,64.0,1.0,0.0,Chelsea,True,Tottenham,,1.07
Ben Chilwell,Chelsea,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,414903,4.5,0.0,32.0,1.0,1.0,Chelsea,False,Leicester City,,-0.05
Ben Chilwell,Chelsea,Leicester City,2022-08-21,False,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.0,0,336139,3.33,0.0,25.67,0.5,1.0,Chelsea,True,Leeds United,,-0.79
Ben Chilwell,Chelsea,Leeds United,2022-08-27,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,0,286632,2.75,0.0,19.5,0.33,1.0,Chelsea,False,Southampton,,-1.07
Ben Chilwell,Chelsea,Southampton,2022-08-30,False,23,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,0,0.0,0,249846,2.4,0.0,20.2,0.25,10.0,Chelsea,True,West Ham,,0.63
Ben Chilwell,Chelsea,West Ham,2022-09-03,True,18,1.0,0.34,1.0,0.12,10,1.0,1.0,9.4,0,0,0,0.0,0,229828,2.6,0.27,19.83,0.2,2.0,Chelsea,False,Crystal Palace,,0.13
Ben Chilwell,Chelsea,Crystal Palace,2022-10-01,False,90,0.0,0.03,0.0,0.0,2,1.0,0.0,2.6,0,0,1,0.0,0,330093,3.0,0.28,29.86,0.17,0.0,Chelsea,True,Wolverhampton,,-0.48
Ben Chilwell,Chelsea,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,369915,2.8,0.28,26.12,0.17,5.0,Chelsea,False,Aston Villa,,0.59
Ben Chilwell,Chelsea,Aston Villa,2022-10-16,False,90,0.0,0.0,0.0,0.0,5,0.0,0.0,0.6,0,1,0,0.0,0,392437,3.6,0.28,33.22,0.29,0.0,Chelsea,False,Brentford,,-0.55
Ben Chilwell,Chelsea,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,684863,3.4,0.28,29.9,0.29,2.0,Chelsea,True,Manchester United,,0.38
Ben Chilwell,Chelsea,Manchester United,2022-10-22,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,0,1,0.0,0,457361,1.8,0.01,35.36,0.25,1.0,Chelsea,False,Brighton,,-0.39
Ben Chilwell,Chelsea,Brighton,2022-10-29,False,26,0.0,0.02,0.0,0.0,1,1.0,0.0,0.6,0,0,1,0.0,0,467367,1.6,0.0,34.58,0.22,0.0,Chelsea,True,Arsenal,,0.36
Ben Chilwell,Chelsea,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,351218,1.6,0.0,31.92,0.22,0.0,Chelsea,False,Newcastle United,,-0.34
Ben Chilwell,Chelsea,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,275058,0.6,0.0,29.64,0.22,0.0,Chelsea,True,Bournemouth,,1.46
Ben Chilwell,Chelsea,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,232042,0.6,0.0,27.67,0.22,0.0,Chelsea,False,Nottingham Forest,,
Ben Chilwell,Chelsea,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,220378,0.2,0.0,25.94,0.22,0.0,Chelsea,True,Manchester City,,-1.17
Ben Chilwell,Chelsea,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,215212,0.0,0.0,24.41,0.22,0.0,Chelsea,False,Fulham,,1.37
Ben Chilwell,Chelsea,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,215212,0.0,0.0,23.06,0.22,0.0,Chelsea,True,Crystal Palace,,0.81
Ben Chilwell,Chelsea,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,207945,0.0,0.0,21.84,0.22,0.0,Chelsea,False,Liverpool,,-1.33
Ben Chilwell,Chelsea,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,204034,0.0,0.0,20.75,0.22,1.0,Chelsea,True,Fulham,,-0.3
Ben Chilwell,Chelsea,Fulham,2023-02-03,True,6,0.0,0.0,0.0,0.11,1,0.0,1.0,1.6,0,0,0,0.09,0,201384,0.2,0.0,20.05,0.2,1.0,Chelsea,False,West Ham,,0.14
Ben Chilwell,Chelsea,West Ham,2023-02-11,False,23,0.0,0.0,0.0,0.03,1,0.0,1.0,2.7,0,0,0,0.14,0,203597,0.4,0.0,20.18,0.18,2.0,Chelsea,True,Southampton,,-0.38
Ben Chilwell,Chelsea,Southampton,2023-02-18,True,83,0.0,0.01,0.0,0.0,2,1.0,0.0,1.3,0,0,1,0.83,1,204519,0.8,0.0,22.91,0.17,1.0,Chelsea,False,Tottenham,,-0.03
Ben Chilwell,Chelsea,Tottenham,2023-02-26,False,90,0.0,0.02,0.0,0.01,1,1.0,1.0,3.9,0,0,2,0.71,1,207952,1.0,0.01,25.71,0.15,10.0,Chelsea,True,Leicester City,,0.83
Ben Chilwell,Chelsea,Leicester City,2023-03-04,True,90,0.0,0.42,1.0,0.17,10,2.0,2.0,8.2,1,1,0,0.94,1,231045,3.0,0.29,28.28,0.21,8.0,Chelsea,False,Leeds United,,-0.8
Ben Chilwell,Chelsea,Leeds United,2023-03-11,False,72,1.0,0.03,0.0,0.19,8,1.0,3.0,9.9,0,0,1,2.08,1,317998,4.4,0.3,29.96,0.2,1.0,Chelsea,True,Everton,,0.34
Ben Chilwell,Chelsea,Everton,2023-03-18,True,90,0.0,0.04,0.0,0.33,1,1.0,4.0,10.9,0,0,2,1.43,1,1275317,4.4,0.31,32.19,0.19,0.0,Chelsea,True,Aston Villa,,0.55
Ben Chilwell,Chelsea,Aston Villa,2023-04-01,True,90,0.0,0.14,0.0,0.12,0,4.0,2.0,5.7,0,0,2,0.81,1,1286020,4.0,0.33,34.25,0.18,9.0,Chelsea,True,Liverpool,,-0.53
Ben Chilwell,Chelsea,Liverpool,2023-04-04,True,77,0.0,0.0,0.0,0.73,9,0.0,3.0,5.0,3,1,0,0.35,1,1286020,5.6,0.33,35.72,0.22,0.0,Chelsea,False,Wolverhampton,,-0.46
Ben Chilwell,Chelsea,Wolverhampton,2023-04-08,False,22,0.0,0.03,0.0,0.0,0,1.0,0.0,0.3,0,0,0,0.0,0,1308146,3.6,0.05,35.27,0.21,1.0,Chelsea,True,Brighton,,-0.71
Ben Chilwell,Chelsea,Brighton,2023-04-15,True,90,0.0,0.1,0.0,0.12,1,1.0,2.0,4.4,0,0,2,2.28,1,1132002,2.2,0.06,37.03,0.2,1.0,Chelsea,True,Brentford,,0.69
Ben Chilwell,Chelsea,Brentford,2023-04-26,True,90,0.0,0.0,0.0,0.06,1,0.0,1.0,4.6,0,0,2,1.05,1,754165,2.2,0.05,38.69,0.19,1.0,Chelsea,False,Arsenal,,-0.0
Ben Chilwell,Chelsea,Arsenal,2023-05-02,False,90,0.0,0.26,0.0,0.0,1,1.0,0.0,4.1,0,0,3,2.11,1,526621,2.4,0.08,40.24,0.18,2.0,Chelsea,False,Bournemouth,,0.19
