name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Sergio Gómez,Man City,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1658,0.0,0.0,0.0,0.0,1.0,Man City,True,Crystal Palace,,0.81
Sergio Gómez,Man City,Crystal Palace,2022-08-27,True,6,0.0,0.1,0.0,0.0,1,1.0,0.0,0.3,0,0,0,0.0,0,3049,0.5,0.05,3.0,0.0,1.0,Man City,True,Nottingham Forest,,
Sergio Gómez,Man City,Nottingham Forest,2022-08-31,True,22,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,0,0,0.0,0,4264,0.67,0.03,9.33,0.0,0.0,Man City,False,Aston Villa,,0.59
Sergio Gómez,Man City,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4657,0.5,0.02,7.0,0.0,1.0,Man City,False,Wolverhampton,,-0.46
Sergio Gómez,Man City,Wolverhampton,2022-09-17,False,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.0,0,6405,0.6,0.02,7.4,0.0,3.0,Man City,True,Manchester United,,0.38
Sergio Gómez,Man City,Manchester United,2022-10-02,True,49,0.0,0.0,1.0,0.17,3,0.0,2.0,6.4,0,0,3,0.0,0,5846,1.2,0.22,14.33,0.0,1.0,Man City,True,Southampton,,-0.38
Sergio Gómez,Man City,Southampton,2022-10-08,True,20,0.0,0.06,0.0,0.0,1,1.0,0.0,0.7,0,0,0,0.0,0,31607,1.2,0.21,15.14,0.0,0.0,Man City,False,Liverpool,,-1.33
Sergio Gómez,Man City,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,23322,1.0,0.21,13.25,0.0,0.0,Man City,True,Brighton,,-0.71
Sergio Gómez,Man City,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,14673,1.0,0.21,11.78,0.0,0.0,Man City,False,Leeds United,,-0.8
Sergio Gómez,Man City,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,12175,0.8,0.21,10.6,0.0,0.0,Man City,True,Fulham,,-0.3
Sergio Gómez,Man City,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,10401,0.2,0.01,9.64,0.0,0.0,Man City,True,Brentford,,0.69
Sergio Gómez,Man City,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,10388,0.0,0.0,8.83,0.0,0.0,Man City,False,Leicester City,,-0.05
Sergio Gómez,Man City,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,8584,0.0,0.0,8.15,0.0,0.0,Man City,True,Everton,,0.34
Sergio Gómez,Man City,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,8452,0.0,0.0,7.57,0.0,0.0,Man City,False,Chelsea,,-0.72
Sergio Gómez,Man City,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,8365,0.0,0.0,7.07,0.0,0.0,Man City,False,Manchester United,,-0.1
Sergio Gómez,Man City,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,8356,0.0,0.0,6.62,0.0,0.0,Man City,True,Tottenham,,1.07
Sergio Gómez,Man City,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,8356,0.0,0.0,6.24,0.0,0.0,Man City,True,Wolverhampton,,-0.48
Sergio Gómez,Man City,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,8319,0.0,0.0,5.89,0.0,0.0,Man City,False,Tottenham,,-0.03
Sergio Gómez,Man City,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,8429,0.0,0.0,5.58,0.0,0.0,Man City,True,Aston Villa,,0.55
Sergio Gómez,Man City,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,8542,0.0,0.0,5.3,0.0,0.0,Man City,False,Arsenal,,-0.0
Sergio Gómez,Man City,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,8542,0.0,0.0,5.05,0.0,0.0,Man City,False,Nottingham Forest,,
Sergio Gómez,Man City,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,8523,0.0,0.0,4.82,0.0,1.0,Man City,False,Bournemouth,,0.19
Sergio Gómez,Man City,Bournemouth,2023-02-25,False,35,0.0,0.08,0.0,0.0,1,2.0,0.0,1.2,0,0,1,0.81,0,8585,0.2,0.02,6.13,0.0,0.0,Man City,True,Newcastle United,,0.73
Sergio Gómez,Man City,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,8663,0.2,0.02,5.88,0.0,0.0,Man City,False,Crystal Palace,,0.13
Sergio Gómez,Man City,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,8687,0.2,0.02,5.64,0.0,0.0,Man City,True,Liverpool,,-0.53
Sergio Gómez,Man City,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,8701,0.2,0.02,5.42,0.0,1.0,Man City,False,Southampton,,-1.07
Sergio Gómez,Man City,Southampton,2023-04-08,False,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.0,0,8699,0.4,0.02,5.56,0.0,1.0,Man City,True,Leeds United,,-0.79
Sergio Gómez,Man City,Leeds United,2023-04-15,True,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,1,1.62,0,8690,0.4,0.0,5.93,0.0,0.0,Man City,True,Arsenal,,0.36
Sergio Gómez,Man City,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,8794,0.4,0.0,5.72,0.0,0.0,Man City,False,Fulham,,1.37
Sergio Gómez,Man City,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,8813,0.4,0.0,5.53,0.0,0.0,Man City,True,West Ham,,0.63
Sergio Gómez,Man City,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,8813,0.4,0.0,5.35,0.0,0.0,Man City,True,Leicester City,,0.83
Sergio Gómez,Man City,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,8854,0.2,0.0,5.19,0.0,1.0,Man City,False,Everton,,-0.63
Sergio Gómez,Man City,Everton,2023-05-14,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0,8870,0.2,0.0,5.06,0.0,7.0,Man City,True,Chelsea,,-0.25
Sergio Gómez,Man City,Chelsea,2023-05-21,True,77,0.0,0.02,0.0,0.02,7,1.0,1.0,2.3,1,1,0,1.08,1,8896,1.6,0.0,7.18,0.1,1.0,Man City,False,Brighton,,-0.39
Sergio Gómez,Man City,Brighton,2023-05-24,False,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,0,8896,1.8,0.0,7.14,0.09,2.0,Man City,False,Brentford,,-0.55
Sergio Gómez,Man City,Brentford,2023-05-28,False,90,0.0,0.06,0.0,0.25,2,2.0,2.0,0.0,0,0,1,0.41,1,11545,2.2,0.02,9.44,0.08,0.0,Man City,False,Burnley,,0.0
