name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jamaal Lascelles,Newcastle,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,13892,0.0,0.0,0.0,0.0,1.34,0.23,0.14,0,0.0,Newcastle,False,Brighton,,-0.39
Jamaal Lascelles,Newcastle,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,10945,0.0,0.0,0.0,0.0,1.34,0.23,0.14,0,0.0,Newcastle,True,Manchester City,,-1.17
Jamaal Lascelles,Newcastle,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,10703,0.0,0.0,0.0,0.0,1.34,0.23,0.14,0,0.0,Newcastle,False,Wolverhampton,,-0.46
Jamaal Lascelles,Newcastle,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,10256,0.0,0.0,0.0,0.0,1.34,0.23,0.14,0,0.0,Newcastle,False,Liverpool,,-1.33
Jamaal Lascelles,Newcastle,Liverpool,2022-08-31,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.9,0,0,2,0.0,0,9750,0.0,0.0,18.0,0.0,1.34,0.23,0.14,0,0.0,Newcastle,True,Crystal Palace,,0.81
Jamaal Lascelles,Newcastle,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,8764,0.0,0.0,15.0,0.0,1.34,0.23,0.14,0,0.0,Newcastle,True,Bournemouth,,1.46
Jamaal Lascelles,Newcastle,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,9038,0.0,0.0,12.86,0.0,1.34,0.23,0.14,0,1.0,Newcastle,False,Fulham,,1.37
Jamaal Lascelles,Newcastle,Fulham,2022-10-01,False,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,1,0.0,0,8854,0.2,0.0,12.12,0.0,1.34,0.23,0.14,0,0.0,Newcastle,True,Brentford,,0.69
Jamaal Lascelles,Newcastle,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,8988,0.2,0.0,10.78,0.0,1.34,0.23,0.14,0,1.0,Newcastle,False,Manchester United,,-0.1
Jamaal Lascelles,Newcastle,Manchester United,2022-10-16,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,0,8943,0.4,0.0,9.8,0.0,1.34,0.23,0.14,0,0.0,Newcastle,True,Everton,,0.34
Jamaal Lascelles,Newcastle,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,9000,0.4,0.0,8.91,0.0,1.34,0.23,0.14,0,0.0,Newcastle,False,Tottenham,,-0.03
Jamaal Lascelles,Newcastle,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,8980,0.4,0.0,8.17,0.0,1.34,0.23,0.14,0,1.0,Newcastle,True,Aston Villa,,0.55
Jamaal Lascelles,Newcastle,Aston Villa,2022-10-29,True,7,0.0,0.07,0.0,0.0,1,1.0,0.0,0.1,0,0,0,0.0,0,8870,0.4,0.01,8.08,0.0,1.34,0.23,0.14,0,0.0,Newcastle,False,Southampton,,-1.07
