name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Sergi Canós Tenés,Brentford,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1296,0.0,0.0,0.0,0.0,0.0,Brentford,True,Manchester United,,0.38
Sergi Canós Tenés,Brentford,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1290,0.0,0.0,0.0,0.0,0.0,Brentford,False,Fulham,,1.37
Sergi Canós Tenés,Brentford,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1244,0.0,0.0,0.0,0.0,0.0,Brentford,True,Everton,,0.34
Sergi Canós Tenés,Brentford,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1170,0.0,0.0,0.0,0.0,0.0,Brentford,False,Crystal Palace,,0.13
Sergi Canós Tenés,Brentford,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1094,0.0,0.0,0.0,0.0,0.0,Brentford,True,Leicester City,,0.83
Sergi Canós Tenés,Brentford,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1066,0.0,0.0,0.0,0.0,0.0,Brentford,True,Arsenal,,0.36
Sergi Canós Tenés,Brentford,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,3958,0.0,0.0,0.0,0.0,0.0,Brentford,False,Bournemouth,,0.19
Sergi Canós Tenés,Brentford,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,6071,0.0,0.0,0.0,0.0,0.0,Brentford,False,Newcastle United,,-0.34
Sergi Canós Tenés,Brentford,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5911,0.0,0.0,0.0,0.0,1.0,Brentford,True,Brighton,,-0.71
Sergi Canós Tenés,Brentford,Brighton,2022-10-14,True,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,0,6618,0.2,0.0,1.0,0.0,0.0,Brentford,True,Chelsea,,-0.25
Sergi Canós Tenés,Brentford,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,9629,0.2,0.0,0.91,0.0,1.0,Brentford,False,Aston Villa,,0.59
