name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Luke Ayling,Leeds,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.03,2.36,0.08,0,0.0,Leeds,False,Southampton,,-1.07
Luke Ayling,Leeds,Southampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.03,2.36,0.08,0,0.0,Leeds,True,Chelsea,,-0.25
Luke Ayling,Leeds,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.03,2.36,0.08,0,0.0,Leeds,False,Brighton,,-0.39
Luke Ayling,Leeds,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.03,2.36,0.08,0,0.0,Leeds,True,Everton,,0.34
Luke Ayling,Leeds,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.03,2.36,0.08,0,3.0,Leeds,False,Brentford,,-0.55
Luke Ayling,Leeds,Brentford,2022-09-03,False,20,0.0,0.01,1.0,0.36,3,1.0,1.0,5.4,0,0,2,0.0,0,0.6,0.2,3.33,0.0,1.03,2.36,0.08,0,1.0,Leeds,True,Aston Villa,,0.55
Luke Ayling,Leeds,Aston Villa,2022-10-02,True,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0,0.0,0,0.8,0.2,6.0,0.0,1.03,2.36,0.08,0,1.0,Leeds,False,Crystal Palace,,0.13
Luke Ayling,Leeds,Crystal Palace,2022-10-09,False,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.0,0,1.0,0.2,6.0,0.0,1.03,2.36,0.08,0,0.0,Leeds,True,Arsenal,,0.36
Luke Ayling,Leeds,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.0,0.2,5.33,0.0,1.03,2.36,0.08,0,0.0,Leeds,False,Leeds United,,-0.8
Luke Ayling,Leeds,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.0,0.2,4.8,0.0,1.03,2.36,0.08,0,1.0,Leeds,True,Fulham,,-0.3
Luke Ayling,Leeds,Fulham,2022-10-23,True,90,0.0,0.07,0.0,0.0,1,2.0,0.0,4.3,0,0,3,0.0,0,0.6,0.01,12.55,0.0,1.03,2.36,0.08,0,1.0,Leeds,False,Liverpool,,-1.33
Luke Ayling,Leeds,Liverpool,2022-10-29,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.0,0,0.6,0.01,11.58,0.0,1.03,2.36,0.08,0,1.0,Leeds,True,Bournemouth,,1.46
Luke Ayling,Leeds,Bournemouth,2022-11-05,True,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0,0.6,0.01,11.0,0.0,1.03,2.36,0.08,0,0.0,Leeds,False,Tottenham,,-0.03
Luke Ayling,Leeds,Tottenham,2022-11-12,False,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0,0,2,0.5,0,0.6,0.01,11.0,0.0,1.03,2.36,0.08,0,1.0,Leeds,True,Manchester City,,-1.17
Luke Ayling,Leeds,Manchester City,2022-12-28,True,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,0,0.82,0,0.8,0.01,11.93,0.0,1.03,2.36,0.08,0,5.0,Leeds,False,Newcastle United,,-0.34
Luke Ayling,Leeds,Newcastle United,2022-12-31,False,69,0.0,0.0,0.0,0.0,5,0.0,0.0,0.2,0,1,0,1.93,1,1.6,0.0,15.5,0.11,1.03,2.36,0.08,0,1.0,Leeds,True,West Ham,,0.63
Luke Ayling,Leeds,West Ham,2023-01-04,True,90,0.0,0.0,0.0,0.08,1,0.0,1.0,3.9,0,0,2,1.42,1,1.6,0.0,19.88,0.1,1.03,2.36,0.08,0,1.0,Leeds,False,Aston Villa,,0.59
Luke Ayling,Leeds,Aston Villa,2023-01-13,False,90,0.0,0.0,0.0,0.59,1,0.0,1.0,3.0,0,0,2,1.28,1,1.6,0.0,23.78,0.09,1.03,2.36,0.08,0,8.0,Leeds,True,Brentford,,0.69
Luke Ayling,Leeds,Brentford,2023-01-22,True,90,0.0,0.0,0.0,0.02,8,0.0,1.0,4.0,2,1,0,0.29,1,3.2,0.0,27.26,0.17,1.03,2.36,0.08,0,2.0,Leeds,False,Nottingham Forest,,
