name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Willy Boly,Wolves,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.23,0.0,0.0,0.0,0.0,0.09,0.06,0.1,0,0.0,Wolves,True,Fulham,,-0.3
Willy Boly,Wolves,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.24,0.0,0.0,0.0,0.0,0.09,0.06,0.1,0,0.0,Wolves,False,Tottenham,,-0.03
Willy Boly,Wolves,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.22,0.0,0.0,0.0,0.0,0.09,0.06,0.1,0,0.0,Wolves,True,Newcastle United,,0.73
Willy Boly,Wolves,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.19,0.0,0.0,0.0,0.0,0.09,0.06,0.1,0,0.0,Wolves,False,Bournemouth,,0.19
Willy Boly,Wolves,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.18,0.0,0.0,0.0,0.0,0.09,0.06,0.1,0,0.0,Nott'm Forest,True,Bournemouth,,1.46
Willy Boly,Nott'm Forest,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.18,0.0,0.0,0.0,0.0,0.09,0.06,0.1,0,0.0,Nott'm Forest,True,Fulham,,-0.3
Willy Boly,Nott'm Forest,Fulham,2022-09-16,True,63,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9,0,0,3,0.0,0,0.18,0.0,0.0,9.0,0.0,0.09,0.06,0.1,0,0.0,Nott'm Forest,False,Leeds United,,-0.8
Willy Boly,Nott'm Forest,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.17,0.0,0.0,7.88,0.0,0.09,0.06,0.1,0,0.0,Nott'm Forest,True,Aston Villa,,0.55
Willy Boly,Nott'm Forest,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.17,0.0,0.0,7.0,0.0,0.09,0.06,0.1,0,0.0,Nott'm Forest,False,Wolverhampton,,-0.46
Willy Boly,Nott'm Forest,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.17,0.0,0.0,6.3,0.0,0.09,0.06,0.1,0,0.0,Nott'm Forest,False,Brighton,,-0.39
Willy Boly,Nott'm Forest,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.16,0.0,0.0,5.73,0.0,0.09,0.06,0.1,0,0.0,Nott'm Forest,True,Liverpool,,-0.53
Willy Boly,Nott'm Forest,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.16,0.0,0.0,5.25,0.0,0.09,0.06,0.1,0,0.0,Nott'm Forest,False,Arsenal,,-0.0
Willy Boly,Nott'm Forest,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.16,0.0,0.0,4.85,0.0,0.09,0.06,0.1,0,0.0,Nott'm Forest,True,Brentford,,0.69
Willy Boly,Nott'm Forest,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.15,0.0,0.0,4.5,0.0,0.09,0.06,0.1,0,8.0,Nott'm Forest,True,Crystal Palace,,0.81
Willy Boly,Nott'm Forest,Crystal Palace,2022-11-12,True,90,0.0,0.03,0.0,0.0,8,1.0,0.0,2.4,2,1,0,1.22,1,0.15,1.6,0.01,10.2,0.5,0.09,0.06,0.1,0,1.0,Nott'm Forest,False,Manchester United,,-0.1
Willy Boly,Nott'm Forest,Manchester United,2022-12-27,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.8,0,0,3,2.47,1,0.18,1.8,0.01,15.19,0.33,0.09,0.06,0.1,0,8.0,Nott'm Forest,True,Chelsea,,-0.25
