name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Emerson Leite de Souza Junior,Spurs,Southampton,,True,86,,,,,9,,,7.8,1,0,1,0.0,0,53050,9.0,0.0,86.0,0.0,1.0,Spurs,False,Chelsea,,-0.72
Emerson Leite de Souza Junior,Spurs,Chelsea,,False,81,,,,,1,,,1.9,0,0,2,0.0,0,201888,5.0,0.0,83.5,0.0,6.0,Spurs,True,Wolverhampton,,-0.48
Emerson Leite de Souza Junior,Spurs,Wolverhampton,,True,90,,,,,6,,,4.3,0,1,0,0.0,0,285445,5.33,0.0,85.67,0.33,6.0,Spurs,False,Nottingham Forest,,
Emerson Leite de Souza Junior,Spurs,Nottingham Forest,2022-08-28,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.7,0,1,0,0.0,0,399138,5.5,0.0,86.75,0.5,2.0,Spurs,False,West Ham,,0.14
Emerson Leite de Souza Junior,Spurs,West Ham,2022-08-31,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.0,0,0,1,0.0,0,456143,4.8,0.0,87.4,0.4,2.0,Spurs,True,Fulham,,-0.3
Emerson Leite de Souza Junior,Spurs,Fulham,2022-09-03,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,4.1,0,0,1,0.0,0,533505,3.4,0.0,87.83,0.33,1.0,Spurs,True,Leeds United,,-0.79
Emerson Leite de Souza Junior,Spurs,Leeds United,,True,35,,,,,1,,,0.4,0,0,0,0.0,0,648338,3.4,0.0,80.29,0.29,-2.0,Spurs,False,Arsenal,,-0.0
Emerson Leite de Souza Junior,Spurs,Arsenal,2022-10-01,False,61,0.0,0.06,0.0,0.07,-2,1.0,1.0,0.7,0,0,3,0.0,0,532938,1.8,0.01,77.88,0.25,0.0,Spurs,False,Brighton,,-0.39
Emerson Leite de Souza Junior,Spurs,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,327593,0.6,0.01,69.22,0.25,0.0,Spurs,True,Everton,,0.34
Emerson Leite de Souza Junior,Spurs,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,271676,0.2,0.01,62.3,0.25,0.0,Spurs,False,Manchester United,,-0.1
Emerson Leite de Souza Junior,Spurs,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,221029,-0.2,0.01,56.64,0.25,0.0,Spurs,True,Newcastle United,,0.73
Emerson Leite de Souza Junior,Spurs,Newcastle United,,True,90,,,,,0,,,4.6,0,0,2,0.0,0,233675,-0.4,0.01,59.42,0.22,1.0,Spurs,False,Bournemouth,,0.19
Emerson Leite de Souza Junior,Spurs,Bournemouth,,False,62,,,,,1,,,3.3,0,0,2,0.0,0,231809,0.2,0.0,59.62,0.2,1.0,Spurs,True,Liverpool,,-0.53
Emerson Leite de Souza Junior,Spurs,Liverpool,,True,67,,,,,1,,,1.7,0,0,2,0.0,0,219581,0.4,0.0,60.14,0.18,0.0,Spurs,True,Leicester City,,0.83
Emerson Leite de Souza Junior,Spurs,Leicester City,,True,56,,,,,0,,,3.7,0,0,2,0.82,1,216648,0.4,0.0,59.87,0.17,0.0,Spurs,False,Brentford,,-0.55
Emerson Leite de Souza Junior,Spurs,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,198459,0.4,0.0,56.12,0.17,1.0,Spurs,True,Aston Villa,,0.55
Emerson Leite de Souza Junior,Spurs,Aston Villa,,True,10,,,,,1,,,0.0,0,0,0,0.23,0,192333,0.6,0.0,53.41,0.15,1.0,Spurs,False,Crystal Palace,,0.13
Emerson Leite de Souza Junior,Spurs,Crystal Palace,,False,12,,,,,1,,,0.7,0,0,0,0.17,0,188148,0.6,0.0,51.11,0.14,0.0,Spurs,True,Arsenal,,0.36
Emerson Leite de Souza Junior,Spurs,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,183401,0.4,0.0,48.42,0.14,7.0,Spurs,False,Manchester City,,-1.26
Emerson Leite de Souza Junior,Spurs,Manchester City,,False,77,,,,,7,,,8.4,0,0,3,1.94,1,183401,1.8,0.0,49.85,0.13,9.0,Spurs,False,Fulham,,1.37
Emerson Leite de Souza Junior,Spurs,Fulham,,False,90,,,,,9,,,4.3,3,1,0,1.18,1,184131,3.6,0.0,51.76,0.19,6.0,Spurs,True,Manchester City,,-1.17
Emerson Leite de Souza Junior,Spurs,Manchester City,,True,90,,,,,6,,,3.8,0,1,0,0.97,1,186852,4.6,0.0,53.5,0.24,1.0,Spurs,False,Leeds United,,-0.8
Emerson Leite de Souza Junior,Spurs,Leeds United,2023-02-11,False,15,1.0,0.45,0.0,0.0,1,1.0,0.0,0.2,0,0,1,0.13,0,197200,4.6,0.09,51.83,0.22,15.0,Spurs,True,West Ham,,0.63
Emerson Leite de Souza Junior,Spurs,West Ham,2023-02-19,True,90,0.0,0.0,0.0,0.0,15,0.0,0.0,10.7,3,1,0,0.48,1,199969,7.6,0.09,53.42,0.26,7.0,Spurs,True,Chelsea,,-0.25
Emerson Leite de Souza Junior,Spurs,Chelsea,,True,90,,,,,7,,,6.2,2,1,0,0.41,1,302036,7.6,0.09,54.88,0.3,1.0,Spurs,False,Wolverhampton,,-0.46
Emerson Leite de Souza Junior,Spurs,Wolverhampton,2023-03-04,False,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,1,0.18,0,411293,6.0,0.09,53.12,0.29,0.0,Spurs,True,Nottingham Forest,,
Emerson Leite de Souza Junior,Spurs,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,392277,4.8,0.09,51.15,0.29,1.0,Spurs,False,Southampton,,-1.07
Emerson Leite de Souza Junior,Spurs,Southampton,,False,4,,,,,1,,,0.3,0,0,1,0.86,0,329677,4.8,0.0,49.46,0.27,0.0,Spurs,False,Everton,,-0.63
Emerson Leite de Souza Junior,Spurs,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,273008,1.8,0.0,47.76,0.27,0.0,Spurs,True,Brighton,,-0.71
Emerson Leite de Souza Junior,Spurs,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,240163,0.4,0.0,46.17,0.27,0.0,Spurs,True,Bournemouth,,1.46
Emerson Leite de Souza Junior,Spurs,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,223892,0.2,0.0,44.68,0.27,0.0,Spurs,False,Newcastle United,,-0.34
Emerson Leite de Souza Junior,Spurs,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,211412,0.2,0.0,43.28,0.27,0.0,Spurs,True,Manchester United,,0.38
Emerson Leite de Souza Junior,Spurs,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,207132,0.0,0.0,41.97,0.27,0.0,Spurs,False,Liverpool,,-1.33
Emerson Leite de Souza Junior,Spurs,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,201501,0.0,0.0,40.74,0.27,6.0,Spurs,True,Crystal Palace,,0.81
Emerson Leite de Souza Junior,Spurs,Crystal Palace,,True,90,,,,,6,,,1.9,0,1,0,0.37,1,197234,1.2,0.0,42.14,0.3,1.0,Spurs,False,Aston Villa,,0.59
Emerson Leite de Souza Junior,Spurs,Aston Villa,,False,90,,,,,1,,,2.7,0,0,2,1.18,1,198924,1.4,0.0,43.47,0.29,1.0,Spurs,True,Brentford,,0.69
Emerson Leite de Souza Junior,Spurs,Brentford,,True,74,,,,,1,,,1.9,0,0,2,0.61,1,199643,1.6,0.0,44.3,0.28,2.0,Spurs,False,Leicester City,,-0.05
Emerson Leite de Souza Junior,Spurs,Leicester City,2023-05-28,False,90,0.0,0.06,0.0,0.06,2,1.0,1.0,0.0,0,0,1,1.5,1,202112,2.0,0.01,45.5,0.27,8.0,Spurs,False,Brentford,,-0.55
