name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Frédéric Guilbert,Aston Villa,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,5.84,1.2,0,0,0.0,Aston Villa,True,Everton,,0.34
Frédéric Guilbert,Aston Villa,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,5.84,1.2,0,0,0.0,Aston Villa,False,Crystal Palace,,0.13
Frédéric Guilbert,Aston Villa,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,5.84,1.2,0,0,0.0,Aston Villa,True,West Ham,,0.63
Frédéric Guilbert,Aston Villa,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,5.84,1.2,0,0,0.0,Aston Villa,False,Arsenal,,-0.0
Frédéric Guilbert,Aston Villa,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,5.84,1.2,0,0,0.0,Aston Villa,True,Manchester City,,-1.17
Frédéric Guilbert,Aston Villa,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,5.84,1.2,0,0,0.0,Aston Villa,True,Southampton,,-0.38
Frédéric Guilbert,Aston Villa,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,5.84,1.2,0,0,0.0,Aston Villa,False,Leicester City,,-0.05
Frédéric Guilbert,Aston Villa,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,5.84,1.2,0,0,0.0,Aston Villa,False,Nottingham Forest,,
Frédéric Guilbert,Aston Villa,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,5.84,1.2,0,0,0.0,Aston Villa,True,Chelsea,,-0.25
Frédéric Guilbert,Aston Villa,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,5.84,1.2,0,0,0.0,Aston Villa,False,Fulham,,1.37
