name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Serge Aurier,Nott'm Forest,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Nott'm Forest,False,Leeds United,,-0.8
Serge Aurier,Nott'm Forest,Leeds United,2022-10-03,False,45,0.0,0.0,0.0,0.05,1,0.0,1.0,2.7,0,0,1,0.0,0,0.5,0.0,22.5,0.0,0.0,0.0,0,0,0.0,Nott'm Forest,True,Aston Villa,,0.55
Serge Aurier,Nott'm Forest,Aston Villa,2022-10-10,True,57,0.0,0.0,0.0,0.02,0,0.0,1.0,3.1,0,0,1,0.0,0,0.33,0.0,34.0,0.0,0.0,0.0,0,0,0.0,Nott'm Forest,False,Wolverhampton,,-0.46
Serge Aurier,Nott'm Forest,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.25,0.0,25.5,0.0,0.0,0.0,0,0,6.0,Nott'm Forest,False,Brighton,,-0.39
Serge Aurier,Nott'm Forest,Brighton,2022-10-18,False,68,0.0,0.0,0.0,0.0,6,0.0,0.0,0.8,0,1,0,0.0,0,1.4,0.0,34.0,0.33,0.0,0.0,0,0,7.0,Nott'm Forest,True,Liverpool,,-0.53
Serge Aurier,Nott'm Forest,Liverpool,2022-10-22,True,90,0.0,0.0,0.0,0.0,7,0.0,0.0,2.4,1,1,0,0.0,0,2.8,0.0,43.33,0.5,0.0,0.0,0,0,0.0,Nott'm Forest,False,Arsenal,,-0.0
Serge Aurier,Nott'm Forest,Arsenal,2022-10-30,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,3.3,0,0,5,0.0,0,2.6,0.0,50.0,0.4,0.0,0.0,0,0,1.0,Nott'm Forest,True,Brentford,,0.69
Serge Aurier,Nott'm Forest,Brentford,2022-11-05,True,90,0.0,0.0,0.0,0.03,1,0.0,1.0,4.0,0,0,2,0.0,0,2.8,0.0,55.0,0.33,0.0,0.0,0,0,7.0,Nott'm Forest,True,Crystal Palace,,0.81
Serge Aurier,Nott'm Forest,Crystal Palace,2022-11-12,True,90,0.0,0.0,0.0,0.03,7,0.0,1.0,3.3,1,1,0,1.22,1,4.2,0.0,58.89,0.43,0.0,0.0,0,0,1.0,Nott'm Forest,False,Manchester United,,-0.1
Serge Aurier,Nott'm Forest,Manchester United,2022-12-27,False,73,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,2,1.88,1,3.2,0.0,60.3,0.38,0.0,0.0,0,0,10.0,Nott'm Forest,True,Chelsea,,-0.25
