name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Robin Koch,Leeds,Wolverhampton,2022-08-06,True,90,0.0,0.03,0.0,0.0,2,1.0,0.0,3.0,0,0,1,0.0,0,9288,2.0,0.03,90.0,0.0,1.09,0.28,0.06,0,1.0,Leeds,False,Southampton,,-1.07
Robin Koch,Leeds,Southampton,2022-08-13,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.8,0,0,2,0.0,0,11920,1.5,0.02,90.0,0.0,1.09,0.28,0.06,0,6.0,Leeds,True,Chelsea,,-0.25
Robin Koch,Leeds,Chelsea,2022-08-21,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.5,0,1,0,0.0,0,12002,3.0,0.01,90.0,0.33,1.09,0.28,0.06,0,2.0,Leeds,False,Brighton,,-0.39
Robin Koch,Leeds,Brighton,2022-08-27,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,0,1,0.0,0,15950,2.75,0.01,90.0,0.25,1.09,0.28,0.06,0,2.0,Leeds,True,Everton,,0.34
Robin Koch,Leeds,Everton,2022-08-30,True,90,0.0,0.03,0.0,0.0,2,2.0,0.0,4.1,0,0,1,0.0,0,17196,2.6,0.01,90.0,0.2,1.09,0.28,0.06,0,0.0,Leeds,False,Brentford,,-0.55
Robin Koch,Leeds,Brentford,2022-09-03,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,5,0.0,0,17796,2.2,0.01,90.0,0.17,1.09,0.28,0.06,0,5.0,Leeds,True,Aston Villa,,0.55
Robin Koch,Leeds,Aston Villa,2022-10-02,True,90,0.0,0.0,0.0,0.0,5,0.0,0.0,1.5,0,1,0,0.0,0,16828,3.0,0.01,90.0,0.29,1.09,0.28,0.06,0,0.0,Leeds,False,Crystal Palace,,0.13
Robin Koch,Leeds,Crystal Palace,2022-10-09,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.5,0,0,2,0.0,0,18033,1.8,0.01,90.0,0.25,1.09,0.28,0.06,0,2.0,Leeds,True,Arsenal,,0.36
Robin Koch,Leeds,Arsenal,2022-10-16,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,0,1,0.0,0,17709,1.8,0.01,90.0,0.22,1.09,0.28,0.06,0,-3.0,Leeds,False,Leeds United,,-0.8
Robin Koch,Leeds,Leeds United,2022-10-20,False,45,0.0,0.0,0.0,0.0,-3,0.0,0.0,0.0,0,0,2,0.0,0,18305,0.8,0.0,85.5,0.2,1.09,0.28,0.06,0,1.0,Leeds,True,Fulham,,-0.3
Robin Koch,Leeds,Fulham,2022-10-23,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,3,0.0,0,17643,1.0,0.0,85.91,0.18,1.09,0.28,0.06,0,2.0,Leeds,False,Liverpool,,-1.33
