name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Lyanco Silveira Neves Vojnovic,Southampton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Southampton,True,Leicester City,,0.83
Lyanco Silveira Neves Vojnovic,Southampton,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,Southampton,False,Leeds United,,-0.8
Lyanco Silveira Neves Vojnovic,Southampton,Leeds United,2022-08-20,False,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,0,0.33,0.0,0.67,0.0,1.0,Southampton,True,Manchester United,,0.38
Lyanco Silveira Neves Vojnovic,Southampton,Manchester United,2022-08-27,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,0,0.5,0.0,0.75,0.0,1.0,Southampton,True,Chelsea,,-0.25
Lyanco Silveira Neves Vojnovic,Southampton,Chelsea,2022-08-30,True,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.0,0,0.6,0.0,1.4,0.0,0.0,Southampton,False,Wolverhampton,,-0.46
Lyanco Silveira Neves Vojnovic,Southampton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,1.17,0.0,0.0,Southampton,False,Aston Villa,,0.59
Lyanco Silveira Neves Vojnovic,Southampton,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,1.0,0.0,0.0,Southampton,True,Everton,,0.34
Lyanco Silveira Neves Vojnovic,Southampton,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,0.88,0.0,0.0,Southampton,False,Manchester City,,-1.26
Lyanco Silveira Neves Vojnovic,Southampton,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.78,0.0,0.0,Southampton,True,West Ham,,0.63
Lyanco Silveira Neves Vojnovic,Southampton,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.7,0.0,1.0,Southampton,False,Bournemouth,,0.19
Lyanco Silveira Neves Vojnovic,Southampton,Bournemouth,2022-10-19,False,26,0.0,0.0,0.0,0.0,1,0.0,0.0,3.0,0,0,0,0.0,0,0.2,0.0,3.0,0.0,1.0,Southampton,True,Arsenal,,0.36
Lyanco Silveira Neves Vojnovic,Southampton,Arsenal,2022-10-23,True,90,0.0,0.02,0.0,0.0,1,2.0,0.0,2.7,0,0,1,0.0,0,0.4,0.0,10.25,0.0,1.0,Southampton,False,Crystal Palace,,0.13
Lyanco Silveira Neves Vojnovic,Southampton,Crystal Palace,2022-10-29,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,1,0.0,0,0.6,0.0,16.38,0.0,0.0,Southampton,True,Newcastle United,,0.73
Lyanco Silveira Neves Vojnovic,Southampton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,15.21,0.0,1.0,Southampton,False,Liverpool,,-1.33
Lyanco Silveira Neves Vojnovic,Southampton,Liverpool,2022-11-12,False,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0,0.28,0,0.8,0.0,15.4,0.0,1.0,Southampton,True,Brighton,,-0.71
Lyanco Silveira Neves Vojnovic,Southampton,Brighton,2022-12-26,True,90,0.0,0.07,0.0,0.0,1,1.0,0.0,2.2,0,0,3,0.64,1,0.8,0.02,20.06,0.0,1.0,Southampton,False,Fulham,,1.37
Lyanco Silveira Neves Vojnovic,Southampton,Fulham,2022-12-31,False,90,0.0,0.01,0.0,0.02,1,1.0,1.0,2.6,0,0,2,1.53,1,0.8,0.02,24.18,0.0,2.0,Southampton,True,Nottingham Forest,,
Lyanco Silveira Neves Vojnovic,Southampton,Nottingham Forest,2023-01-04,True,84,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0,0,1,1.34,1,1.0,0.02,27.5,0.0,1.0,Southampton,False,Everton,,-0.63
Lyanco Silveira Neves Vojnovic,Southampton,Everton,2023-01-14,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,1,1.41,1,1.2,0.02,30.79,0.0,1.0,Southampton,True,Aston Villa,,0.55
Lyanco Silveira Neves Vojnovic,Southampton,Aston Villa,2023-01-21,True,90,0.0,0.03,0.0,0.0,1,2.0,0.0,4.9,0,0,1,1.42,1,1.2,0.02,33.75,0.0,0.0,Southampton,False,Brentford,,-0.55
Lyanco Silveira Neves Vojnovic,Southampton,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.0,0.01,32.14,0.0,1.0,Southampton,True,Wolverhampton,,-0.48
Lyanco Silveira Neves Vojnovic,Southampton,Wolverhampton,2023-02-11,True,16,0.0,0.05,0.0,0.0,1,1.0,0.0,0.7,0,0,1,0.23,0,1.0,0.02,31.41,0.0,1.0,Southampton,False,Chelsea,,-0.72
Lyanco Silveira Neves Vojnovic,Southampton,Chelsea,2023-02-18,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.17,0,0.8,0.02,30.09,0.0,0.0,Southampton,False,Leicester City,,-0.05
Lyanco Silveira Neves Vojnovic,Southampton,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.02,28.83,0.0,0.0,Southampton,True,Leeds United,,-0.79
Lyanco Silveira Neves Vojnovic,Southampton,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.01,27.68,0.0,0.0,Southampton,False,Manchester United,,-0.1
Lyanco Silveira Neves Vojnovic,Southampton,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.01,26.62,0.0,0.0,Southampton,True,Brentford,,0.69
Lyanco Silveira Neves Vojnovic,Southampton,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,25.63,0.0,0.0,Southampton,True,Tottenham,,1.07
Lyanco Silveira Neves Vojnovic,Southampton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,24.71,0.0,0.0,Southampton,False,West Ham,,0.14
Lyanco Silveira Neves Vojnovic,Southampton,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,23.86,0.0,0.0,Southampton,True,Manchester City,,-1.17
Lyanco Silveira Neves Vojnovic,Southampton,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,23.07,0.0,0.0,Southampton,True,Crystal Palace,,0.81
Lyanco Silveira Neves Vojnovic,Southampton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,22.32,0.0,0.0,Southampton,False,Arsenal,,-0.0
Lyanco Silveira Neves Vojnovic,Southampton,Arsenal,2023-04-21,False,45,0.0,0.0,0.0,0.0,0,0.0,0.0,1.6,0,0,2,1.52,0,0.0,0.0,23.03,0.0,1.0,Southampton,True,Bournemouth,,1.46
Lyanco Silveira Neves Vojnovic,Southampton,Bournemouth,2023-04-27,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,0.59,0,0.2,0.0,23.7,0.0,2.0,Southampton,False,Newcastle United,,-0.34
Lyanco Silveira Neves Vojnovic,Southampton,Newcastle United,2023-04-30,False,69,0.0,0.02,0.0,0.0,2,1.0,0.0,2.0,0,0,1,2.8,1,0.6,0.0,25.03,0.0,6.0,Southampton,False,Nottingham Forest,,
Lyanco Silveira Neves Vojnovic,Southampton,Nottingham Forest,2023-05-08,False,52,1.0,0.52,0.0,0.22,6,3.0,2.0,11.1,0,0,2,1.31,0,1.8,0.11,25.8,0.0,1.0,Southampton,True,Fulham,,-0.3
Lyanco Silveira Neves Vojnovic,Southampton,Fulham,2023-05-13,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.3,0,0,2,1.49,1,2.0,0.11,27.58,0.0,1.0,Southampton,False,Brighton,,-0.39
Lyanco Silveira Neves Vojnovic,Southampton,Brighton,2023-05-21,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0,0,3,2.54,1,2.2,0.11,29.27,0.0,3.0,Southampton,True,Liverpool,,-0.53
Lyanco Silveira Neves Vojnovic,Southampton,Liverpool,2023-05-28,True,90,0.0,0.0,1.0,0.15,3,0.0,1.0,0.0,0,0,4,3.85,1,2.6,0.31,30.87,0.0,,West Ham,False,Bournemouth,,0.19
