name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Lamare Bogarde,Aston Villa,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,2.71,1.85,0,0,0.0,Aston Villa,False,Nottingham Forest,,
Lamare Bogarde,Aston Villa,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1284,0.0,0.0,0.0,0,2.71,1.85,0,0,0.0,Aston Villa,True,Chelsea,,-0.25
Lamare Bogarde,Aston Villa,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,2292,0.0,0.0,0.0,0,2.71,1.85,0,0,0.0,Aston Villa,False,Fulham,,1.37
Lamare Bogarde,Aston Villa,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3328,0.0,0.0,0.0,0,2.71,1.85,0,0,0.0,Aston Villa,True,Brentford,,0.69
Lamare Bogarde,Aston Villa,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,3054,0.0,0.0,0.0,0,2.71,1.85,0,0,0.0,Aston Villa,False,Newcastle United,,-0.34
Lamare Bogarde,Aston Villa,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3467,0.0,0.0,0.0,0,2.71,1.85,0,0,0.0,Aston Villa,True,Manchester United,,0.38
Lamare Bogarde,Aston Villa,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,3704,0.0,0.0,0.0,0,2.71,1.85,0,0,0.0,Aston Villa,False,Brighton,,-0.39
Lamare Bogarde,Aston Villa,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4164,0.0,0.0,0.0,0,2.71,1.85,0,0,0.0,Aston Villa,True,Liverpool,,-0.53
Lamare Bogarde,Aston Villa,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4844,0.0,0.0,0.0,0,2.71,1.85,0,0,0.0,Aston Villa,False,Tottenham,,-0.03
Lamare Bogarde,Aston Villa,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5037,0.0,0.0,0.0,0,2.71,1.85,0,0,0.0,Aston Villa,True,Wolverhampton,,-0.48
