name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Illia Zabarnyi,Bournemouth,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,250,0.0,0.0,0.0,0.0,0.0,Bournemouth,True,Newcastle United,,0.73
Illia Zabarnyi,Bournemouth,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,377,0.0,0.0,0.0,0.0,0.0,Bournemouth,False,Wolverhampton,,-0.46
Illia Zabarnyi,Bournemouth,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,323,0.0,0.0,0.0,0.0,0.0,Bournemouth,True,Manchester City,,-1.17
Illia Zabarnyi,Bournemouth,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,308,0.0,0.0,0.0,0.0,0.0,Bournemouth,False,Arsenal,,-0.0
Illia Zabarnyi,Bournemouth,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,329,0.0,0.0,0.0,0.0,0.0,Bournemouth,True,Liverpool,,-0.53
Illia Zabarnyi,Bournemouth,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,346,0.0,0.0,0.0,0.0,0.0,Bournemouth,False,Aston Villa,,0.59
Illia Zabarnyi,Bournemouth,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,330,0.0,0.0,0.0,0.0,0.0,Bournemouth,True,Fulham,,-0.3
Illia Zabarnyi,Bournemouth,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,353,0.0,0.0,0.0,0.0,1.0,Bournemouth,True,Brighton,,-0.71
Illia Zabarnyi,Bournemouth,Brighton,2023-04-04,True,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,0.94,0,353,0.2,0.0,0.56,0.0,0.0,Bournemouth,False,Leeds United,,-0.8
Illia Zabarnyi,Bournemouth,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,415,0.2,0.0,0.5,0.0,0.0,Bournemouth,False,Tottenham,,-0.03
Illia Zabarnyi,Bournemouth,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,464,0.2,0.0,0.45,0.0,0.0,Bournemouth,True,West Ham,,0.63
Illia Zabarnyi,Bournemouth,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,610,0.2,0.0,0.42,0.0,1.0,Bournemouth,False,Southampton,,-1.07
Illia Zabarnyi,Bournemouth,Southampton,2023-04-27,False,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.15,0,617,0.4,0.0,2.08,0.0,0.0,Bournemouth,True,Leicester City,,0.83
Illia Zabarnyi,Bournemouth,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,678,0.2,0.0,1.93,0.0,0.0,Bournemouth,True,Chelsea,,-0.25
Illia Zabarnyi,Bournemouth,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,759,0.2,0.0,1.8,0.0,1.0,Bournemouth,False,Crystal Palace,,0.13
Illia Zabarnyi,Bournemouth,Crystal Palace,2023-05-13,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,2,1.54,1,825,0.4,0.0,7.31,0.0,2.0,Bournemouth,True,Manchester United,,0.38
Illia Zabarnyi,Bournemouth,Manchester United,2023-05-20,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,0,1,1.49,1,905,0.8,0.0,12.18,0.0,2.0,Bournemouth,False,Everton,,-0.63
Illia Zabarnyi,Bournemouth,Everton,2023-05-28,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0,1,1.0,1,1029,1.0,0.0,16.5,0.0,2.0,Bournemouth,True,West Ham,,0.63
