name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Sven Botman,Newcastle,Nottingham Forest,2022-08-06,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.0,0,191857,1.0,0.0,1.0,0.0,7.0,Newcastle,False,Brighton,,-0.39
Sven Botman,Newcastle,Brighton,2022-08-13,False,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.2,1,1,0,0.0,0,186217,4.0,0.0,45.5,0.5,1.0,Newcastle,True,Manchester City,,-1.17
Sven Botman,Newcastle,Manchester City,2022-08-21,True,90,0.0,0.05,0.0,0.5,1,1.0,1.0,2.5,0,0,3,0.0,0,193303,3.0,0.02,60.33,0.33,2.0,Newcastle,False,Wolverhampton,,-0.46
Sven Botman,Newcastle,Wolverhampton,2022-08-28,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.6,0,0,1,0.0,0,193679,2.75,0.01,67.75,0.25,0.0,Newcastle,False,Liverpool,,-1.33
Sven Botman,Newcastle,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,183809,2.2,0.01,54.2,0.25,6.0,Newcastle,True,Crystal Palace,,0.81
Sven Botman,Newcastle,Crystal Palace,2022-09-03,True,90,0.0,0.18,0.0,0.0,6,2.0,0.0,6.2,0,1,0,0.0,0,178010,3.2,0.05,60.17,0.4,0.0,Newcastle,True,Bournemouth,,1.46
Sven Botman,Newcastle,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,216037,1.8,0.05,51.57,0.4,5.0,Newcastle,False,Fulham,,1.37
Sven Botman,Newcastle,Fulham,2022-10-01,False,90,0.0,0.02,0.0,0.06,5,1.0,1.0,5.0,0,0,1,0.0,0,190595,2.6,0.04,56.38,0.33,2.0,Newcastle,True,Brentford,,0.69
Sven Botman,Newcastle,Brentford,2022-10-08,True,90,0.0,0.1,0.0,0.0,2,2.0,0.0,5.9,0,0,1,0.0,0,197975,2.6,0.06,60.11,0.29,7.0,Newcastle,False,Manchester United,,-0.1
Sven Botman,Newcastle,Manchester United,2022-10-16,False,90,0.0,0.0,0.0,0.1,7,0.0,1.0,3.5,1,1,0,0.0,0,195102,4.0,0.06,63.1,0.38,7.0,Newcastle,True,Everton,,0.34
Sven Botman,Newcastle,Everton,2022-10-19,True,90,0.0,0.0,0.0,0.1,7,0.0,2.0,4.1,1,1,0,0.0,0,225331,4.2,0.02,65.55,0.44,2.0,Newcastle,False,Tottenham,,-0.03
Sven Botman,Newcastle,Tottenham,2022-10-23,False,90,0.0,0.0,0.0,0.08,2,0.0,1.0,3.4,0,0,1,0.0,0,231465,4.6,0.02,67.58,0.4,6.0,Newcastle,True,Aston Villa,,0.55
Sven Botman,Newcastle,Aston Villa,2022-10-29,True,70,0.0,0.0,0.0,0.0,6,0.0,0.0,0.8,0,1,0,0.0,0,255147,4.8,0.02,67.77,0.45,2.0,Newcastle,False,Southampton,,-1.07
Sven Botman,Newcastle,Southampton,2022-11-06,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0,0,1,0.0,0,279987,4.8,0.0,69.36,0.42,7.0,Newcastle,True,Chelsea,,-0.25
Sven Botman,Newcastle,Chelsea,2022-11-12,True,86,0.0,0.0,0.0,0.0,7,0.0,0.0,1.7,1,1,0,0.3,1,288079,4.8,0.0,70.47,0.46,6.0,Newcastle,False,Leeds United,,-0.8
Sven Botman,Newcastle,Leeds United,2022-12-26,False,90,0.0,0.06,0.0,0.0,6,1.0,0.0,2.1,0,1,0,0.52,1,394527,4.6,0.01,71.69,0.5,6.0,Newcastle,True,Leicester City,,0.83
Sven Botman,Newcastle,Leicester City,2022-12-31,True,90,0.0,0.28,0.0,0.0,6,1.0,0.0,3.6,0,1,0,0.47,1,450857,5.4,0.07,72.76,0.53,6.0,Newcastle,False,Arsenal,,-0.0
Sven Botman,Newcastle,Arsenal,2023-01-03,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.8,0,1,0,1.13,1,466567,5.4,0.07,73.72,0.56,6.0,Newcastle,True,Fulham,,-0.3
Sven Botman,Newcastle,Fulham,2023-01-15,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.2,0,1,0,1.14,1,568451,6.2,0.07,74.58,0.59,6.0,Newcastle,False,Crystal Palace,,0.13
Sven Botman,Newcastle,Crystal Palace,2023-01-21,False,90,0.0,0.03,0.0,0.0,6,1.0,0.0,2.9,0,1,0,0.3,1,622454,6.0,0.07,75.35,0.61,2.0,Newcastle,True,West Ham,,0.63
Sven Botman,Newcastle,West Ham,2023-02-04,True,90,0.0,0.04,0.0,0.0,2,1.0,0.0,3.3,0,0,1,1.01,1,703696,5.2,0.07,76.05,0.58,1.0,Newcastle,False,Bournemouth,,0.19
Sven Botman,Newcastle,Bournemouth,2023-02-11,False,90,0.0,0.01,0.0,0.01,1,1.0,1.0,5.0,0,0,1,1.83,1,707107,4.2,0.02,76.68,0.55,1.0,Newcastle,True,Liverpool,,-0.53
Sven Botman,Newcastle,Liverpool,2023-02-18,True,90,0.0,0.05,0.0,0.0,1,1.0,0.0,2.5,0,0,2,2.37,1,646055,3.2,0.03,77.26,0.52,1.0,Newcastle,False,Manchester City,,-1.26
Sven Botman,Newcastle,Manchester City,2023-03-04,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.4,0,0,2,1.34,1,601857,2.2,0.03,77.79,0.5,2.0,Newcastle,True,Wolverhampton,,-0.48
Sven Botman,Newcastle,Wolverhampton,2023-03-12,True,90,0.0,0.48,0.0,0.0,2,2.0,0.0,1.8,0,0,1,1.12,1,634748,1.4,0.12,78.28,0.48,2.0,Newcastle,False,Nottingham Forest,,
Sven Botman,Newcastle,Nottingham Forest,2023-03-17,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.4,0,0,1,0.38,1,729430,1.4,0.11,78.73,0.46,7.0,Newcastle,True,Manchester United,,0.38
Sven Botman,Newcastle,Manchester United,2023-04-02,True,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.7,1,1,0,0.43,1,668743,2.6,0.11,79.15,0.48,2.0,Newcastle,False,West Ham,,0.14
Sven Botman,Newcastle,West Ham,2023-04-05,False,90,0.0,0.0,0.0,0.04,2,0.0,1.0,2.9,0,0,1,0.81,1,668743,2.8,0.1,79.54,0.46,1.0,Newcastle,False,Brentford,,-0.55
Sven Botman,Newcastle,Brentford,2023-04-08,False,90,0.0,0.11,0.0,0.0,1,2.0,0.0,3.6,0,0,1,2.65,1,708388,2.8,0.12,79.9,0.44,1.0,Newcastle,False,Aston Villa,,0.59
Sven Botman,Newcastle,Aston Villa,2023-04-15,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,3,1.93,1,730674,2.6,0.02,80.23,0.43,2.0,Newcastle,True,Tottenham,,1.07
Sven Botman,Newcastle,Tottenham,2023-04-23,True,90,0.0,0.01,0.0,0.0,2,1.0,0.0,2.5,0,0,1,1.01,1,643774,2.6,0.03,80.55,0.41,2.0,Newcastle,False,Everton,,-0.63
Sven Botman,Newcastle,Everton,2023-04-27,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0,1,0.66,1,758723,1.6,0.03,80.84,0.4,5.0,Newcastle,True,Southampton,,-0.38
Sven Botman,Newcastle,Southampton,2023-04-30,True,90,0.0,0.94,0.0,0.0,5,3.0,0.0,6.0,0,0,1,0.83,1,728885,2.2,0.21,81.12,0.39,1.0,Newcastle,True,Arsenal,,0.36
Sven Botman,Newcastle,Arsenal,2023-05-07,True,90,0.0,0.03,0.0,0.0,1,1.0,0.0,4.9,0,0,2,1.2,1,758490,2.2,0.2,81.38,0.38,1.0,Newcastle,False,Leicester City,,-0.05
Sven Botman,Newcastle,Leicester City,2023-05-13,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,2,2.06,1,816825,2.2,0.2,81.63,0.36,2.0,Newcastle,True,Brighton,,-0.71
Sven Botman,Newcastle,Brighton,2023-05-18,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.1,0,0,1,0.49,1,816825,2.2,0.19,81.86,0.35,8.0,Newcastle,True,Leeds United,,-0.79
Sven Botman,Newcastle,Leeds United,2023-05-22,True,90,0.0,0.05,0.0,0.04,8,1.0,1.0,3.2,2,1,0,0.07,1,780967,3.4,0.2,82.08,0.37,3.0,Newcastle,False,Chelsea,,-0.72
Sven Botman,Newcastle,Chelsea,2023-05-28,False,90,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0,1,2.21,1,787128,3.0,0.01,82.29,0.36,5.0,Newcastle,True,Aston Villa,,0.55
