name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
James Tomkins,Crystal Palace,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,False,Liverpool,,-1.33
James Tomkins,Crystal Palace,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,True,Aston Villa,,0.55
James Tomkins,Crystal Palace,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,False,Manchester City,,-1.26
James Tomkins,Crystal Palace,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,True,Brentford,,0.69
James Tomkins,Crystal Palace,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,False,Newcastle United,,-0.34
James Tomkins,Crystal Palace,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,0.35,0.0,0,1.0,Crystal Palace,True,Chelsea,,-0.25
James Tomkins,Crystal Palace,Chelsea,2022-10-01,True,46,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,1,0.0,0,0.2,0.0,6.57,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,True,Leicester City,,0.83
James Tomkins,Crystal Palace,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,5.75,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,False,Leeds United,,-0.8
James Tomkins,Crystal Palace,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,5.11,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,True,Wolverhampton,,-0.48
James Tomkins,Crystal Palace,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,4.6,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,False,Everton,,-0.63
James Tomkins,Crystal Palace,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,4.18,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,True,Southampton,,-0.38
James Tomkins,Crystal Palace,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,3.83,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,False,West Ham,,0.14
James Tomkins,Crystal Palace,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,3.54,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,False,Nottingham Forest,,
James Tomkins,Crystal Palace,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,3.29,0.0,0.7,0.35,0.0,0,-3.0,Crystal Palace,True,Fulham,,-0.3
James Tomkins,Crystal Palace,Fulham,2022-12-26,True,56,0.0,0.0,0.0,0.0,-3,0.0,0.0,0.3,0,0,3,4.41,1,-0.6,0.0,6.8,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,False,Bournemouth,,0.19
James Tomkins,Crystal Palace,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,-0.6,0.0,6.38,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,True,Tottenham,,1.07
James Tomkins,Crystal Palace,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,-0.6,0.0,6.0,0.0,0.7,0.35,0.0,0,1.0,Crystal Palace,False,Chelsea,,-0.72
James Tomkins,Crystal Palace,Chelsea,2023-01-15,False,52,0.0,0.04,0.0,0.0,1,1.0,0.0,1.2,0,0,1,1.35,0,-0.4,0.01,8.56,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,True,Manchester United,,0.38
James Tomkins,Crystal Palace,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,-0.4,0.01,8.11,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,True,Newcastle United,,0.73
James Tomkins,Crystal Palace,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.01,7.7,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,False,Manchester United,,-0.1
James Tomkins,Crystal Palace,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.01,7.33,0.0,0.7,0.35,0.0,0,9.0,Crystal Palace,True,Brighton,,-0.71
James Tomkins,Crystal Palace,Brighton,2023-02-11,True,90,1.0,0.61,0.0,0.0,9,1.0,0.0,8.2,1,0,1,2.36,1,2.0,0.13,11.09,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,False,Brentford,,-0.55
James Tomkins,Crystal Palace,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.8,0.12,10.61,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,True,Liverpool,,-0.53
James Tomkins,Crystal Palace,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.8,0.12,10.17,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,False,Aston Villa,,0.59
James Tomkins,Crystal Palace,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.8,0.12,9.76,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,True,Manchester City,,-1.17
James Tomkins,Crystal Palace,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.8,0.12,9.38,0.0,0.7,0.35,0.0,0,0.0,Crystal Palace,False,Brighton,,-0.39
