name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jamal Lewis,Newcastle,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.33,0,0.0,Newcastle,False,Brighton,,-0.39
Jamal Lewis,Newcastle,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.33,0,0.0,Newcastle,True,Manchester City,,-1.17
Jamal Lewis,Newcastle,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.33,0,0.0,Newcastle,False,Wolverhampton,,-0.46
Jamal Lewis,Newcastle,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.33,0,0.0,Newcastle,False,Liverpool,,-1.33
Jamal Lewis,Newcastle,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.33,0,0.0,Newcastle,True,Crystal Palace,,0.81
Jamal Lewis,Newcastle,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.33,0,0.0,Newcastle,True,Bournemouth,,1.46
Jamal Lewis,Newcastle,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.33,0,1.0,Newcastle,False,Fulham,,1.37
Jamal Lewis,Newcastle,Fulham,2022-10-01,False,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,1,0.0,0,0.2,0.0,0.88,0.0,0.0,0.03,0.33,0,0.0,Newcastle,True,Brentford,,0.69
Jamal Lewis,Newcastle,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.78,0.0,0.0,0.03,0.33,0,0.0,Newcastle,False,Manchester United,,-0.1
Jamal Lewis,Newcastle,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.7,0.0,0.0,0.03,0.33,0,0.0,Newcastle,True,Everton,,0.34
