name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Reece James,Chelsea,Everton,2022-08-06,False,90,0.0,0.09,0.0,0.15,7,2.0,3.0,8.6,2,1,0,0.0,0,3202426,7.0,0.09,90.0,1.0,2.54,7.03,0.37,0,7.0,Chelsea,True,Tottenham,,1.07
Reece James,Chelsea,Tottenham,2022-08-14,True,90,1.0,0.47,0.0,0.49,7,2.0,1.0,9.4,1,0,2,0.0,0,3475620,7.0,0.28,90.0,0.5,2.54,7.03,0.37,0,1.0,Chelsea,False,Leicester City,,-0.05
Reece James,Chelsea,Leicester City,2022-08-21,False,90,0.0,0.01,0.0,0.05,1,1.0,1.0,4.5,0,0,3,0.0,0,4141191,5.0,0.19,90.0,0.33,2.54,7.03,0.37,0,7.0,Chelsea,True,Leeds United,,-0.79
Reece James,Chelsea,Leeds United,2022-08-27,True,90,0.0,0.04,1.0,0.74,7,2.0,2.0,8.0,2,0,1,0.0,0,4179576,5.5,0.4,90.0,0.25,2.54,7.03,0.37,0,0.0,Chelsea,False,Southampton,,-1.07
Reece James,Chelsea,Southampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4254345,4.4,0.32,72.0,0.25,2.54,7.03,0.37,0,1.0,Chelsea,True,West Ham,,0.63
Reece James,Chelsea,West Ham,2022-09-03,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.6,0,0,1,0.0,0,3742029,3.2,0.3,75.0,0.2,2.54,7.03,0.37,0,2.0,Chelsea,False,Crystal Palace,,0.13
Reece James,Chelsea,Crystal Palace,2022-10-01,False,90,0.0,0.0,0.0,0.14,2,0.0,2.0,5.2,0,0,1,0.0,0,3904450,2.2,0.21,77.14,0.17,2.54,7.03,0.37,0,1.0,Chelsea,True,Wolverhampton,,-0.48
Reece James,Chelsea,Wolverhampton,2022-10-08,True,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.0,0,4241792,2.2,0.21,69.75,0.14,2.54,7.03,0.37,0,0.0,Chelsea,False,Aston Villa,,0.59
Reece James,Chelsea,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3462546,0.8,0.0,62.0,0.14,2.54,7.03,0.37,0,0.0,Chelsea,False,Brentford,,-0.55
Reece James,Chelsea,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,2067487,0.8,0.0,55.8,0.14,2.54,7.03,0.37,0,0.0,Chelsea,True,Manchester United,,0.38
Reece James,Chelsea,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1833198,0.6,0.0,50.73,0.14,2.54,7.03,0.37,0,0.0,Chelsea,False,Brighton,,-0.39
Reece James,Chelsea,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1543251,0.2,0.0,46.5,0.14,2.54,7.03,0.37,0,0.0,Chelsea,True,Arsenal,,0.36
Reece James,Chelsea,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1401030,0.0,0.0,42.92,0.14,2.54,7.03,0.37,0,0.0,Chelsea,False,Newcastle United,,-0.34
Reece James,Chelsea,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1330632,0.0,0.0,39.86,0.14,2.54,7.03,0.37,0,1.0,Chelsea,True,Bournemouth,,1.46
Reece James,Chelsea,Bournemouth,2022-12-27,True,52,0.0,0.14,0.0,0.0,1,2.0,0.0,4.0,0,0,0,0.03,1,2390744,0.2,0.03,40.67,0.12,2.54,7.03,0.37,0,0.0,Chelsea,False,Nottingham Forest,,
Reece James,Chelsea,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1723807,0.2,0.03,38.12,0.12,2.54,7.03,0.37,0,0.0,Chelsea,True,Manchester City,,-1.17
Reece James,Chelsea,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1422839,0.2,0.03,35.88,0.12,2.54,7.03,0.37,0,0.0,Chelsea,False,Fulham,,1.37
Reece James,Chelsea,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1422839,0.2,0.03,33.89,0.12,2.54,7.03,0.37,0,0.0,Chelsea,True,Crystal Palace,,0.81
Reece James,Chelsea,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1296406,0.2,0.03,32.11,0.12,2.54,7.03,0.37,0,0.0,Chelsea,False,Liverpool,,-1.33
