name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Harry Kane,Spurs,Manchester City,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Harry Kane,Spurs,Manchester United,2021-10-30,True,FW,90,0.0,0.06,0.0,0.0,2,1.0,0.0,3.3,0,0.0,0.0,45.0
Harry Kane,Spurs,Everton,2021-11-07,False,FW,90,0.0,0.11,0.0,0.35,2,2.0,1.0,5.3,0,1.0,0.03,60.0
Harry Kane,Spurs,Leicester City,2021-11-21,True,FW,90,0.0,0.64,0.0,0.0,2,4.0,0.0,10.4,0,1.33,0.06,67.5
Harry Kane,Spurs,Brentford,2021-12-02,True,FW,90,0.0,0.38,0.0,0.61,2,2.0,3.0,11.2,0,1.5,0.2,72.0
Harry Kane,Spurs,Norwich,2021-12-05,True,FW,90,0.0,0.37,0.0,0.0,2,5.0,0.0,3.7,0,1.6,0.24,75.0
Harry Kane,Spurs,Liverpool,2021-12-19,True,FW,90,1.0,1.34,0.0,0.59,6,6.0,1.0,14.9,1,2.0,0.31,77.14
Harry Kane,Spurs,Crystal Palace,2021-12-26,True,FW,63,1.0,0.49,0.0,0.0,6,2.0,0.0,6.2,0,2.8,0.57,75.38
Harry Kane,Spurs,Wolverhampton,2021-08-22,False,Sub,18,0.0,0.45,0.0,0.16,0,1.0,1.0,3.3,0,3.6,0.64,69.0
Harry Kane,Spurs,Southampton,2021-12-28,False,FW,90,1.0,1.25,0.0,0.1,6,4.0,2.0,10.3,0,3.2,0.6,71.1
Harry Kane,Spurs,Watford,2022-01-01,False,FW,90,0.0,0.26,0.0,0.02,2,6.0,1.0,11.3,0,4.0,0.78,72.82
Harry Kane,Spurs,Leeds United,2022-01-19,False,FW,90,1.0,1.44,1.0,0.49,11,10.0,2.0,19.6,2,4.0,0.76,74.25
Harry Kane,Spurs,Chelsea,2022-01-23,False,FW,90,0.0,0.05,0.0,0.09,2,1.0,2.0,5.4,0,5.0,0.98,75.46
Harry Kane,Spurs,Southampton,2022-02-09,True,FW,90,0.0,0.62,0.0,0.41,2,2.0,1.0,4.2,0,4.2,0.89,76.5
Harry Kane,Spurs,Wolverhampton,2022-02-13,True,FW,90,0.0,0.42,0.0,0.0,2,8.0,0.0,12.3,0,4.6,0.92,77.4
