name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Jean-Philippe Mateta,Crystal Palace,Chelsea,2021-08-14,False,FW,56,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0.0,0.0,56.0
Jean-Philippe Mateta,Crystal Palace,Manchester City,,False,,0,,,,,0,,,0.0,0,1.0,0.0,28.0
Jean-Philippe Mateta,Crystal Palace,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0.5,0.0,18.67
Jean-Philippe Mateta,Crystal Palace,Burnley,,False,,0,,,,,0,,,0.0,0,0.33,0.0,14.0
Jean-Philippe Mateta,Crystal Palace,Aston Villa,,True,,0,,,,,0,,,0.0,0,0.25,0.0,11.2
Jean-Philippe Mateta,Crystal Palace,Leicester City,,False,,0,,,,,0,,,0.0,0,0.2,0.0,9.33
Jean-Philippe Mateta,Crystal Palace,Manchester United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,8.0
Jean-Philippe Mateta,Crystal Palace,Everton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,7.0
Jean-Philippe Mateta,Crystal Palace,Southampton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,6.22
Jean-Philippe Mateta,Crystal Palace,Tottenham,2021-12-26,False,Sub,27,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0.0,0.0,8.3
Jean-Philippe Mateta,Crystal Palace,Brentford,,True,,0,,,,,0,,,0.0,0,0.2,0.0,7.55
Jean-Philippe Mateta,Crystal Palace,Norwich,2021-12-28,True,FW,80,1.0,0.78,0.0,0.0,6,4.0,0.0,11.9,0,0.2,0.0,13.58
Jean-Philippe Mateta,Crystal Palace,West Ham,2022-01-01,True,Sub,30,0.0,0.16,0.0,0.07,1,3.0,1.0,4.5,0,1.4,0.16,14.85
Jean-Philippe Mateta,Crystal Palace,Brighton,2022-01-14,False,Sub,24,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,1.6,0.19,15.5
Jean-Philippe Mateta,Crystal Palace,Liverpool,2022-01-23,True,FW,76,0.0,0.29,1.0,0.41,5,1.0,1.0,5.9,0,1.8,0.19,19.53
Jean-Philippe Mateta,Crystal Palace,Norwich,2022-02-09,False,FW,79,0.0,0.03,0.0,0.0,1,1.0,0.0,3.2,0,2.6,0.45,23.25
Jean-Philippe Mateta,Crystal Palace,Brentford,2022-02-12,False,Sub,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,2.8,0.45,22.94
Jean-Philippe Mateta,Crystal Palace,Chelsea,2022-02-19,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.8,0.3,21.72
Jean-Philippe Mateta,Crystal Palace,Watford,2022-02-23,False,FW,90,1.0,0.15,0.0,0.0,7,2.0,0.0,6.0,1,1.8,0.27,25.32
Jean-Philippe Mateta,Crystal Palace,Burnley,2022-02-26,True,Sub,30,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,3.0,0.29,25.55
Jean-Philippe Mateta,Crystal Palace,Wolverhampton,2022-03-05,False,FW,68,1.0,1.49,0.0,0.02,9,5.0,1.0,18.0,3,2.2,0.04,27.57
Jean-Philippe Mateta,Crystal Palace,Manchester City,2022-03-14,True,FW,64,0.0,0.09,0.0,0.06,2,1.0,1.0,2.3,0,3.8,0.33,29.23
Jean-Philippe Mateta,Crystal Palace,West Ham,,False,,0,,,,,0,,,0.0,0,4.0,0.35,27.96
Jean-Philippe Mateta,Crystal Palace,Arsenal,2022-04-04,True,FW,68,1.0,0.3,0.0,0.0,6,3.0,0.0,5.9,0,3.8,0.35,29.62
Jean-Philippe Mateta,Crystal Palace,Leeds United,2022-04-10,False,FW,90,0.0,0.16,0.0,0.0,2,2.0,0.0,3.7,0,3.6,0.38,32.04
Jean-Philippe Mateta,Crystal Palace,Newcastle United,2022-04-20,False,Sub,30,0.0,0.03,0.0,0.08,1,1.0,1.0,2.3,0,3.8,0.41,31.96
Jean-Philippe Mateta,Crystal Palace,Leicester City,2022-04-25,True,FW,83,0.0,0.82,0.0,0.0,2,4.0,0.0,4.1,0,2.2,0.12,33.85
Jean-Philippe Mateta,Crystal Palace,Southampton,2022-04-30,False,FW,63,0.0,0.23,0.0,0.0,1,4.0,0.0,8.0,0,2.2,0.26,34.89
