name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Kelechi Iheanacho,Leicester,Wolverhampton,2021-08-14,True,Sub,18,0,0.08,0,0.0,1,1,0,1.3,0,0.0,0.0,18.0
Kelechi Iheanacho,Leicester,Arsenal,2021-10-30,True,FW,45,0,0.02,0,0.0,1,1,0,1.7,0,1.0,0.08,31.5
Kelechi Iheanacho,Leicester,Chelsea,2021-11-20,True,Sub,45,0,0.0,0,0.0,1,0,0,0.5,0,1.0,0.05,36.0
Kelechi Iheanacho,Leicester,Aston Villa,2021-12-05,False,Sub,4,0,0.0,0,0.0,1,0,0,0.2,0,1.0,0.04,28.0
Kelechi Iheanacho,Leicester,Manchester City,2021-12-26,False,FW,90,1,1.05,2,0.74,15,3,2,16.5,3,1.0,0.03,40.4
Kelechi Iheanacho,Leicester,West Ham,2021-08-23,False,Sub,9,0,0.0,0,0.0,1,0,0,0.0,0,3.8,0.63,35.17
Kelechi Iheanacho,Leicester,Liverpool,2021-12-28,True,FW,55,0,0.05,0,0.06,1,1,1,3.6,0,3.8,0.61,38.0
Kelechi Iheanacho,Leicester,Liverpool,2022-02-10,False,Sub,30,0,0.05,0,0.0,1,1,0,0.8,0,3.8,0.62,37.0
Kelechi Iheanacho,Leicester,Wolverhampton,2022-02-20,False,Sub,17,0,0.0,0,0.0,1,0,0,0.0,0,3.8,0.63,34.78
Kelechi Iheanacho,Leicester,Leicester City,2022-03-05,True,Sub,29,0,0.0,1,0.09,4,0,1,3.4,0,3.8,0.63,34.2
Kelechi Iheanacho,Leicester,Arsenal,2022-03-13,False,FW,73,0,0.03,0,0.0,1,1,0,1.5,0,1.6,0.22,37.73
Kelechi Iheanacho,Leicester,Norwich,2021-08-28,False,Sub,23,0,0.08,0,0.0,1,1,0,0.8,0,1.6,0.23,36.5
Kelechi Iheanacho,Leicester,Brentford,2022-03-20,True,FW,85,0,0.38,0,0.05,2,3,2,5.3,0,1.6,0.23,40.23
Kelechi Iheanacho,Leicester,Manchester United,2022-04-02,False,FW,90,1,0.67,0,0.02,8,3,1,7.7,2,1.8,0.3,43.79
Kelechi Iheanacho,Leicester,Crystal Palace,2022-04-10,True,Sub,14,0,0.0,0,0.0,1,0,0,0.0,0,3.2,0.43,41.8
Kelechi Iheanacho,Leicester,Newcastle United,2022-04-17,False,Sub,12,0,0.16,0,0.0,1,1,0,3.4,0,2.6,0.23,39.94
Kelechi Iheanacho,Leicester,Everton,2022-04-20,False,FW,76,0,0.17,0,0.09,5,2,1,4.4,0,2.6,0.26,42.06
Kelechi Iheanacho,Leicester,Tottenham,2022-05-01,False,FW,90,1,0.05,0,0.0,8,2,0,5.0,2,3.4,0.28,44.72
Kelechi Iheanacho,Leicester,Everton,2022-05-08,True,FW,90,0,0.09,0,0.35,2,2,1,6.4,0,4.6,0.21,47.11
Kelechi Iheanacho,Leicester,Chelsea,2022-05-19,False,FW,62,0,0.01,0,0.0,2,1,0,0.5,0,3.4,0.1,47.85
Kelechi Iheanacho,Leicester,Manchester City,2021-09-11,True,Sub,17,0,0.09,0,0.49,1,1,1,2.2,0,3.6,0.1,46.38
Kelechi Iheanacho,Leicester,Brighton,2021-09-19,False,Sub,15,0,0.0,0,0.05,1,0,1,1.5,0,3.6,0.08,44.95
Kelechi Iheanacho,Leicester,Burnley,2021-09-25,True,Sub,28,0,0.13,1,0.51,4,2,1,6.3,0,2.8,0.05,44.22
Kelechi Iheanacho,Leicester,Crystal Palace,2021-10-03,False,FW,70,1,0.3,0,0.17,9,1,2,7.2,3,2.0,0.26,45.29
Kelechi Iheanacho,Leicester,Manchester United,2021-10-16,True,FW,76,0,0.17,1,0.03,5,3,1,8.7,0,3.4,0.31,46.52
Kelechi Iheanacho,Leicester,Brentford,2021-10-24,False,FW,90,0,0.03,0,0.06,2,1,2,3.3,0,4.0,0.54,48.19
