name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Adam Idah,Norwich,Liverpool,2021-08-14,True,Sub,13,0.0,0.11,0.0,0.0,1,1.0,0.0,3.7,0,0.0,0.0,13.0
Adam Idah,Norwich,Leicester City,2021-10-31,True,Sub,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.0,0.11,13.0
Adam Idah,Norwich,Brentford,2021-11-06,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,1.0,0.06,9.0
Adam Idah,Norwich,Southampton,,True,,0,,,,,0,,,0.0,0,1.0,0.04,6.75
Adam Idah,Norwich,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0.75,0.03,5.4
Adam Idah,Norwich,Newcastle United,2021-11-30,False,Sub,23,0.0,0.09,0.0,0.0,1,1.0,0.0,0.4,0,0.6,0.02,8.33
Adam Idah,Norwich,Tottenham,2021-12-05,False,FW,68,0.0,0.56,0.0,0.14,2,1.0,1.0,1.7,0,0.6,0.02,16.86
Adam Idah,Norwich,Manchester United,,True,,0,,,,,0,,,0.0,0,0.8,0.13,14.75
Adam Idah,Norwich,Aston Villa,2021-12-14,True,Sub,29,0.0,0.03,0.0,0.0,1,1.0,0.0,3.6,0,0.6,0.13,16.33
Adam Idah,Norwich,Arsenal,2021-12-26,True,Sub,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0.8,0.14,16.5
Adam Idah,Norwich,Manchester City,,False,,0,,,,,0,,,0.0,0,1.0,0.14,15.0
Adam Idah,Norwich,Crystal Palace,2021-12-28,False,FW,90,0.0,0.0,0.0,0.08,2,0.0,1.0,3.6,0,0.8,0.12,21.25
Adam Idah,Norwich,West Ham,2022-01-12,False,AMC,74,0.0,0.15,0.0,0.07,2,2.0,1.0,6.8,0,0.8,0.01,25.31
Adam Idah,Norwich,Everton,2022-01-15,True,AMC,90,1.0,0.72,0.0,0.0,9,4.0,0.0,9.1,3,1.2,0.04,29.93
Adam Idah,Norwich,Watford,2022-01-21,False,FW,90,0.0,0.06,0.0,0.0,5,1.0,0.0,1.8,0,2.8,0.18,33.93
Adam Idah,Norwich,Crystal Palace,2022-02-09,True,FW,83,0.0,0.09,1.0,0.09,5,2.0,1.0,4.1,0,3.6,0.19,37.0
Adam Idah,Norwich,Manchester City,,True,,0,,,,,0,,,0.0,0,4.6,0.4,34.82
Adam Idah,Norwich,Liverpool,,False,,0,,,,,0,,,0.0,0,4.2,0.4,32.89
Adam Idah,Norwich,Southampton,,False,,0,,,,,0,,,0.0,0,3.8,0.37,31.16
Adam Idah,Norwich,Brentford,,True,,0,,,,,0,,,0.0,0,2.0,0.23,29.6
Adam Idah,Norwich,Chelsea,,True,,0,,,,,0,,,0.0,0,1.0,0.22,28.19
Adam Idah,Norwich,Leicester City,,False,,0,,,,,0,,,0.0,0,0.0,0.0,26.91
Adam Idah,Norwich,Leeds United,2021-08-28,True,Sub,11,0.0,0.11,0.0,0.0,1,1.0,0.0,0.3,0,0.0,0.0,26.22
Adam Idah,Norwich,Brighton,,False,,0,,,,,0,,,0.0,0,0.2,0.02,25.12
Adam Idah,Norwich,Burnley,,True,,0,,,,,0,,,0.0,0,0.2,0.02,24.12
Adam Idah,Norwich,Manchester United,,False,,0,,,,,0,,,0.0,0,0.2,0.02,23.19
Adam Idah,Norwich,Newcastle United,,True,,0,,,,,0,,,0.0,0,0.2,0.02,22.33
Adam Idah,Norwich,Aston Villa,,False,,0,,,,,0,,,0.0,0,0.2,0.02,21.54
Adam Idah,Norwich,West Ham,,True,,0,,,,,0,,,0.0,0,0.0,0.0,20.79
Adam Idah,Norwich,Leeds United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,20.1
Adam Idah,Norwich,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0.0,0.0,19.45
Adam Idah,Norwich,Tottenham,,True,,0,,,,,0,,,0.0,0,0.0,0.0,18.84
Adam Idah,Norwich,Arsenal,2021-09-11,False,Sub,10,0.0,0.0,0.0,0.09,1,0.0,1.0,1.9,0,0.0,0.0,18.58
Adam Idah,Norwich,Watford,2021-09-18,True,Sub,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0.2,0.0,18.09
Adam Idah,Norwich,Everton,,False,,0,,,,,0,,,0.0,0,0.4,0.0,17.57
Adam Idah,Norwich,Burnley,2021-10-02,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0.4,0.0,17.11
Adam Idah,Norwich,Brighton,2021-10-16,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0.6,0.0,16.68
Adam Idah,Norwich,Chelsea,,False,,0,,,,,0,,,0.0,0,0.8,0.0,16.24
