name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Wout Weghorst,Burnley,Arsenal,2022-01-23,False,FW,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0
Wout Weghorst,Burnley,Watford,2022-02-05,True,FW,90,0,0.38,0,0.0,2,2,0,3.1,0,0.0,0.0,45.0
Wout Weghorst,Burnley,Manchester United,2022-02-08,True,FW,90,0,0.16,1,0.52,5,3,1,5.8,0,1.0,0.19,60.0
Wout Weghorst,Burnley,Liverpool,2022-02-13,True,FW,74,0,0.5,0,0.03,2,3,2,4.7,0,2.33,0.51,63.5
Wout Weghorst,Burnley,Brighton,2022-02-19,False,FW,87,1,0.1,1,0.2,12,1,2,9.7,3,2.25,0.51,68.2
Wout Weghorst,Burnley,Tottenham,2022-02-23,True,FW,88,0,0.02,0,0.0,2,1,0,1.2,0,4.2,0.63,71.5
Wout Weghorst,Burnley,Crystal Palace,2022-02-26,False,FW,90,0,0.12,0,0.0,2,1,0,3.4,0,4.6,0.63,74.14
Wout Weghorst,Burnley,Leeds United,2022-03-01,True,FW,90,0,0.58,0,0.0,1,1,0,1.8,0,4.6,0.58,76.12
Wout Weghorst,Burnley,Chelsea,2022-03-05,True,FW,77,0,0.13,0,0.0,2,1,0,1.8,0,3.8,0.47,76.22
Wout Weghorst,Burnley,Brentford,2022-03-12,False,FW,66,0,0.0,0,0.0,2,0,0,0.3,0,3.8,0.39,75.2
Wout Weghorst,Burnley,Manchester City,2022-04-02,True,FW,80,0,0.0,0,0.0,1,0,0,0.0,0,1.8,0.17,75.64
Wout Weghorst,Burnley,Everton,2022-04-06,True,FW,79,0,0.02,0,0.05,2,1,1,2.0,0,1.6,0.17,75.92
Wout Weghorst,Burnley,Norwich,2022-04-10,False,FW,55,0,0.06,0,0.0,1,1,0,2.9,0,1.6,0.15,74.31
Wout Weghorst,Burnley,West Ham,2022-04-17,False,FW,90,1,0.69,0,0.1,8,1,1,9.7,3,1.6,0.04,75.43
Wout Weghorst,Burnley,Southampton,2022-04-21,True,FW,77,0,0.89,0,0.11,2,2,1,5.2,0,2.8,0.15,75.53
Wout Weghorst,Burnley,Wolverhampton,2022-04-24,True,FW,90,0,0.29,1,0.71,5,5,3,12.8,0,2.8,0.33,76.44
Wout Weghorst,Burnley,Watford,2022-04-30,False,FW,59,0,0.06,0,0.0,1,1,0,2.0,0,3.6,0.59,75.41
Wout Weghorst,Burnley,Aston Villa,2022-05-07,True,FW,90,0,0.17,0,0.06,2,3,2,4.7,0,3.4,0.6,76.22
Wout Weghorst,Burnley,Tottenham,2022-05-15,False,Sub,12,0,0.0,0,0.08,1,0,1,1.5,0,3.6,0.62,72.84
Wout Weghorst,Burnley,Aston Villa,2022-05-19,False,Sub,19,0,0.53,0,0.0,1,1,0,2.3,0,2.2,0.48,70.15
Wout Weghorst,Burnley,Newcastle United,2022-05-22,True,Sub,45,0,0.68,0,0.0,1,2,0,0.0,0,2.0,0.41,68.95
