name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Armando Broja,Southampton,Aston Villa,2021-11-05,True,Sub,9,0,0.0,0,0.0,1,0,0,0.3,0,0.0,0.0,9.0
Armando Broja,Southampton,Norwich,2021-11-20,False,Sub,33,0,0.0,0,0.0,1,0,0,0.4,0,1.0,0.0,21.0
Armando Broja,Southampton,Liverpool,2021-11-27,False,FWR,90,0,0.23,0,0.0,2,1,0,3.1,0,1.0,0.0,44.0
Armando Broja,Southampton,Leeds United,2021-12-01,True,Sub,25,0,0.0,0,0.0,1,0,0,0.3,0,1.33,0.08,39.25
Armando Broja,Southampton,Brighton,2021-12-04,True,FW,80,1,0.82,0,0.0,8,4,0,10.9,2,1.25,0.06,47.4
Armando Broja,Southampton,Arsenal,2021-12-11,False,FW,69,0,0.0,0,0.0,2,0,0,0.7,0,2.6,0.21,51.0
Armando Broja,Southampton,Crystal Palace,2021-12-15,False,FW,69,1,0.07,0,0.07,12,2,1,8.2,3,2.8,0.21,53.57
Armando Broja,Southampton,West Ham,2021-12-26,False,FW,80,0,0.07,0,0.0,4,1,0,1.1,0,5.0,0.22,56.88
Armando Broja,Southampton,Tottenham,2021-12-28,True,Sub,19,0,0.02,0,0.0,1,1,0,2.1,0,5.4,0.19,52.67
Armando Broja,Southampton,Brentford,2022-01-11,True,FW,77,1,0.42,0,0.0,8,1,0,5.6,2,5.4,0.2,55.1
Armando Broja,Southampton,Wolverhampton,2022-01-15,False,FW,77,0,0.04,0,0.0,2,1,0,2.7,0,5.4,0.12,57.09
Armando Broja,Southampton,Manchester City,2022-01-22,True,FW,90,0,0.68,0,0.0,2,2,0,2.5,0,5.4,0.12,59.83
Armando Broja,Southampton,Tottenham,2022-02-09,False,FW,89,1,0.53,0,0.02,6,4,1,11.0,0,3.4,0.25,62.08
Armando Broja,Southampton,Manchester United,2022-02-12,False,FW,90,0,0.07,0,0.0,2,2,0,3.6,0,3.8,0.34,64.07
Armando Broja,Southampton,Everton,2022-02-19,True,FW,82,0,0.34,0,0.0,2,4,0,6.8,0,4.0,0.35,65.27
Armando Broja,Southampton,Norwich,2022-02-25,True,FW,80,0,0.33,0,0.45,2,3,2,6.0,0,2.8,0.33,66.19
Armando Broja,Southampton,Aston Villa,2022-03-05,False,FW,90,0,0.0,0,0.04,2,0,1,3.2,0,2.8,0.39,67.59
Armando Broja,Southampton,Newcastle United,2022-03-10,True,FW,72,0,0.31,0,0.0,2,1,0,2.6,0,2.8,0.25,67.83
Armando Broja,Southampton,Watford,2022-03-13,True,Sub,48,0,0.0,0,0.0,1,0,0,0.8,0,2.0,0.21,66.79
Armando Broja,Southampton,Newcastle United,2021-08-28,False,Sub,19,0,0.0,0,0.0,1,0,0,0.1,0,1.8,0.2,64.4
Armando Broja,Southampton,Leicester City,2022-04-02,False,FW,89,0,0.15,0,0.08,2,1,2,3.8,0,1.6,0.13,65.57
Armando Broja,Southampton,Arsenal,2022-04-16,True,FW,73,0,0.03,0,0.74,1,1,2,4.9,0,1.6,0.09,65.91
Armando Broja,Southampton,Burnley,2022-04-21,False,FW,90,0,0.07,0,0.0,2,1,0,3.1,0,1.4,0.1,66.96
Armando Broja,Southampton,Brighton,2022-04-24,False,Sub,11,0,0.0,0,0.0,1,0,0,0.6,0,1.4,0.05,64.62
Armando Broja,Southampton,Crystal Palace,2022-04-30,True,Sub,25,0,0.0,0,0.0,1,0,0,0.0,0,1.4,0.05,63.04
Armando Broja,Southampton,Brentford,2022-05-07,False,FW,90,0,0.35,0,0.0,2,5,0,5.2,0,1.4,0.05,64.08
Armando Broja,Southampton,Liverpool,2022-05-17,True,FW,81,0,0.0,0,0.0,2,0,0,1.5,0,1.4,0.09,64.7
Armando Broja,Southampton,West Ham,2021-09-11,True,Sub,16,0,0.2,0,0.0,1,2,0,3.6,0,1.6,0.08,62.96
Armando Broja,Southampton,Manchester City,2021-09-18,False,Sub,22,0,0.06,0,0.0,1,1,0,1.1,0,1.4,0.11,61.55
Armando Broja,Southampton,Wolverhampton,2021-09-26,True,Sub,26,0,0.0,0,0.0,1,0,0,0.3,0,1.4,0.12,60.37
Armando Broja,Southampton,Leicester City,2021-10-16,True,FW,80,1,0.91,0,0.06,8,5,1,11.9,2,1.4,0.12,61.0
Armando Broja,Southampton,Burnley,2021-10-23,True,FW,78,1,0.2,0,0.0,8,2,0,7.6,2,2.6,0.23,61.53
