name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Teemu Pukki,Norwich,Liverpool,2021-08-14,True,FW,76,0,0.31,0,0.0,2,1,0,2.3,0,0.0,0.0,76.0
Teemu Pukki,Norwich,Leicester City,2021-10-31,True,FW,90,0,0.06,0,0.0,2,1,0,0.5,0,2.0,0.31,83.0
Teemu Pukki,Norwich,Brentford,2021-11-06,False,FW,77,1,0.89,0,0.0,9,2,0,6.0,3,2.0,0.18,81.0
Teemu Pukki,Norwich,Southampton,2021-11-20,True,FW,90,1,0.14,0,0.0,8,2,0,9.6,2,4.33,0.42,83.25
Teemu Pukki,Norwich,Wolverhampton,2021-11-27,True,FW,90,0,0.69,0,0.02,2,5,1,10.4,0,5.25,0.35,84.6
Teemu Pukki,Norwich,Newcastle United,2021-11-30,False,FW,90,1,0.18,0,0.01,8,3,1,7.4,2,4.6,0.42,85.5
Teemu Pukki,Norwich,Tottenham,2021-12-05,False,FW,90,0,0.22,0,0.56,1,2,1,4.8,0,5.8,0.39,86.14
Teemu Pukki,Norwich,Manchester United,2021-12-11,True,FW,90,0,0.2,0,0.02,2,2,1,6.3,0,5.6,0.42,86.62
Teemu Pukki,Norwich,Aston Villa,2021-12-14,True,FW,90,0,0.0,0,0.0,2,0,0,0.6,0,4.2,0.29,87.0
Teemu Pukki,Norwich,Arsenal,2021-12-26,True,FW,90,0,0.0,0,0.03,2,0,1,1.2,0,3.0,0.26,87.3
Teemu Pukki,Norwich,Manchester City,2021-08-21,False,FW,76,0,0.0,0,0.0,2,0,0,0.3,0,3.0,0.12,86.27
Teemu Pukki,Norwich,West Ham,2022-01-12,False,FW,90,0,0.0,0,0.03,2,0,2,4.6,0,1.8,0.08,86.58
Teemu Pukki,Norwich,Everton,2022-01-15,True,FW,90,0,0.0,0,0.0,1,0,0,0.5,0,2.0,0.04,86.85
Teemu Pukki,Norwich,Watford,2022-01-21,False,FW,86,0,0.0,1,0.66,5,0,2,4.9,0,1.8,0.0,86.79
Teemu Pukki,Norwich,Crystal Palace,2022-02-09,True,FW,90,1,0.18,0,0.0,9,2,0,7.1,3,2.4,0.2,87.0
Teemu Pukki,Norwich,Manchester City,2022-02-12,True,FW,90,0,0.08,0,0.0,2,1,0,2.7,0,3.8,0.24,87.19
Teemu Pukki,Norwich,Liverpool,2022-02-19,False,FW,90,0,0.49,0,0.0,2,2,0,2.0,0,3.8,0.25,87.35
Teemu Pukki,Norwich,Southampton,2022-02-25,False,FW,90,0,0.09,0,0.08,1,1,1,5.0,0,3.8,0.35,87.5
Teemu Pukki,Norwich,Brentford,2022-03-05,True,FW,90,1,0.26,0,0.06,8,4,1,11.7,2,3.8,0.37,87.63
Teemu Pukki,Norwich,Chelsea,2022-03-10,True,FW,90,1,0.8,0,0.0,7,2,0,6.2,1,4.4,0.22,87.75
Teemu Pukki,Norwich,Leicester City,2022-03-13,False,FW,90,0,0.55,1,0.49,5,2,1,8.3,0,4.0,0.34,87.86
Teemu Pukki,Norwich,Leeds United,2021-08-28,True,FW,72,1,0.94,0,0.02,7,2,1,8.3,1,4.6,0.64,87.14
Teemu Pukki,Norwich,Brighton,2022-04-02,False,FW,90,0,0.02,0,0.33,2,1,1,2.2,0,5.6,0.73,87.26
Teemu Pukki,Norwich,Burnley,2022-04-10,True,FW,88,1,0.91,0,0.56,9,7,3,16.4,3,5.8,0.72,87.29
Teemu Pukki,Norwich,Manchester United,2022-04-16,False,FW,90,1,0.75,1,0.6,9,4,2,12.5,0,6.0,0.85,87.4
Teemu Pukki,Norwich,Newcastle United,2022-04-23,True,FW,90,0,0.09,0,0.14,2,1,1,2.6,0,6.4,1.04,87.5
Teemu Pukki,Norwich,Aston Villa,2022-04-30,False,FW,90,0,0.0,0,0.07,2,0,1,2.1,0,5.8,0.74,87.59
Teemu Pukki,Norwich,West Ham,2022-05-08,True,FW,90,0,0.52,0,0.0,2,2,0,2.6,0,4.8,0.56,87.68
Teemu Pukki,Norwich,Leeds United,2022-05-11,False,FW,90,0,0.51,0,0.02,2,2,1,4.6,0,4.8,0.65,87.76
Teemu Pukki,Norwich,Wolverhampton,2022-05-15,False,FW,90,1,0.96,0,0.0,8,6,0,10.5,2,3.4,0.57,87.83
Teemu Pukki,Norwich,Tottenham,2022-05-22,True,FW,90,0,0.12,0,0.08,2,3,1,0.0,0,3.2,0.42,87.9
Teemu Pukki,Norwich,Arsenal,2021-09-11,False,FW,90,0,0.26,0,0.0,2,3,0,6.7,0,3.2,0.42,87.97
Teemu Pukki,Norwich,Watford,2021-09-18,True,FW,90,1,0.49,0,0.02,6,4,1,8.5,0,3.2,0.47,88.03
Teemu Pukki,Norwich,Everton,2021-09-25,False,FW,90,0,0.05,0,0.01,2,1,1,4.2,0,4.0,0.47,88.09
Teemu Pukki,Norwich,Burnley,2021-10-02,False,FW,79,0,0.1,0,0.01,2,1,1,4.3,0,4.0,0.37,87.83
Teemu Pukki,Norwich,Brighton,2021-10-16,True,FW,89,0,0.59,0,0.0,1,2,0,3.3,0,2.8,0.2,87.86
Teemu Pukki,Norwich,Chelsea,2021-10-23,False,FW,90,0,0.0,0,0.24,2,0,1,2.0,0,2.6,0.3,87.92
