name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Emmanuel Dennis,Watford,Aston Villa,2021-08-14,True,FW,65,1,0.59,1,0.21,12,5,3,18.3,3,0.0,0.0,65.0
Emmanuel Dennis,Watford,Arsenal,2021-11-07,False,ML,73,0,0.02,0,0.0,2,1,0,2.0,0,12.0,1.59,69.0
Emmanuel Dennis,Watford,Manchester United,2021-11-20,True,ML,90,1,0.25,2,0.54,14,4,2,13.2,3,7.0,0.81,76.0
Emmanuel Dennis,Watford,Leeds United,2021-11-28,False,FW,70,1,0.46,0,0.05,10,3,2,12.5,1,9.33,1.29,74.5
Emmanuel Dennis,Watford,Chelsea,2021-12-01,True,MR,90,1,0.09,0,0.4,9,1,1,9.6,3,9.5,1.08,77.6
Emmanuel Dennis,Watford,Manchester City,2021-12-04,True,MR,90,0,0.08,0,0.02,2,2,1,5.6,0,9.4,0.88,79.67
Emmanuel Dennis,Watford,Brentford,2021-12-10,False,FW,90,1,0.11,0,0.31,9,2,1,8.4,3,7.4,0.58,81.14
Emmanuel Dennis,Watford,Brighton,2021-08-21,False,FW,90,0,0.03,0,0.04,2,1,1,5.0,0,8.8,0.6,82.25
Emmanuel Dennis,Watford,West Ham,2021-12-28,True,FW,90,1,0.39,0,0.0,7,2,0,9.7,1,6.4,0.15,83.11
Emmanuel Dennis,Watford,Tottenham,2022-01-01,True,FW,45,0,0.06,0,0.0,1,1,0,2.3,0,5.8,0.14,79.3
Emmanuel Dennis,Watford,Newcastle United,2022-01-15,False,FWR,83,0,0.12,0,0.58,2,2,2,5.2,0,4.2,0.14,79.64
Emmanuel Dennis,Watford,Norwich,2022-01-21,True,FWR,77,0,0.03,0,0.02,-1,1,1,2.1,0,4.2,0.14,79.42
Emmanuel Dennis,Watford,West Ham,2022-02-08,False,FW,90,0,0.04,0,0.02,2,1,1,4.6,0,2.2,0.13,80.23
Emmanuel Dennis,Watford,Brighton,2022-02-12,True,FW,90,0,0.24,0,0.0,1,2,0,1.7,0,2.2,0.13,80.93
Emmanuel Dennis,Watford,Aston Villa,2022-02-19,False,FW,85,1,0.69,0,0.07,9,2,1,11.2,3,1.0,0.1,81.2
Emmanuel Dennis,Watford,Crystal Palace,2022-02-23,True,FWL,90,0,0.99,0,0.03,2,4,1,4.8,0,2.6,0.22,81.75
Emmanuel Dennis,Watford,Manchester United,2022-02-26,False,FW,90,0,0.14,0,0.0,2,1,0,3.5,0,2.6,0.4,82.24
Emmanuel Dennis,Watford,Arsenal,2022-03-06,True,FW,90,0,0.6,0,0.07,2,4,1,7.4,0,3.2,0.42,82.67
Emmanuel Dennis,Watford,Wolverhampton,2022-03-10,False,FW,90,0,0.1,0,0.0,2,1,0,3.0,0,3.2,0.53,83.05
Emmanuel Dennis,Watford,Southampton,2022-03-13,False,FWL,86,0,0.04,0,0.09,2,1,1,3.2,0,3.4,0.5,83.2
Emmanuel Dennis,Watford,Tottenham,2021-08-29,False,ML,90,0,0.13,0,0.0,1,2,0,2.5,0,2.0,0.37,83.52
Emmanuel Dennis,Watford,Liverpool,2022-04-02,False,Sub,12,0,0.0,0,0.0,1,0,0,0.1,0,1.8,0.2,80.27
Emmanuel Dennis,Watford,Leicester City,2022-04-09,True,Sub,51,0,0.0,0,0.02,1,0,1,3.1,0,1.6,0.17,79.0
Emmanuel Dennis,Watford,Brentford,2022-04-16,True,FWL,90,1,0.14,0,0.02,8,3,1,9.7,2,1.4,0.05,79.46
Emmanuel Dennis,Watford,Manchester City,2022-04-23,False,FWL,90,0,0.15,1,0.22,5,1,2,9.0,0,2.6,0.06,79.88
Emmanuel Dennis,Watford,Burnley,2022-04-30,True,FWL,90,0,0.23,0,0.28,2,3,3,7.5,0,3.2,0.28,80.27
Emmanuel Dennis,Watford,Crystal Palace,2022-05-07,False,FWL,72,0,0.0,0,0.0,2,0,0,0.7,0,3.4,0.3,79.96
Emmanuel Dennis,Watford,Wolverhampton,2021-09-11,True,ML,90,0,0.01,0,0.0,1,1,0,1.3,0,3.6,0.3,80.32
Emmanuel Dennis,Watford,Norwich,2021-09-18,False,AML,72,1,0.46,0,0.0,6,2,0,7.4,0,3.6,0.3,80.03
Emmanuel Dennis,Watford,Newcastle United,2021-09-25,True,AML,74,0,0.28,0,0.04,1,4,1,8.2,0,3.2,0.37,79.83
Emmanuel Dennis,Watford,Leicester City,2021-10-02,False,AML,90,0,0.07,0,0.04,1,1,2,6.3,0,2.4,0.2,80.16
Emmanuel Dennis,Watford,Liverpool,2021-10-16,True,MR,68,0,0.0,0,0.0,2,0,0,0.7,0,2.2,0.16,79.78
Emmanuel Dennis,Watford,Everton,2021-10-23,False,Sub,26,1,0.46,2,0.9,12,2,4,15.4,2,2.2,0.16,78.15
