name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Fabio Silva,Wolves,Leeds United,2021-08-14,False,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0.0,1.0
Fabio Silva,Wolves,Everton,2021-11-01,True,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,1.0,0.0,1.0
Fabio Silva,Wolves,Crystal Palace,2021-11-06,False,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,1.0,0.0,1.0
Fabio Silva,Wolves,Brighton,2021-12-15,False,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,1.0,0.0,1.0
Fabio Silva,Wolves,Tottenham,2021-08-22,True,Sub,6,0,0.01,0,0.0,1,1,0,2.0,0,1.0,0.0,2.0
Fabio Silva,Wolves,Manchester United,2022-01-03,False,Sub,9,0,0.0,0,0.0,1,0,0,0.0,0,1.0,0.0,3.17
Fabio Silva,Wolves,Southampton,2022-01-15,True,Sub,10,0,0.06,0,0.0,1,1,0,2.3,0,1.0,0.0,4.14
Fabio Silva,Wolves,Brentford,2022-01-22,False,FW,74,0,0.06,0,0.0,2,2,0,0.5,0,1.0,0.02,12.88
Fabio Silva,Wolves,Arsenal,2022-02-10,True,Sub,9,0,0.08,0,0.0,1,1,0,0.8,0,1.2,0.03,12.44
Fabio Silva,Wolves,Tottenham,2022-02-13,False,Sub,4,0,0.0,0,0.0,1,0,0,0.2,0,1.2,0.04,11.6
Fabio Silva,Wolves,West Ham,2022-02-27,False,FW,90,0,0.56,0,0.0,2,4,0,6.9,0,1.2,0.04,18.73
Fabio Silva,Wolves,Watford,2022-03-10,True,Sub,19,0,0.57,0,0.0,1,1,0,0.6,0,1.4,0.15,18.75
Fabio Silva,Wolves,Everton,2022-03-13,False,Sub,2,0,0.0,0,0.0,1,0,0,0.4,0,1.4,0.25,17.46
Fabio Silva,Wolves,Manchester United,2021-08-29,True,Sub,3,0,0.0,0,0.0,1,0,0,0.0,0,1.2,0.24,16.43
Fabio Silva,Wolves,Leicester City,2022-03-18,True,Sub,1,0,0.0,0,0.06,1,0,1,1.3,0,1.2,0.23,15.4
Fabio Silva,Wolves,Aston Villa,2022-04-02,True,FW,90,0,0.97,0,0.0,5,3,0,5.6,0,1.2,0.23,20.06
Fabio Silva,Wolves,Newcastle United,2022-04-08,False,FW,90,0,0.14,0,0.0,2,2,0,2.3,0,1.8,0.31,24.18
Fabio Silva,Wolves,Burnley,2022-04-24,False,FW,66,0,0.19,0,0.0,2,2,0,4.9,0,2.0,0.22,26.5
Fabio Silva,Wolves,Brighton,2022-04-30,True,FW,45,0,0.07,0,0.01,1,1,1,1.5,0,2.2,0.26,27.47
Fabio Silva,Wolves,Norwich,2022-05-15,True,Sub,16,0,0.03,0,0.0,1,1,0,0.8,0,2.2,0.27,26.9
Fabio Silva,Wolves,Brentford,2021-09-18,True,Sub,8,0,0.0,0,0.0,1,0,0,0.3,0,2.2,0.28,26.0
Fabio Silva,Wolves,Aston Villa,2021-10-16,False,Sub,16,0,0.0,0,0.34,1,0,1,1.6,0,1.4,0.09,25.55
