name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Ollie Watkins,Aston Villa,West Ham,2021-10-31,True,FW,90,1,0.48,0,0.0,7,2,0,8.1,1,0.0,0.0,90.0
Ollie Watkins,Aston Villa,Southampton,2021-11-05,False,FW,90,0,0.09,0,0.09,2,2,2,4.3,0,7.0,0.48,90.0
Ollie Watkins,Aston Villa,Brighton,2021-11-20,True,FWL,90,1,0.19,0,0.0,8,2,0,6.4,2,4.5,0.29,90.0
Ollie Watkins,Aston Villa,Crystal Palace,2021-11-27,False,FW,90,0,0.0,0,0.06,2,0,1,2.7,0,5.67,0.25,90.0
Ollie Watkins,Aston Villa,Manchester City,2021-12-01,True,FW,90,1,0.04,0,0.15,9,1,1,8.1,3,4.75,0.19,90.0
Ollie Watkins,Aston Villa,Leeds United,2021-12-05,True,FW,90,0,0.76,0,0.1,2,2,2,7.6,0,5.6,0.16,90.0
Ollie Watkins,Aston Villa,Liverpool,2021-12-11,False,FW,90,0,0.0,0,0.07,1,0,2,3.6,0,4.6,0.22,90.0
Ollie Watkins,Aston Villa,Norwich,2021-12-14,False,FW,90,1,1.27,1,0.31,12,6,3,26.6,3,4.4,0.2,90.0
Ollie Watkins,Aston Villa,Chelsea,2021-12-26,True,FW,90,0,0.11,0,0.0,2,1,0,4.2,0,5.2,0.62,90.0
Ollie Watkins,Aston Villa,Manchester United,2022-01-15,True,FWR,90,0,0.19,0,0.0,2,4,0,4.2,0,5.2,0.64,90.0
Ollie Watkins,Aston Villa,Everton,2022-01-22,False,FW,78,0,0.46,0,0.0,2,1,0,1.7,0,3.8,0.67,88.91
Ollie Watkins,Aston Villa,Leicester City,2022-02-09,True,FW,90,0,0.11,0,0.07,2,1,3,4.9,0,3.8,0.6,89.0
Ollie Watkins,Aston Villa,Newcastle United,2022-02-13,False,FW,71,0,0.03,0,0.0,2,1,0,0.0,0,4.0,0.63,87.62
Ollie Watkins,Aston Villa,Watford,2022-02-19,True,Sub,32,0,0.09,0,0.02,1,1,1,5.1,0,2.0,0.18,83.64
Ollie Watkins,Aston Villa,Brighton,2022-02-26,False,FWR,90,1,0.3,0,0.0,5,1,0,6.2,0,1.8,0.17,84.07
Ollie Watkins,Aston Villa,Southampton,2022-03-05,True,FW,90,1,0.6,0,0.85,5,2,3,12.2,0,2.4,0.2,84.44
Ollie Watkins,Aston Villa,Leicester City,2022-03-10,False,FW,90,0,0.23,0,0.0,1,2,0,4.8,0,3.0,0.23,84.76
Ollie Watkins,Aston Villa,West Ham,2022-03-13,False,FW,90,0,0.12,0,0.0,2,3,0,7.8,0,2.8,0.25,85.06
Ollie Watkins,Aston Villa,Brentford,2021-08-28,True,Sub,11,0,0.09,0,0.0,1,2,0,4.0,0,2.8,0.27,81.16
Ollie Watkins,Aston Villa,Arsenal,2022-03-19,True,FW,81,0,0.03,0,0.0,2,1,0,3.4,0,2.8,0.27,81.15
Ollie Watkins,Aston Villa,Wolverhampton,2022-04-02,False,FW,90,1,1.21,0,0.08,9,4,2,12.1,3,2.2,0.21,81.57
Ollie Watkins,Aston Villa,Tottenham,2022-04-09,True,FW,90,0,0.18,0,0.09,2,2,1,5.9,0,3.0,0.34,81.95
Ollie Watkins,Aston Villa,Leeds United,2022-04-23,False,FW,90,0,0.21,0,0.13,2,4,1,8.4,0,3.2,0.33,82.3
Ollie Watkins,Aston Villa,Norwich,2022-04-30,True,FW,90,1,0.54,0,0.53,9,6,3,14.5,3,3.2,0.34,82.62
Ollie Watkins,Aston Villa,Burnley,2022-05-07,False,FW,90,1,0.73,0,0.11,5,3,1,12.0,0,4.8,0.44,82.92
Ollie Watkins,Aston Villa,Liverpool,2022-05-10,True,FW,80,0,0.15,0,0.0,2,1,1,3.3,0,5.4,0.58,82.81
Ollie Watkins,Aston Villa,Crystal Palace,2022-05-15,True,FW,90,1,0.34,0,0.1,8,3,1,8.8,2,4.0,0.36,83.07
Ollie Watkins,Aston Villa,Burnley,2022-05-19,True,FW,77,0,0.09,0,0.02,2,2,1,3.9,0,5.2,0.4,82.86
Ollie Watkins,Aston Villa,Manchester City,2022-05-22,False,FW,90,0,0.09,1,0.1,5,1,2,0.0,0,5.2,0.37,83.1
Ollie Watkins,Aston Villa,Chelsea,2021-09-11,False,FW,90,0,0.78,0,0.03,2,6,2,16.2,0,4.4,0.48,83.33
Ollie Watkins,Aston Villa,Everton,2021-09-18,True,FW,90,0,0.0,0,0.04,2,0,1,2.5,0,3.8,0.49,83.55
Ollie Watkins,Aston Villa,Manchester United,2021-09-25,False,FW,90,0,0.41,0,0.0,2,2,0,3.8,0,3.8,0.46,83.75
Ollie Watkins,Aston Villa,Tottenham,2021-10-03,False,FW,90,1,0.71,0,0.0,6,3,0,8.2,0,2.6,0.47,83.94
Ollie Watkins,Aston Villa,Wolverhampton,2021-10-16,True,FW,90,0,0.13,0,0.04,4,2,1,7.9,0,3.4,0.6,84.12
Ollie Watkins,Aston Villa,Arsenal,2021-10-22,False,FW,90,0,0.72,0,0.0,1,3,0,4.3,0,3.2,0.41,84.29
