name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Timo Werner,Chelsea,Crystal Palace,2021-08-14,True,FW,90,0,0.13,0,0.02,2,1,1,4.0,0,0.0,0.0,90.0
Timo Werner,Chelsea,Manchester United,2021-11-28,True,FW,81,0,0.41,0,0.0,2,6,0,8.1,0,2.0,0.13,85.5
Timo Werner,Chelsea,Leicester City,2021-12-11,True,FWL,73,0,0.01,0,0.0,2,1,0,2.6,0,2.0,0.27,81.33
Timo Werner,Chelsea,Arsenal,2021-08-22,False,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,2.0,0.18,61.25
Timo Werner,Chelsea,Manchester City,2022-01-15,False,Sub,21,0,0.13,0,0.0,1,1,0,2.1,0,1.75,0.14,53.2
Timo Werner,Chelsea,Brighton,2022-01-18,False,Sub,10,0,0.06,0,0.0,1,1,0,2.5,0,1.6,0.14,46.0
Timo Werner,Chelsea,Burnley,2022-03-05,False,Sub,12,0,0.0,0,0.0,1,0,0,0.2,0,1.4,0.12,41.14
Timo Werner,Chelsea,Norwich,2022-03-10,False,AMC,85,0,0.2,0,0.0,2,2,0,2.7,0,1.2,0.04,46.62
Timo Werner,Chelsea,Newcastle United,2022-03-13,True,FWL,62,0,0.07,0,0.0,2,1,0,3.1,0,1.2,0.08,48.33
Timo Werner,Chelsea,Brentford,2022-04-02,True,FWL,63,0,0.15,0,0.03,2,1,2,5.3,0,1.4,0.09,49.8
Timo Werner,Chelsea,Southampton,2022-04-09,False,FW,90,2,2.15,0,0.09,15,8,1,20.6,2,1.6,0.09,53.45
Timo Werner,Chelsea,Arsenal,2022-04-20,True,FW,90,1,0.1,0,0.03,8,3,1,9.3,2,4.4,0.51,56.5
Timo Werner,Chelsea,West Ham,2022-04-24,True,FW,75,0,0.43,0,0.08,2,5,2,12.0,0,5.8,0.53,57.92
Timo Werner,Chelsea,Manchester United,2022-04-28,False,FW,70,0,0.08,0,0.0,2,1,0,3.0,0,5.8,0.58,58.79
Timo Werner,Chelsea,Everton,2022-05-01,False,FW,67,0,0.04,0,0.0,2,1,0,2.7,0,5.8,0.58,59.33
Timo Werner,Chelsea,Wolverhampton,2022-05-07,True,FW,90,0,0.24,0,0.0,2,3,0,5.9,0,5.8,0.56,61.25
Timo Werner,Chelsea,Aston Villa,2021-09-11,True,Sub,8,0,0.0,0,0.0,1,0,0,0.0,0,3.2,0.18,58.12
Timo Werner,Chelsea,Tottenham,2021-09-19,False,Sub,20,0,0.45,1,0.06,3,1,1,5.3,0,1.8,0.16,56.0
Timo Werner,Chelsea,Manchester City,2021-09-25,True,FW,90,0,0.08,0,0.0,2,2,0,4.5,0,2.0,0.36,57.79
Timo Werner,Chelsea,Southampton,2021-10-02,True,AMC,90,1,1.39,0,0.0,7,6,0,16.8,1,2.0,0.36,59.4
Timo Werner,Chelsea,Brentford,2021-10-16,False,FW,90,0,0.05,0,0.0,2,1,0,2.0,0,3.0,0.63,60.86
