name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Dwight Gayle,Newcastle,West Ham,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Dwight Gayle,Newcastle,Chelsea,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Dwight Gayle,Newcastle,Brighton,2021-11-06,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0.0,0.0,0.33
Dwight Gayle,Newcastle,Brentford,,True,,0,,,,,0,,,0.0,0,0.33,0.0,0.25
Dwight Gayle,Newcastle,Arsenal,,False,,0,,,,,0,,,0.0,0,0.25,0.0,0.2
Dwight Gayle,Newcastle,Norwich,,True,,0,,,,,0,,,0.0,0,0.2,0.0,0.17
Dwight Gayle,Newcastle,Burnley,,True,,0,,,,,0,,,0.0,0,0.2,0.0,0.14
Dwight Gayle,Newcastle,Leeds United,,False,,0,,,,,0,,,0.0,0,0.2,0.0,0.12
Dwight Gayle,Newcastle,Liverpool,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.11
Dwight Gayle,Newcastle,Manchester City,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.1
Dwight Gayle,Newcastle,Manchester United,2021-12-27,True,Sub,7,0.0,0.0,0.0,0.01,1,0.0,1.0,1.3,0,0.0,0.0,0.73
Dwight Gayle,Newcastle,Aston Villa,,False,,0,,,,,0,,,0.0,0,0.2,0.0,0.67
Dwight Gayle,Newcastle,Watford,,True,,0,,,,,0,,,0.0,0,0.2,0.0,0.62
Dwight Gayle,Newcastle,Leicester City,,False,,0,,,,,0,,,0.0,0,0.2,0.0,0.57
Dwight Gayle,Newcastle,Everton,,True,,0,,,,,0,,,0.0,0,0.2,0.0,0.53
Dwight Gayle,Newcastle,Aston Villa,,True,,0,,,,,0,,,0.0,0,0.2,0.0,0.5
Dwight Gayle,Newcastle,West Ham,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.47
Dwight Gayle,Newcastle,Brentford,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.44
Dwight Gayle,Newcastle,Brighton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.42
Dwight Gayle,Newcastle,Southampton,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.4
Dwight Gayle,Newcastle,Chelsea,2022-03-13,False,Sub,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.43
Dwight Gayle,Newcastle,Everton,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.41
Dwight Gayle,Newcastle,Southampton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.39
Dwight Gayle,Newcastle,Tottenham,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.38
Dwight Gayle,Newcastle,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.36
Dwight Gayle,Newcastle,Leeds United,2022-04-17,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0.0,0.0,0.38
Dwight Gayle,Newcastle,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0.2,0.0,0.37
Dwight Gayle,Newcastle,Norwich,2022-04-23,False,Sub,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.2,0.0,0.46
Dwight Gayle,Newcastle,Liverpool,,True,,0,,,,,0,,,0.0,0,0.4,0.0,0.45
Dwight Gayle,Newcastle,Manchester City,,False,,0,,,,,0,,,0.0,0,0.4,0.0,0.43
Dwight Gayle,Newcastle,Arsenal,2022-05-16,True,Sub,1,0.0,0.15,0.0,0.4,1,1.0,1.0,2.0,0,0.4,0.0,0.45
Dwight Gayle,Newcastle,Burnley,,False,,0,,,,,0,,,0.0,0,0.4,0.03,0.44
Dwight Gayle,Newcastle,Manchester United,,False,,0,,,,,0,,,0.0,0,0.4,0.03,0.42
Dwight Gayle,Newcastle,Leicester City,,True,,0,,,,,0,,,0.0,0,0.2,0.03,0.41
Dwight Gayle,Newcastle,Watford,2021-09-25,False,Sub,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0.2,0.03,0.6
Dwight Gayle,Newcastle,Wolverhampton,2021-10-02,False,Sub,13,0.0,0.06,0.0,0.0,1,1.0,0.0,0.3,0,0.4,0.03,0.94
Dwight Gayle,Newcastle,Tottenham,,True,,0,,,,,0,,,0.0,0,0.4,0.01,0.92
Dwight Gayle,Newcastle,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0.4,0.01,0.89
