name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Andre Gray,Watford,Southampton,2021-10-30,True,AMC,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0
Andre Gray,Watford,Arsenal,2021-11-07,False,AMC,0,0,0.1,0,0.04,0,1,1,0.0,0,0.0,0.0,0.0
Andre Gray,Watford,Manchester United,2021-11-20,True,AMC,0,0,0.0,0,0.1,0,0,2,0.0,0,0.0,0.05,0.0
Andre Gray,Watford,Tottenham,2022-01-01,True,FW,0,0,0.05,0,0.03,0,1,1,0.0,0,0.0,0.03,0.0
Andre Gray,Watford,Aston Villa,2022-02-19,False,FW,0,0,0.17,1,0.18,0,3,3,0.0,0,0.0,0.04,0.0
Andre Gray,Watford,Arsenal,2022-03-06,True,FW,0,0,0.21,2,0.13,0,2,2,0.0,0,0.0,0.26,0.0
Andre Gray,Watford,Southampton,2022-03-13,False,FW,0,1,0.98,0,0.0,0,4,0,0.0,0,0.0,0.7,0.0
Andre Gray,Watford,Leicester City,2022-04-09,True,FW,0,0,0.0,0,0.09,0,0,1,0.0,0,0.0,0.88,0.0
Andre Gray,Watford,Chelsea,2022-05-22,False,Sub,0,0,0.17,0,0.0,0,2,0,0.0,0,0.0,0.88,0.0
Andre Gray,Watford,Leicester City,2021-10-02,False,Sub,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.9,0.0
