name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Dominic Calvert-Lewin,Everton,Southampton,2021-08-14,True,FW,90,1,1.0,0,0.0,7,5,0,12.0,1,0.0,0.0,90.0
Dominic Calvert-Lewin,Everton,Leicester City,2021-08-21,False,FW,89,1,1.32,0,0.11,7,4,2,14.7,1,7.0,1.0,89.5
Dominic Calvert-Lewin,Everton,Brighton,2022-01-02,True,FW,90,0,0.95,0,0.0,0,4,0,5.1,0,7.0,1.16,89.67
Dominic Calvert-Lewin,Everton,Norwich,2022-01-15,False,FW,90,0,0.05,0,0.0,2,1,0,3.6,0,4.67,1.09,89.75
Dominic Calvert-Lewin,Everton,Aston Villa,2022-01-22,True,FW,90,0,0.56,0,0.12,1,2,2,3.9,0,4.0,0.83,89.8
Dominic Calvert-Lewin,Everton,Leicester City,2022-02-12,True,FW,71,0,0.11,0,0.03,2,3,1,5.8,0,3.4,0.78,86.67
Dominic Calvert-Lewin,Everton,Southampton,2022-02-19,False,FW,90,0,0.04,0,0.0,1,2,0,3.1,0,2.4,0.6,87.14
Dominic Calvert-Lewin,Everton,Tottenham,2022-03-07,False,FW,68,0,0.13,0,0.0,2,3,0,3.1,0,1.2,0.34,84.75
Dominic Calvert-Lewin,Everton,Newcastle United,2022-03-17,True,Sub,14,0,0.0,1,0.36,4,0,1,3.0,0,1.6,0.18,76.89
Dominic Calvert-Lewin,Everton,Brighton,2021-08-28,False,FW,69,1,0.84,0,0.03,9,2,1,7.0,3,2.0,0.37,76.1
Dominic Calvert-Lewin,Everton,West Ham,2022-04-03,False,FW,77,0,0.09,0,0.0,2,2,0,1.9,0,3.6,0.42,76.18
Dominic Calvert-Lewin,Everton,Burnley,2022-04-06,False,FW,90,0,0.06,0,0.08,2,1,1,2.0,0,3.6,0.42,77.33
Dominic Calvert-Lewin,Everton,Manchester United,2022-04-09,True,FW,70,0,0.0,0,0.0,2,0,0,0.3,0,3.8,0.42,76.77
Dominic Calvert-Lewin,Everton,Watford,2022-05-11,False,Sub,13,0,0.0,0,0.0,1,0,0,0.3,0,3.8,0.4,72.21
Dominic Calvert-Lewin,Everton,Brentford,2022-05-15,True,FW,90,1,0.69,0,0.0,8,1,0,7.3,2,3.2,0.2,73.4
Dominic Calvert-Lewin,Everton,Crystal Palace,2022-05-19,True,FW,90,1,0.37,0,0.0,9,2,0,6.8,3,3.0,0.17,74.44
Dominic Calvert-Lewin,Everton,Arsenal,2022-05-22,False,FW,90,0,0.02,1,0.94,5,1,2,0.0,0,4.4,0.22,75.35
