name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Roberto Firmino,Liverpool,Norwich,2021-08-14,False,Sub,29,1.0,0.42,0.0,0.08,7,1.0,1.0,7.3,2,0.0,0.0,29.0
Roberto Firmino,Liverpool,Brighton,2021-10-30,True,FW,77,0.0,0.64,0.0,0.05,2,4.0,1.0,6.1,0,7.0,0.42,53.0
Roberto Firmino,Liverpool,West Ham,,False,,0,,,,,0,,,0.0,0,4.5,0.53,35.33
Roberto Firmino,Liverpool,Arsenal,,True,,0,,,,,0,,,0.0,0,3.0,0.36,26.5
Roberto Firmino,Liverpool,Southampton,,True,,0,,,,,0,,,0.0,0,2.25,0.27,21.2
Roberto Firmino,Liverpool,Everton,,False,,0,,,,,0,,,0.0,0,1.8,0.21,17.67
Roberto Firmino,Liverpool,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0.4,0.13,15.14
Roberto Firmino,Liverpool,Aston Villa,,True,,0,,,,,0,,,0.0,0,0.0,0.0,13.25
Roberto Firmino,Liverpool,Newcastle United,2021-12-16,True,Sub,16,0.0,0.09,1.0,0.01,4,1.0,1.0,3.6,0,0.0,0.0,13.56
Roberto Firmino,Liverpool,Tottenham,2021-12-19,False,Sub,30,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0.8,0.22,15.2
Roberto Firmino,Liverpool,Burnley,2021-08-21,True,Sub,9,0.0,0.09,0.0,0.03,1,1.0,1.0,2.5,0,1.0,0.22,14.64
Roberto Firmino,Liverpool,Leeds United,2021-12-28,False,Sub,20,0.0,0.0,0.0,0.08,1,0.0,1.0,1.4,0,1.2,0.24,15.08
Roberto Firmino,Liverpool,Chelsea,,False,,0,,,,,0,,,0.0,0,1.4,0.24,13.92
Roberto Firmino,Liverpool,Brentford,2022-01-16,True,FW,77,0.0,0.07,1.0,0.65,5,2.0,2.0,7.7,0,1.4,0.24,18.43
Roberto Firmino,Liverpool,Crystal Palace,2022-01-23,False,FW,89,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,1.6,0.23,23.13
Roberto Firmino,Liverpool,Leeds United,2022-02-10,True,FW,59,0.0,0.22,0.0,0.0,0,4.0,0.0,7.2,0,1.6,0.23,25.38
Roberto Firmino,Liverpool,Burnley,2022-02-13,False,FW,90,0.0,0.04,0.0,0.0,2,1.0,0.0,1.9,0,1.4,0.26,29.18
Roberto Firmino,Liverpool,Norwich,,True,,0,,,,,0,,,0.0,0,1.6,0.27,27.56
Roberto Firmino,Liverpool,Leicester City,,True,,0,,,,,0,,,0.0,0,1.6,0.27,26.11
Roberto Firmino,Liverpool,West Ham,,True,,0,,,,,0,,,0.0,0,0.6,0.05,24.8
Roberto Firmino,Liverpool,Brighton,,False,,0,,,,,0,,,0.0,0,0.4,0.05,23.62
Roberto Firmino,Liverpool,Arsenal,2022-03-16,False,Sub,34,1.0,0.77,0.0,0.0,4,1.0,0.0,7.0,0,0.4,0.01,24.09
Roberto Firmino,Liverpool,Chelsea,2021-08-28,True,FW,42,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0.8,0.15,24.87
Roberto Firmino,Liverpool,Watford,2022-04-02,True,FW,90,0.0,0.22,0.0,0.0,2,3.0,0.0,6.3,0,1.0,0.15,27.58
Roberto Firmino,Liverpool,Manchester City,2022-04-10,False,Sub,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.4,0.2,26.72
Roberto Firmino,Liverpool,Manchester United,,True,,0,,,,,0,,,0.0,0,1.6,0.2,25.69
Roberto Firmino,Liverpool,Everton,,True,,0,,,,,0,,,0.0,0,1.6,0.2,24.74
Roberto Firmino,Liverpool,Newcastle United,,False,,0,,,,,0,,,0.0,0,0.8,0.04,23.86
Roberto Firmino,Liverpool,Tottenham,,True,,0,,,,,0,,,0.0,0,0.6,0.04,23.03
Roberto Firmino,Liverpool,Aston Villa,,False,,0,,,,,0,,,0.0,0,0.2,0.0,22.27
Roberto Firmino,Liverpool,Southampton,2022-05-17,False,FW,82,0.0,0.21,0.0,0.22,2,5.0,3.0,12.3,0,0.0,0.0,24.19
Roberto Firmino,Liverpool,Wolverhampton,2022-05-22,True,Sub,20,0.0,0.07,1.0,0.52,4,1.0,2.0,0.0,0,0.4,0.04,24.06
Roberto Firmino,Liverpool,Leicester City,,False,,0,,,,,0,,,0.0,0,1.2,0.26,23.33
Roberto Firmino,Liverpool,Crystal Palace,,True,,0,,,,,0,,,0.0,0,1.2,0.26,22.65
Roberto Firmino,Liverpool,Brentford,2021-09-25,False,Sub,22,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,1.2,0.26,22.63
Roberto Firmino,Liverpool,Manchester City,2021-10-03,True,Sub,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,1.4,0.26,22.61
Roberto Firmino,Liverpool,Watford,2021-10-16,False,FW,90,3.0,2.16,1.0,0.5,20,3.0,3.0,27.7,3,1.2,0.21,24.43
Roberto Firmino,Liverpool,Manchester United,2021-10-24,False,FW,76,0.0,0.24,0.0,0.06,2,3.0,1.0,5.4,0,4.4,0.63,25.79
