name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Patrick Cutrone,Wolves,Leeds United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Everton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,West Ham,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Norwich,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Burnley,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Liverpool,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Manchester City,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Brighton,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Chelsea,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Tottenham,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Manchester United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Southampton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Brentford,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Arsenal,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Tottenham,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Leeds United,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Arsenal,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,West Ham,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Watford,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Everton,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Manchester United,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Leicester City,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Aston Villa,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Newcastle United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Burnley,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Brighton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Chelsea,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Manchester City,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Norwich,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Liverpool,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Watford,2021-09-11,False,FW,0,0.0,0.34,0.0,0.0,0,5.0,0.0,0.0,0,0.0,0.0,0.0
Patrick Cutrone,Wolves,Brentford,,True,,0,,,,,0,,,0.0,0,0.0,0.07,0.0
Patrick Cutrone,Wolves,Southampton,,False,,0,,,,,0,,,0.0,0,0.0,0.07,0.0
Patrick Cutrone,Wolves,Newcastle United,,True,,0,,,,,0,,,0.0,0,0.0,0.07,0.0
Patrick Cutrone,Wolves,Aston Villa,,False,,0,,,,,0,,,0.0,0,0.0,0.07,0.0
Patrick Cutrone,Wolves,Leicester City,,False,,0,,,,,0,,,0.0,0,0.0,0.07,0.0
