name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Joe Gelhardt,Leeds,Tottenham,2021-11-21,False,FW,86,0,0.24,0,0.0,1,4,0,7.0,0,0.0,0.0,86.0
Joe Gelhardt,Leeds,Chelsea,2021-12-11,False,Sub,8,1,0.53,0,0.04,7,1,1,7.9,2,1.0,0.24,47.0
Joe Gelhardt,Leeds,Manchester City,2021-12-14,False,Sub,45,0,0.0,0,0.0,1,0,0,0.5,0,4.0,0.38,46.33
Joe Gelhardt,Leeds,Arsenal,2021-12-18,True,FW,90,0,0.0,0,0.0,4,0,0,0.4,0,3.0,0.25,57.25
Joe Gelhardt,Leeds,Burnley,2022-01-02,True,Sub,32,0,0.08,1,0.46,4,1,1,4.0,0,3.25,0.19,52.2
Joe Gelhardt,Leeds,Newcastle United,2022-01-22,True,Sub,10,0,0.0,0,0.0,1,0,0,0.5,0,3.4,0.37,45.17
Joe Gelhardt,Leeds,Manchester United,2022-02-20,True,Sub,45,0,0.47,0,0.06,1,3,2,7.3,0,3.4,0.32,45.14
Joe Gelhardt,Leeds,Liverpool,2022-02-23,False,Sub,29,0,0.0,0,0.0,0,0,0,0.0,0,2.2,0.31,43.12
Joe Gelhardt,Leeds,Leeds United,2022-03-05,False,Sub,27,0,0.17,0,0.0,1,2,0,3.6,0,2.0,0.31,41.33
Joe Gelhardt,Leeds,Aston Villa,2022-03-10,True,Sub,45,0,0.08,0,0.0,0,2,0,2.7,0,1.4,0.34,41.7
Joe Gelhardt,Leeds,Norwich,2022-03-13,True,Sub,1,1,0.82,0,0.0,6,1,0,6.6,1,0.6,0.14,38.0
Joe Gelhardt,Leeds,Southampton,2022-04-02,True,Sub,31,0,0.0,0,0.0,1,0,0,0.9,0,1.6,0.31,37.42
Joe Gelhardt,Leeds,Crystal Palace,2022-04-25,False,Sub,16,0,0.03,0,0.0,1,1,0,1.6,0,1.6,0.21,35.77
Joe Gelhardt,Leeds,Manchester City,2022-04-30,True,Sub,28,0,0.32,0,0.52,1,2,1,6.2,0,1.8,0.22,35.21
Joe Gelhardt,Leeds,Arsenal,2022-05-08,False,FW,28,0,0.0,0,0.0,1,0,0,0.0,0,1.8,0.25,34.73
Joe Gelhardt,Leeds,Chelsea,2022-05-11,True,Sub,12,0,0.0,0,0.36,1,0,1,1.9,0,2.0,0.23,33.31
Joe Gelhardt,Leeds,Brighton,2022-05-15,True,FW,90,0,0.65,1,0.34,5,3,2,8.7,0,1.0,0.07,36.65
Joe Gelhardt,Leeds,Brentford,2022-05-22,False,FW,70,0,0.0,0,0.0,2,0,0,0.0,0,1.8,0.4,38.5
Joe Gelhardt,Leeds,Southampton,2021-10-16,False,Sub,13,0,0.0,0,0.0,1,0,0,0.1,0,2.0,0.39,37.16
Joe Gelhardt,Leeds,Wolverhampton,2021-10-23,True,Sub,27,0,0.43,0,0.03,4,3,1,7.1,0,2.0,0.33,36.65
