name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Aaron Connolly,Brighton,Burnley,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Aaron Connolly,Brighton,Liverpool,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Aaron Connolly,Brighton,Newcastle United,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Aaron Connolly,Brighton,Aston Villa,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Aaron Connolly,Brighton,Leicester City,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Aaron Connolly,Brighton,West Ham,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Aaron Connolly,Brighton,Southampton,2021-12-04,False,Sub,35,0.0,0.04,0.0,0.38,1,1.0,1.0,2.3,0,0.0,0.0,5.0
Aaron Connolly,Brighton,Wolverhampton,2021-12-15,True,FW,60,0.0,0.0,0.0,0.0,2,0.0,0.0,0.2,0,0.2,0.01,11.88
Aaron Connolly,Brighton,Brentford,,True,,0,,,,,0,,,0.0,0,0.6,0.01,10.56
Aaron Connolly,Brighton,Watford,2021-08-21,True,Sub,45,0.0,0.56,0.0,0.0,1,1.0,0.0,0.5,0,0.6,0.01,14.0
Aaron Connolly,Brighton,Chelsea,,False,,0,,,,,0,,,0.0,0,0.8,0.12,12.73
Aaron Connolly,Brighton,Everton,,False,,0,,,,,0,,,0.0,0,0.8,0.12,11.67
Aaron Connolly,Brighton,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0.6,0.11,10.77
Aaron Connolly,Brighton,Chelsea,,True,,0,,,,,0,,,0.0,0,0.2,0.11,10.0
Aaron Connolly,Brighton,Leeds United,,False,,0,,,,,0,,,0.0,0,0.2,0.11,9.33
Aaron Connolly,Brighton,Watford,,False,,0,,,,,0,,,0.0,0,0.0,0.0,8.75
Aaron Connolly,Brighton,Manchester United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,8.24
Aaron Connolly,Brighton,Burnley,,True,,0,,,,,0,,,0.0,0,0.0,0.0,7.78
Aaron Connolly,Brighton,Aston Villa,,True,,0,,,,,0,,,0.0,0,0.0,0.0,7.37
Aaron Connolly,Brighton,Newcastle United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,7.0
Aaron Connolly,Brighton,Liverpool,,True,,0,,,,,0,,,0.0,0,0.0,0.0,6.67
Aaron Connolly,Brighton,Tottenham,,True,,0,,,,,0,,,0.0,0,0.0,0.0,6.36
Aaron Connolly,Brighton,Everton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,6.09
Aaron Connolly,Brighton,Norwich,,True,,0,,,,,0,,,0.0,0,0.0,0.0,5.83
Aaron Connolly,Brighton,Arsenal,,False,,0,,,,,0,,,0.0,0,0.0,0.0,5.6
Aaron Connolly,Brighton,Tottenham,,False,,0,,,,,0,,,0.0,0,0.0,0.0,5.38
Aaron Connolly,Brighton,Manchester City,,False,,0,,,,,0,,,0.0,0,0.0,0.0,5.19
Aaron Connolly,Brighton,Southampton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,5.0
Aaron Connolly,Brighton,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0.0,0.0,4.83
Aaron Connolly,Brighton,Manchester United,,True,,0,,,,,0,,,0.0,0,0.0,0.0,4.67
Aaron Connolly,Brighton,Leicester City,,False,,0,,,,,0,,,0.0,0,0.0,0.0,4.52
Aaron Connolly,Brighton,West Ham,,True,,0,,,,,0,,,0.0,0,0.0,0.0,4.38
Aaron Connolly,Brighton,Brentford,,False,,0,,,,,0,,,0.0,0,0.0,0.0,4.24
Aaron Connolly,Brighton,Leeds United,,True,,0,,,,,0,,,0.0,0,0.0,0.0,4.12
Aaron Connolly,Brighton,Crystal Palace,2021-09-27,False,Sub,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0.0,0.0,4.4
Aaron Connolly,Brighton,Arsenal,,True,,0,,,,,0,,,0.0,0,0.2,0.0,4.28
Aaron Connolly,Brighton,Norwich,,False,,0,,,,,0,,,0.0,0,0.2,0.0,4.16
Aaron Connolly,Brighton,Manchester City,,True,,0,,,,,0,,,0.0,0,0.2,0.0,4.05
