name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus
Joseph McGlynn,Burnley,Tottenham,False,0,0,0.0,0
Joseph McGlynn,Burnley,Aston Villa,False,0,0,0.0,0
Joseph McGlynn,Burnley,Newcastle United,True,0,0,0.0,0
