name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Joshua Sargent,Norwich,Liverpool,2021-08-14,True,Sub,13,0.0,0.05,0.0,0.0,1,1.0,0.0,0.7,0,0.0,0.0,13.0
Joshua Sargent,Norwich,Leicester City,2021-10-31,True,FW,76,0.0,0.0,0.0,0.0,2,0.0,0.0,0.9,0,1.0,0.05,44.5
Joshua Sargent,Norwich,Brentford,2021-11-06,False,Sub,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,1.5,0.02,33.67
Joshua Sargent,Norwich,Southampton,2021-11-20,True,Sub,45,0.0,0.08,0.0,0.0,1,1.0,0.0,2.1,0,1.33,0.02,36.5
Joshua Sargent,Norwich,Wolverhampton,2021-11-27,True,MR,67,0.0,0.02,0.0,0.0,2,1.0,0.0,1.3,0,1.25,0.03,42.6
Joshua Sargent,Norwich,Newcastle United,2021-11-30,False,MR,66,0.0,0.44,0.0,0.0,2,2.0,0.0,3.6,0,1.4,0.03,46.5
Joshua Sargent,Norwich,Tottenham,2021-12-05,False,Sub,21,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,1.6,0.11,42.86
Joshua Sargent,Norwich,Manchester United,2021-12-11,True,FWL,90,0.0,0.03,0.0,0.13,2,1.0,1.0,3.6,0,1.4,0.11,48.75
Joshua Sargent,Norwich,Aston Villa,,True,,0,,,,,0,,,0.0,0,1.6,0.11,43.33
Joshua Sargent,Norwich,Arsenal,2021-12-26,True,MR,71,0.0,0.0,0.0,0.0,2,0.0,0.0,0.9,0,1.4,0.1,46.1
Joshua Sargent,Norwich,Manchester City,2021-08-21,False,Sub,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,1.4,0.09,43.09
Joshua Sargent,Norwich,Crystal Palace,2021-12-28,False,Sub,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,1.2,0.01,40.25
Joshua Sargent,Norwich,West Ham,,False,,0,,,,,0,,,0.0,0,1.2,0.01,37.15
Joshua Sargent,Norwich,Everton,2022-01-15,True,AMR,86,0.0,0.11,0.0,0.0,4,2.0,0.0,6.5,0,0.8,0.0,40.64
Joshua Sargent,Norwich,Watford,2022-01-21,False,MR,90,2.0,0.66,0.0,0.05,13,3.0,1.0,13.6,3,1.6,0.02,43.93
Joshua Sargent,Norwich,Crystal Palace,,True,,0,,,,,0,,,0.0,0,3.8,0.15,41.19
Joshua Sargent,Norwich,Manchester City,2022-02-12,True,FWR,86,0.0,0.03,0.0,0.0,2,1.0,0.0,0.6,0,3.6,0.15,43.82
Joshua Sargent,Norwich,Liverpool,2022-02-19,False,FWR,75,0.0,0.01,1.0,0.02,5,1.0,1.0,5.1,0,3.8,0.16,45.56
Joshua Sargent,Norwich,Southampton,2022-02-25,False,MR,90,0.0,0.06,0.0,0.0,2,1.0,0.0,2.1,0,4.8,0.36,47.89
Joshua Sargent,Norwich,Brentford,2022-03-05,True,FWR,90,0.0,0.07,0.0,0.01,2,2.0,1.0,1.7,0,4.4,0.35,50.0
Joshua Sargent,Norwich,Chelsea,2022-03-10,True,FW,83,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0,2.2,0.23,51.57
Joshua Sargent,Norwich,Leicester City,2022-03-13,False,FWR,61,0.0,0.03,0.0,0.0,2,1.0,0.0,2.4,0,2.6,0.23,52.0
Joshua Sargent,Norwich,Leeds United,2021-08-28,True,Sub,17,0.0,0.09,0.0,0.05,1,1.0,1.0,1.4,0,2.6,0.23,50.48
Joshua Sargent,Norwich,Brighton,,False,,0,,,,,0,,,0.0,0,1.8,0.05,48.38
Joshua Sargent,Norwich,Burnley,,True,,0,,,,,0,,,0.0,0,1.4,0.04,46.44
Joshua Sargent,Norwich,Manchester United,,False,,0,,,,,0,,,0.0,0,1.0,0.02,44.65
Joshua Sargent,Norwich,Newcastle United,,True,,0,,,,,0,,,0.0,0,0.6,0.02,43.0
Joshua Sargent,Norwich,Aston Villa,2022-04-30,False,Sub,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.2,0.02,41.96
Joshua Sargent,Norwich,West Ham,,True,,0,,,,,0,,,0.0,0,0.2,0.0,40.52
Joshua Sargent,Norwich,Leeds United,,False,,0,,,,,0,,,0.0,0,0.2,0.0,39.17
Joshua Sargent,Norwich,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0.2,0.0,37.9
Joshua Sargent,Norwich,Tottenham,,True,,0,,,,,0,,,0.0,0,0.2,0.0,36.72
Joshua Sargent,Norwich,Arsenal,,False,,0,,,,,0,,,0.0,0,0.2,0.0,35.61
Joshua Sargent,Norwich,Watford,2021-09-18,True,FWR,69,0.0,0.05,0.0,0.08,2,1.0,1.0,3.7,0,0.0,0.0,36.59
Joshua Sargent,Norwich,Everton,2021-09-25,False,FW,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.8,0,0.4,0.01,38.11
Joshua Sargent,Norwich,Burnley,2021-10-02,False,FW,89,0.0,0.07,0.0,0.12,2,1.0,2.0,6.0,0,0.8,0.01,39.53
Joshua Sargent,Norwich,Brighton,2021-10-16,True,FW,75,0.0,0.28,0.0,0.08,2,3.0,3.0,7.9,0,1.2,0.02,40.49
Joshua Sargent,Norwich,Chelsea,2021-10-23,False,FW,68,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0,1.6,0.08,41.21
