name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Michail Antonio,West Ham,Newcastle United,2021-08-15,False,FW,90,1.0,1.51,1.0,0.46,13,4.0,1.0,12.9,3,0.0,0.0,90.0
Michail Antonio,West Ham,Aston Villa,2021-10-31,False,FW,90,0.0,0.13,0.0,0.5,2,2.0,1.0,5.1,0,13.0,2.51,90.0
Michail Antonio,West Ham,Liverpool,2021-11-07,True,FW,90,0.0,0.07,0.0,0.0,2,1.0,0.0,2.0,0,7.5,1.32,90.0
Michail Antonio,West Ham,Wolverhampton,2021-11-20,False,FW,90,0.0,0.06,0.0,0.16,2,2.0,3.0,4.3,0,5.67,0.9,90.0
Michail Antonio,West Ham,Manchester City,2021-11-28,False,FW,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.2,0,4.75,0.69,90.0
Michail Antonio,West Ham,Brighton,2021-12-01,True,FW,90,0.0,0.06,0.0,0.1,1,2.0,2.0,5.5,0,4.2,0.55,90.0
Michail Antonio,West Ham,Chelsea,2021-12-04,True,FW,90,0.0,0.07,1.0,0.89,5,2.0,4.0,8.4,0,1.8,0.07,90.0
Michail Antonio,West Ham,Burnley,2021-12-12,False,FW,90,0.0,0.06,0.0,0.0,2,2.0,0.0,1.6,0,2.4,0.25,90.0
Michail Antonio,West Ham,Arsenal,2021-12-15,False,FW,90,0.0,0.0,0.0,0.11,2,0.0,1.0,2.4,0,2.4,0.25,90.0
Michail Antonio,West Ham,Southampton,2021-12-26,True,Sub,45,1.0,0.78,0.0,0.0,5,3.0,0.0,10.8,0,2.4,0.24,85.5
Michail Antonio,West Ham,Leeds United,2021-08-23,True,FW,88,2.0,1.25,1.0,0.45,16,7.0,2.0,20.6,3,3.0,0.39,85.73
Michail Antonio,West Ham,Watford,2021-12-28,False,FW,90,0.0,0.59,1.0,0.17,5,4.0,2.0,11.7,0,6.0,0.83,86.08
Michail Antonio,West Ham,Crystal Palace,2022-01-01,False,FW,90,1.0,0.78,0.0,0.13,7,3.0,1.0,10.9,1,6.0,0.94,86.38
Michail Antonio,West Ham,Norwich,2022-01-12,True,FW,87,0.0,0.45,0.0,0.0,2,1.0,0.0,0.7,0,7.0,1.08,86.43
Michail Antonio,West Ham,Leicester City,2022-01-16,True,FW,90,0.0,0.07,1.0,0.09,4,1.0,2.0,8.3,0,7.0,1.17,86.67
Michail Antonio,West Ham,Manchester United,2022-01-22,False,FW,90,0.0,0.07,0.0,0.0,2,1.0,0.0,2.8,0,6.8,1.23,86.88
Michail Antonio,West Ham,Watford,2022-02-08,True,FW,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,4.0,0.79,87.06
Michail Antonio,West Ham,Leeds United,2022-02-13,False,FW,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.5,0,3.4,0.47,87.22
Michail Antonio,West Ham,Newcastle United,2022-02-19,True,FW,90,0.0,0.17,0.0,0.0,2,3.0,0.0,3.8,0,2.4,0.32,87.37
Michail Antonio,West Ham,Wolverhampton,2022-02-27,True,FW,90,0.0,0.09,1.0,0.83,4,2.0,4.0,10.5,0,2.4,0.26,87.5
Michail Antonio,West Ham,Liverpool,2022-03-05,False,FW,90,0.0,0.24,0.0,0.0,2,4.0,0.0,5.4,0,2.4,0.27,87.62
Michail Antonio,West Ham,Aston Villa,2022-03-13,True,FW,51,0.0,0.0,0.0,0.02,1,0.0,1.0,2.4,0,2.4,0.3,85.95
Michail Antonio,West Ham,Crystal Palace,2021-08-28,True,FW,90,1.0,0.56,1.0,0.57,11,5.0,4.0,21.2,2,2.2,0.3,86.13
Michail Antonio,West Ham,Tottenham,2022-03-20,False,FW,55,0.0,0.18,0.0,0.0,1,3.0,0.0,1.5,0,4.0,0.61,84.83
Michail Antonio,West Ham,Everton,2022-04-03,True,FW,90,0.0,0.83,0.0,0.12,5,3.0,3.0,9.4,0,3.8,0.61,85.04
Michail Antonio,West Ham,Brentford,2022-04-10,False,FW,65,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,4.0,0.56,84.27
Michail Antonio,West Ham,Burnley,2022-04-17,True,FW,90,0.0,0.78,0.0,0.0,2,7.0,0.0,10.3,0,3.8,0.51,84.48
Michail Antonio,West Ham,Chelsea,,False,,0,,,,,0,,,0.0,0,4.0,0.67,81.46
Michail Antonio,West Ham,Arsenal,2022-05-01,True,Sub,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,1.8,0.36,79.31
