name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Cenk Tosun,Everton,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Cenk Tosun,Everton,Tottenham,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Cenk Tosun,Everton,Manchester City,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Cenk Tosun,Everton,Brentford,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.0
Cenk Tosun,Everton,Liverpool,2021-12-01,True,Sub,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,1.0
Cenk Tosun,Everton,Arsenal,,True,,0,,,,,0,,,0.0,0,0.2,0.0,0.83
Cenk Tosun,Everton,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0.2,0.0,0.71
Cenk Tosun,Everton,Chelsea,,False,,0,,,,,0,,,0.0,0,0.2,0.0,0.62
Cenk Tosun,Everton,Brighton,,True,,0,,,,,0,,,0.0,0,0.2,0.0,0.56
Cenk Tosun,Everton,Norwich,,False,,0,,,,,0,,,0.0,0,0.2,0.0,0.5
Cenk Tosun,Everton,Aston Villa,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.45
Cenk Tosun,Everton,Newcastle United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.42
Cenk Tosun,Everton,Leicester City,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.38
Cenk Tosun,Everton,Southampton,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.36
Cenk Tosun,Everton,Manchester City,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.33
Cenk Tosun,Everton,Tottenham,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.31
Cenk Tosun,Everton,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.29
Cenk Tosun,Everton,Newcastle United,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.28
Cenk Tosun,Everton,West Ham,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.26
Cenk Tosun,Everton,Burnley,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.25
Cenk Tosun,Everton,Manchester United,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.24
Cenk Tosun,Everton,Leeds United,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.23
Cenk Tosun,Everton,Liverpool,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.22
Cenk Tosun,Everton,Chelsea,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.21
Cenk Tosun,Everton,Leeds United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.2
Cenk Tosun,Everton,Watford,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.19
Cenk Tosun,Everton,Brentford,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.19
Cenk Tosun,Everton,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0.0,0.0,0.18
Cenk Tosun,Everton,Arsenal,,False,,0,,,,,0,,,0.0,0,0.0,0.0,0.17
