name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Patrick Bamford,Leeds,Manchester United,2021-08-14,False,FW,76,0.0,0.1,0.0,0.02,2,1.0,1.0,1.8,0,0.0,0.0,76.0
Patrick Bamford,Leeds,Norwich,,False,,0,,,,,0,,,0.0,0,2.0,0.1,38.0
Patrick Bamford,Leeds,Leeds United,,True,,0,,,,,0,,,0.0,0,1.0,0.05,25.33
Patrick Bamford,Leeds,Tottenham,,False,,0,,,,,0,,,0.0,0,0.67,0.03,19.0
Patrick Bamford,Leeds,Brighton,,False,,0,,,,,0,,,0.0,0,0.5,0.03,15.2
Patrick Bamford,Leeds,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0.4,0.02,12.67
Patrick Bamford,Leeds,Brentford,2021-12-05,True,Sub,22,1.0,0.57,0.0,0.0,4,1.0,0.0,6.4,0,0.0,0.0,14.0
Patrick Bamford,Leeds,Chelsea,,False,,0,,,,,0,,,0.0,0,0.8,0.11,12.25
Patrick Bamford,Leeds,Manchester City,,False,,0,,,,,0,,,0.0,0,0.8,0.11,10.89
Patrick Bamford,Leeds,Arsenal,,True,,0,,,,,0,,,0.0,0,0.8,0.11,9.8
Patrick Bamford,Leeds,Everton,2021-08-21,True,FW,90,0.0,0.3,1.0,0.36,4,3.0,1.0,10.3,0,0.8,0.11,17.09
Patrick Bamford,Leeds,Burnley,,True,,0,,,,,0,,,0.0,0,1.6,0.37,15.67
Patrick Bamford,Leeds,West Ham,,False,,0,,,,,0,,,0.0,0,0.8,0.26,14.46
Patrick Bamford,Leeds,Newcastle United,,True,,0,,,,,0,,,0.0,0,0.8,0.26,13.43
Patrick Bamford,Leeds,Aston Villa,,False,,0,,,,,0,,,0.0,0,0.8,0.26,12.53
Patrick Bamford,Leeds,Everton,,False,,0,,,,,0,,,0.0,0,0.8,0.26,11.75
Patrick Bamford,Leeds,Manchester United,,True,,0,,,,,0,,,0.0,0,0.0,0.0,11.06
Patrick Bamford,Leeds,Liverpool,,False,,0,,,,,0,,,0.0,0,0.0,0.0,10.44
Patrick Bamford,Leeds,Tottenham,,True,,0,,,,,0,,,0.0,0,0.0,0.0,9.89
Patrick Bamford,Leeds,Leeds United,,False,,0,,,,,0,,,0.0,0,0.0,0.0,9.4
Patrick Bamford,Leeds,Aston Villa,2022-03-10,True,Sub,32,0.0,0.08,0.0,0.06,1,1.0,1.0,1.6,0,0.0,0.0,10.48
Patrick Bamford,Leeds,Norwich,2022-03-13,True,FW,45,0.0,0.4,0.0,0.57,1,2.0,1.0,2.1,0,0.2,0.02,12.05
Patrick Bamford,Leeds,Burnley,2021-08-29,False,FW,90,1.0,0.98,0.0,0.0,8,3.0,0.0,10.6,2,0.4,0.1,15.43
Patrick Bamford,Leeds,Wolverhampton,2022-03-18,False,FW,22,0.0,0.1,0.0,0.0,1,1.0,0.0,0.1,0,2.0,0.29,15.71
Patrick Bamford,Leeds,Southampton,,True,,0,,,,,0,,,0.0,0,2.2,0.31,15.08
Patrick Bamford,Leeds,Watford,,False,,0,,,,,0,,,0.0,0,2.2,0.31,14.5
Patrick Bamford,Leeds,Crystal Palace,,False,,0,,,,,0,,,0.0,0,2.0,0.3,13.96
Patrick Bamford,Leeds,Manchester City,,True,,0,,,,,0,,,0.0,0,1.8,0.22,13.46
Patrick Bamford,Leeds,Arsenal,,False,,0,,,,,0,,,0.0,0,0.2,0.02,13.0
Patrick Bamford,Leeds,Chelsea,,True,,0,,,,,0,,,0.0,0,0.0,0.0,12.57
Patrick Bamford,Leeds,Brighton,,True,,0,,,,,0,,,0.0,0,0.0,0.0,12.16
Patrick Bamford,Leeds,Brentford,,False,,0,,,,,0,,,0.0,0,0.0,0.0,11.78
Patrick Bamford,Leeds,Liverpool,2021-09-12,True,FW,90,0.0,0.19,0.0,0.0,2,4.0,0.0,8.6,0,0.0,0.0,14.15
Patrick Bamford,Leeds,Newcastle United,2021-09-17,False,FW,90,0.0,0.26,1.0,0.01,5,4.0,1.0,6.4,0,0.4,0.04,16.38
Patrick Bamford,Leeds,West Ham,,True,,0,,,,,0,,,0.0,0,1.4,0.29,15.91
Patrick Bamford,Leeds,Watford,,True,,0,,,,,0,,,0.0,0,1.4,0.29,15.47
Patrick Bamford,Leeds,Southampton,,False,,0,,,,,0,,,0.0,0,1.4,0.29,15.05
Patrick Bamford,Leeds,Wolverhampton,,True,,0,,,,,0,,,0.0,0,1.4,0.29,14.66
