name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Matej Vydra,Burnley,Brighton,2021-08-14,True,Sub,5,0,0.02,0,0.0,1,2,0,1.0,0,0.0,0.0,5.0
Matej Vydra,Burnley,Brentford,2021-10-30,True,Sub,22,0,0.0,0,0.0,1,0,0,0.4,0,1.0,0.02,13.5
Matej Vydra,Burnley,Chelsea,2021-11-06,False,Sub,20,1,0.55,0,0.0,7,2,0,7.1,2,1.0,0.01,15.67
Matej Vydra,Burnley,Crystal Palace,2021-11-20,True,Sub,6,0,0.26,0,0.0,1,1,0,2.2,0,3.0,0.19,13.25
Matej Vydra,Burnley,Wolverhampton,2021-12-01,False,Sub,18,0,0.0,0,0.0,1,0,0,0.1,0,2.5,0.21,14.2
Matej Vydra,Burnley,Newcastle United,2021-12-04,False,Sub,58,0,0.07,0,0.06,1,1,1,1.7,0,2.2,0.17,21.5
Matej Vydra,Burnley,West Ham,2021-12-12,True,Sub,30,0,0.06,0,0.0,1,1,0,1.7,0,2.2,0.17,22.71
Matej Vydra,Burnley,Manchester United,2021-12-30,False,Sub,16,0,0.0,0,0.0,1,0,0,0.5,0,2.2,0.19,21.88
Matej Vydra,Burnley,Leicester City,2022-01-02,False,Sub,6,0,0.0,0,0.0,1,0,0,0.0,0,1.0,0.08,20.11
Matej Vydra,Burnley,Arsenal,2022-01-23,False,FW,90,0,0.08,0,0.01,2,1,1,3.9,0,1.0,0.02,27.1
Matej Vydra,Burnley,Leicester City,2021-08-29,True,Sub,11,0,0.0,0,0.0,1,0,0,0.2,0,1.2,0.04,25.64
Matej Vydra,Burnley,Everton,2022-04-06,True,Sub,10,0,0.08,1,0.49,4,1,1,3.5,0,1.2,0.03,24.33
Matej Vydra,Burnley,Norwich,2022-04-10,False,Sub,34,0,0.02,0,0.0,1,1,0,0.6,0,1.8,0.23,25.08
Matej Vydra,Burnley,West Ham,2022-04-17,False,Sub,11,0,0.0,0,0.0,1,0,0,0.2,0,1.8,0.24,24.07
Matej Vydra,Burnley,Southampton,2022-04-21,True,Sub,12,0,0.0,0,0.0,1,0,0,0.2,0,1.8,0.24,23.27
Matej Vydra,Burnley,Wolverhampton,2022-04-24,True,FW,70,1,0.56,0,0.0,7,2,0,6.8,2,1.6,0.22,26.19
Matej Vydra,Burnley,Watford,2022-04-30,False,FW,90,0,0.12,1,0.08,5,3,1,7.3,0,2.8,0.33,29.94
Matej Vydra,Burnley,Everton,2021-09-13,False,Sub,14,0,0.0,0,0.0,1,0,0,0.0,0,3.0,0.34,29.06
Matej Vydra,Burnley,Arsenal,2021-09-18,True,Sub,33,0,0.02,0,0.0,1,1,0,0.9,0,3.0,0.33,29.26
Matej Vydra,Burnley,Leeds United,2021-09-25,False,FW,74,0,0.07,1,0.1,5,2,2,7.5,0,3.0,0.34,31.5
Matej Vydra,Burnley,Norwich,2021-10-02,True,FW,34,0,0.07,0,0.0,1,1,0,2.6,0,3.8,0.55,31.62
Matej Vydra,Burnley,Southampton,2021-10-23,False,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,2.6,0.46,30.23
