name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Jordan Ayew,Crystal Palace,Chelsea,2021-08-14,False,MR,90,0.0,0.03,0.0,0.14,2,1.0,1.0,4.6,0,0.0,0.0,90.0
Jordan Ayew,Crystal Palace,Manchester City,2021-10-30,False,FWR,64,0.0,0.12,0.0,0.03,1,1.0,1.0,1.6,0,2.0,0.03,77.0
Jordan Ayew,Crystal Palace,Wolverhampton,2021-11-06,True,Sub,1,0.0,0.1,0.0,0.0,1,1.0,0.0,1.9,0,1.5,0.07,51.67
Jordan Ayew,Crystal Palace,Burnley,2021-11-20,False,AMR,57,0.0,0.04,0.0,0.14,1,1.0,1.0,4.1,0,1.33,0.08,53.0
Jordan Ayew,Crystal Palace,Aston Villa,2021-11-27,True,Sub,3,0.0,0.01,0.0,0.0,1,1.0,0.0,0.7,0,1.25,0.07,43.0
Jordan Ayew,Crystal Palace,Leicester City,2021-11-30,False,FWR,89,0.0,0.1,0.0,0.11,2,1.0,1.0,4.4,0,1.2,0.06,50.67
Jordan Ayew,Crystal Palace,Manchester United,2021-12-05,False,FWR,83,0.0,0.29,0.0,0.02,2,2.0,1.0,2.8,0,1.2,0.07,55.29
Jordan Ayew,Crystal Palace,Everton,2021-12-12,True,FWR,90,0.0,0.35,1.0,0.53,5,1.0,3.0,9.2,0,1.4,0.11,59.62
Jordan Ayew,Crystal Palace,Southampton,2021-12-15,True,FWR,74,1.0,0.33,0.0,0.27,7,1.0,1.0,8.8,1,2.2,0.36,61.22
Jordan Ayew,Crystal Palace,Tottenham,2021-12-26,False,FWR,90,0.0,0.16,0.0,0.0,2,3.0,0.0,3.6,0,3.4,0.42,64.1
Jordan Ayew,Crystal Palace,Brentford,2021-08-21,True,Sub,22,0.0,0.05,0.0,0.0,1,1.0,0.0,0.5,0,3.6,0.45,60.27
Jordan Ayew,Crystal Palace,Norwich,2021-12-28,True,FWR,90,0.0,0.0,0.0,0.14,2,0.0,2.0,4.6,0,3.4,0.44,62.75
Jordan Ayew,Crystal Palace,West Ham,2022-01-01,True,FWR,90,0.0,0.12,0.0,1.17,5,2.0,3.0,9.8,0,3.4,0.38,64.85
Jordan Ayew,Crystal Palace,Brighton,,False,,0,,,,,0,,,0.0,0,3.4,0.13,60.21
Jordan Ayew,Crystal Palace,Liverpool,2022-01-23,True,Sub,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.0,0.07,57.07
Jordan Ayew,Crystal Palace,Norwich,2022-02-09,False,Sub,20,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,1.8,0.03,54.75
Jordan Ayew,Crystal Palace,Brentford,2022-02-12,False,FWR,77,0.0,0.33,0.0,0.0,2,1.0,0.0,2.1,0,1.8,0.02,56.06
Jordan Ayew,Crystal Palace,Chelsea,2022-02-19,True,AMR,84,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,1.8,0.09,57.61
Jordan Ayew,Crystal Palace,Watford,2022-02-23,False,Sub,17,0.0,0.0,1.0,0.1,4,0.0,1.0,3.5,0,1.2,0.07,55.47
Jordan Ayew,Crystal Palace,Burnley,,True,,0,,,,,0,,,0.0,0,2.0,0.27,52.7
Jordan Ayew,Crystal Palace,Wolverhampton,,False,,0,,,,,0,,,0.0,0,1.8,0.27,50.19
Jordan Ayew,Crystal Palace,Manchester City,2022-03-14,True,Sub,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,1.6,0.27,49.05
Jordan Ayew,Crystal Palace,West Ham,2021-08-28,False,FWL,90,0.0,0.04,0.0,0.0,2,1.0,0.0,3.6,0,1.4,0.2,50.83
