name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Diogo Dalot Teixeira,DEF,Man Utd,2.4,0,0,0,0.0,0.0,0.0,9,2,0,10.1,90,Brighton,0,0,0,0,1,True,0
Diogo Dalot Teixeira,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,96,1,0,4.3,90,Everton,0,0,0,0,2,False,0
Diogo Dalot Teixeira,DEF,Man Utd,3.0,0,3,1,0.0,0.0,0.0,107,0,0,4.9,90,Newcastle United,0,0,0,0,9,True,0
Diogo Dalot Teixeira,DEF,Man Utd,0.0,0,0,1,0.0,0.0,0.0,119,0,0,8.7,90,Tottenham,0,0,0,0,6,True,0
Diogo Dalot Teixeira,DEF,Man Utd,2.9,0,0,0,0.0,0.0,0.0,122,1,0,3.3,90,Chelsea,0,0,0,0,2,False,0
Diogo Dalot Teixeira,DEF,Man Utd,4.3,0,3,1,0.0,0.0,0.0,139,0,0,9.1,90,West Ham,0,0,0,0,9,True,0
Diogo Dalot Teixeira,DEF,Man Utd,5.2,0,0,0,0.0,0.0,0.0,141,3,0,2.4,90,Aston Villa,0,0,0,0,0,False,1
Diogo Dalot Teixeira,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,153,0,0,0.0,0,Fulham,0,0,0,0,0,False,0
Diogo Dalot Teixeira,DEF,Man Utd,0.2,0,0,0,0.0,0.0,0.0,169,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,True,0
Diogo Dalot Teixeira,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,180,0,0,0.0,0,Wolverhampton,0,0,0,0,0,False,0
Diogo Dalot Teixeira,DEF,Man Utd,0.1,0,0,0,0.01602,0.0979,0.1265,189,0,0,4.4,21,Bournemouth,0,0,0,0,1,True,0
Diogo Dalot Teixeira,DEF,Man Utd,1.0,0,0,0,0.0,0.0,0.0,13,4,0,7.1,90,Brentford,0,0,0,0,0,False,0
Diogo Dalot Teixeira,DEF,Man Utd,-0.2,0,0,0,0.0,0.0,0.0,196,0,0,0.0,0,Manchester City,0,0,0,0,0,True,0
Diogo Dalot Teixeira,DEF,Man Utd,-0.2,0,0,0,0.0,0.0,0.0,63,0,0,0.0,0,Crystal Palace,0,0,0,0,0,False,0
Diogo Dalot Teixeira,DEF,Man Utd,-0.1,0,0,0,0.0,0.0,0.0,201,0,0,0.0,0,Arsenal,0,0,0,0,0,False,0
Diogo Dalot Teixeira,DEF,Man Utd,1.8,0,0,0,0.0,0.0,0.0,216,0,0,0.0,0,Crystal Palace,0,0,0,0,0,True,0
Diogo Dalot Teixeira,DEF,Man Utd,1.8,1,2,0,0.08,0.13,0.61,76,2,0,5.9,81,Leicester City,0,0,0,1,6,True,0
