name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,5,0,0,0.0,0,Wolverhampton,0,0,0,0,0,True,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,95,0,0,0.0,0,Crystal Palace,0,0,0,0,0,False,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,104,0,0,0.0,0,Arsenal,0,0,0,0,0,True,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,117,0,0,0.0,0,Leeds United,0,0,0,0,0,False,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,124,0,0,0.0,0,Fulham,0,0,0,0,0,True,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,138,0,0,0.0,0,Liverpool,0,0,0,0,0,False,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,144,0,0,0.0,0,Bournemouth,0,0,0,0,0,True,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,158,0,0,0.0,0,Tottenham,0,0,0,0,0,False,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,167,0,0,0.0,0,Manchester City,0,0,0,0,0,True,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,176,0,0,0.0,0,Newcastle United,0,0,0,0,0,False,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,187,0,0,0.0,0,West Ham,0,0,0,0,0,True,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,19,0,0,0.0,0,Southampton,0,0,0,0,0,False,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,191,0,0,0.0,0,Aston Villa,0,0,0,0,0,False,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,205,0,0,0.0,0,Brentford,0,0,0,0,0,True,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,218,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,False,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,76,0,0,0.0,0,Manchester United,0,0,0,0,0,False,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,225,0,0,0.0,0,Manchester United,0,0,0,0,0,True,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,235,0,0,0.0,0,Everton,0,0,0,0,0,False,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,245,0,0,0.0,0,Southampton,0,0,0,0,0,True,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,255,0,0,0.0,0,Chelsea,0,0,0,0,0,False,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,265,0,0,0.0,0,Brighton,0,0,0,0,0,True,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,280,0,0,0.0,0,Wolverhampton,0,0,0,0,0,False,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,281,0,0,0.0,0,Arsenal,0,0,0,0,0,False,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,65,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,True,0
Stuart Dallas,DEF,Leeds,0.0,0,0,0,0.0,0.0,0.0,25,0,0,0.0,0,Chelsea,0,0,0,0,0,True,0
