name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-02-04,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-10-15,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-10-08,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-11-05,2,,0,1,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-03-18,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-02-25,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-04-01,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-12-27,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-04-08,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-08-20,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-01-14,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-01-03,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-04-04,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,1,0.0,2022-08-13,27,,0,1,False
Junior Stanislas,MID,Bournemouth,0,0,0,3.9,2022-10-19,28,,0,1,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-10-29,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-10-24,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-02-11,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-03-04,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-02-18,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-11-12,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-01-21,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-08-06,1,,0,1,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-12-31,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-03-11,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-04-15,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-04-27,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-04-23,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-04-30,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-05-06,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-05-13,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-05-20,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2023-05-28,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-08-31,0,,0,0,True
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-09-03,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-08-27,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-09-17,0,,0,0,False
Junior Stanislas,MID,Bournemouth,0,0,0,0.0,2022-10-01,0,,0,0,True
