name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals_conceded,fixture,goals_conceded,minutes,opponent_team,own_goals,penalties_saved,red_cards,saves,starts,total_points,was_home,yellow_cards
Wayne Hennessey,GK,Nott'm Forest,0.5,0,0,0,0.0,0.0,7,0,0,Newcastle United,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,-0.5,0,0,0,0.0,0.0,99,0,0,Aston Villa,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,-0.5,0,0,0,0.0,0.0,110,0,0,Wolverhampton,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0.0,0.0,114,0,0,Brighton,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,-1.5,0,0,0,0.0,0.0,126,0,0,Liverpool,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,-1.0,0,0,0,0.0,0.0,131,0,0,Arsenal,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,-0.5,0,0,0,0.0,0.0,146,0,0,Brentford,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,-0.5,0,0,0,0.0,0.0,157,0,0,Crystal Palace,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,1.1,0,0,0,0.00075,2.4712,169,3,90,Manchester United,0,0,0,5,1,2,False,0
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0.0,0.0,177,0,0,Chelsea,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,0.2,0,0,0,0.0,0.0,190,0,0,Southampton,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,-0.5,0,0,0,0.0,0.0,18,0,0,West Ham,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0.0,0.0,198,0,0,Leeds United,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,0.3,0,0,0,0.00057,1.3582,202,1,90,Bournemouth,0,0,0,2,1,2,False,0
Wayne Hennessey,GK,Nott'm Forest,0.2,0,0,0,0.0,0.0,218,0,0,Leicester City,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,0.7,0,0,0,0.0,0.0,224,0,0,Fulham,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,-1.0,0,0,0,0.0,0.0,238,0,0,Manchester City,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0.0,0.0,250,0,0,West Ham,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0.0,0.0,258,0,0,Everton,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0.0,0.0,269,0,0,Tottenham,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,-0.4,0,0,0,0.0,0.0,278,0,0,Newcastle United,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0.0,0.0,289,0,0,Wolverhampton,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0.0,0.0,65,0,0,Leicester City,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,-0.5,0,0,0,0.0,0.0,23,0,0,Everton,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0.0,0.0,291,0,0,Aston Villa,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0.0,0.0,306,0,0,Manchester United,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,-0.5,0,0,0,0.0,0.0,318,0,0,Liverpool,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0.0,0.0,324,0,0,Brighton,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0.0,0.0,333,0,0,Brentford,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,0.5,0,0,0,0.0,0.0,347,0,0,Southampton,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0.0,0.0,354,0,0,Chelsea,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,-0.3,0,0,0,0.0,0.0,367,0,1,Arsenal,0,0,0,0,0,1,True,0
Wayne Hennessey,GK,Nott'm Forest,0.8,0,0,0,0.0,1.6,375,1,90,Crystal Palace,0,0,0,3,1,3,False,0
Wayne Hennessey,GK,Nott'm Forest,-1.0,0,0,0,0.0,0.0,38,0,0,Tottenham,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,-1.5,0,0,0,0.0,0.0,49,0,0,Manchester City,0,0,0,0,0,0,False,0
Wayne Hennessey,GK,Nott'm Forest,0.0,0,0,0,0.0,0.0,58,0,0,Bournemouth,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,-0.5,0,0,0,0.0,0.0,78,0,0,Fulham,0,0,0,0,0,0,True,0
Wayne Hennessey,GK,Nott'm Forest,-0.5,0,0,0,0.0,0.0,86,0,0,Leeds United,0,0,0,0,0,0,False,0
