name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Rodrigo Hernandez,MID,Man City,3.2,0,0,1,0.0,0.0,10,0,0,2.3,88,West Ham,0,0,0,3,False,0
Rodrigo Hernandez,MID,Man City,3.7,1,0,1,0.0,0.0,97,0,0,6.3,90,Southampton,0,0,0,6,True,0
Rodrigo Hernandez,MID,Man City,2.5,0,0,0,0.0,0.0,106,1,0,5.9,90,Liverpool,0,0,0,2,False,0
Rodrigo Hernandez,MID,Man City,3.5,0,0,0,0.0,0.0,125,1,0,2.6,90,Brighton,0,0,0,2,True,0
Rodrigo Hernandez,MID,Man City,3.6,0,0,1,0.0,0.0,137,0,0,5.9,90,Leeds United,0,0,0,3,False,0
Rodrigo Hernandez,MID,Man City,3.2,0,0,0,0.0,0.0,145,1,0,3.9,90,Fulham,0,0,0,2,True,0
Rodrigo Hernandez,MID,Man City,3.3,0,0,0,0.20523,0.1555,155,2,0,7.9,90,Brentford,0,0,1,2,True,0
Rodrigo Hernandez,MID,Man City,9.0,0,2,0,0.21827,0.5756,167,1,1,11.4,90,Leicester City,0,0,1,8,False,1
Rodrigo Hernandez,MID,Man City,6.0,0,0,0,0.24393,0.6122,175,1,0,12.2,90,Everton,0,0,1,2,True,0
Rodrigo Hernandez,MID,Man City,4.8,0,0,1,0.04716,0.0,184,0,0,3.2,85,Chelsea,0,0,1,3,False,0
Rodrigo Hernandez,MID,Man City,4.5,0,0,1,0.0,0.0,17,0,0,3.0,90,Bournemouth,0,0,0,3,True,0
Rodrigo Hernandez,MID,Man City,9.5,0,0,0,0.06248,0.0,196,2,0,2.8,90,Manchester United,0,0,1,2,False,0
Rodrigo Hernandez,MID,Man City,9.5,1,0,0,0.43857,0.095,68,2,0,8.5,90,Tottenham,0,0,1,5,True,0
Rodrigo Hernandez,MID,Man City,4.7,0,0,1,0.02119,0.0223,208,0,0,1.2,76,Wolverhampton,0,0,1,2,True,1
Rodrigo Hernandez,MID,Man City,3.3,0,0,0,0.05,0.33,219,1,0,8.6,90,Tottenham,0,0,1,2,False,0
Rodrigo Hernandez,MID,Man City,9.9,0,3,0,0.33,0.27,228,1,1,17.8,90,Aston Villa,0,0,1,10,True,0
Rodrigo Hernandez,MID,Man City,9.9,0,0,0,0.01,0.23,111,1,0,5.6,90,Arsenal,0,0,1,2,False,0
Rodrigo Hernandez,MID,Man City,5.0,0,0,0,0.07,0.3,238,1,0,5.3,90,Nottingham Forest,0,0,1,2,False,0
Rodrigo Hernandez,MID,Man City,4.9,0,0,0,0.04,0.03,241,0,0,1.7,54,Bournemouth,0,0,1,1,False,0
Rodrigo Hernandez,MID,Man City,4.7,1,2,1,0.03,0.0,257,0,0,4.6,90,Newcastle United,0,0,1,8,True,0
Rodrigo Hernandez,MID,Man City,4.2,0,0,1,0.13,0.2,262,0,0,7.7,90,Crystal Palace,0,0,1,3,False,0
Rodrigo Hernandez,MID,Man City,2.5,0,0,0,0.05,0.1,287,1,0,4.2,82,Liverpool,0,0,1,1,True,1
Rodrigo Hernandez,MID,Man City,4.7,1,0,0,0.0,0.0,28,3,0,9.6,90,Newcastle United,0,0,0,5,False,0
Rodrigo Hernandez,MID,Man City,3.0,0,0,0,0.02,0.0,298,1,0,0.6,80,Southampton,0,0,1,2,False,0
Rodrigo Hernandez,MID,Man City,3.3,1,0,0,0.04,0.18,305,0,0,4.6,52,Leeds United,0,0,1,4,True,0
Rodrigo Hernandez,MID,Man City,2.5,0,0,0,0.01,0.0,329,1,0,1.4,90,Arsenal,0,0,1,1,True,1
Rodrigo Hernandez,MID,Man City,6.8,0,0,0,0.01,0.11,336,1,0,3.8,90,Fulham,0,0,1,2,False,0
Rodrigo Hernandez,MID,Man City,6.8,0,0,1,0.12,0.27,277,0,0,5.0,90,West Ham,0,0,1,3,True,0
Rodrigo Hernandez,MID,Man City,3.2,0,0,0,0.0,0.0,345,0,0,0.0,1,Leicester City,0,0,0,1,True,0
Rodrigo Hernandez,MID,Man City,0.0,0,0,1,0.04,0.02,356,0,0,2.4,87,Everton,0,0,1,3,False,0
Rodrigo Hernandez,MID,Man City,6.0,0,0,0,0.0,0.0,365,0,0,0.5,12,Chelsea,0,0,0,1,True,0
Rodrigo Hernandez,MID,Man City,6.0,0,0,0,0.01,0.0,314,1,0,1.6,90,Brighton,0,0,1,2,False,0
Rodrigo Hernandez,MID,Man City,2.7,0,0,0,0.0,0.0,373,0,0,0.0,0,Brentford,0,0,0,0,False,0
Rodrigo Hernandez,MID,Man City,5.0,1,0,0,0.0,0.0,37,2,0,5.4,90,Crystal Palace,0,0,0,5,True,0
Rodrigo Hernandez,MID,Man City,4.9,0,0,0,0.0,0.0,49,0,0,3.5,54,Nottingham Forest,0,0,0,1,True,0
Rodrigo Hernandez,MID,Man City,4.2,0,0,0,0.0,0.0,51,1,0,3.3,90,Aston Villa,0,0,0,2,False,0
Rodrigo Hernandez,MID,Man City,3.5,0,0,1,0.0,0.0,80,0,0,2.6,80,Wolverhampton,0,0,0,2,False,1
Rodrigo Hernandez,MID,Man City,2.0,0,0,0,0.0,0.0,88,0,0,0.0,0,Manchester United,0,0,0,0,True,0
