name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals_conceded,fixture,goals_conceded,minutes,opponent_team,own_goals,penalties_saved,red_cards,saves,starts,total_points,was_home,yellow_cards
Stefan Ortega Moreno,GK,Man City,2.0,0,0,0,0.0,0.0,10,0,0,West Ham,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,97,0,0,Southampton,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,0.0,0,0,0,0.0,0.0,106,0,0,Liverpool,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,125,0,0,Brighton,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,137,0,0,Leeds United,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,145,0,0,Fulham,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,155,0,0,Brentford,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,167,0,0,Leicester City,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,175,0,0,Everton,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,0.5,0,0,0,0.0,0.0,184,0,0,Chelsea,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,1.5,0,0,0,0.0,0.0,17,0,0,Bournemouth,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,1.5,0,0,0,0.0,0.0,196,0,0,Manchester United,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,1.5,0,0,0,0.0,0.0,68,0,0,Tottenham,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,208,0,0,Wolverhampton,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,0.5,0,0,0,0.0,0.0,219,0,0,Tottenham,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,1.5,0,0,0,0.0,0.0,228,0,0,Aston Villa,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,1.5,0,0,0,0.0,0.0,111,0,0,Arsenal,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,238,0,0,Nottingham Forest,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,1.5,0,0,0,0.0,0.0,241,0,0,Bournemouth,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,0.4,0,0,0,0.0,0.0,257,0,0,Newcastle United,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,262,0,0,Crystal Palace,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,0.5,0,0,0,0.0,0.0,287,0,0,Liverpool,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,28,0,0,Newcastle United,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,1.5,0,0,0,0.0,0.0,298,0,0,Southampton,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,305,0,0,Leeds United,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,0.5,0,0,0,0.0,0.0,329,0,0,Arsenal,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,4.8,0,0,0,0.0,0.0,336,0,0,Fulham,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,4.8,0,1,1,0.0,0.36,277,0,90,West Ham,0,0,0,2,1,7,True,0
Stefan Ortega Moreno,GK,Man City,2.4,0,0,0,0.0,0.0,345,0,0,Leicester City,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,0.0,0,0,0,0.0,0.0,356,0,0,Everton,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,9.6,0,3,1,0.0,1.23,365,0,90,Chelsea,0,0,0,6,1,11,True,0
Stefan Ortega Moreno,GK,Man City,9.6,0,1,0,0.0,2.53,314,1,90,Brighton,0,0,0,6,1,5,False,0
Stefan Ortega Moreno,GK,Man City,4.3,0,0,0,0.0,0.0,373,0,0,Brentford,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,37,0,0,Crystal Palace,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,1.5,0,0,0,0.0,0.0,49,0,0,Nottingham Forest,0,0,0,0,0,0,True,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,51,0,0,Aston Villa,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,80,0,0,Wolverhampton,0,0,0,0,0,0,False,0
Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0.0,0.0,88,0,0,Manchester United,0,0,0,0,0,0,True,0
