name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Idrissa Gueye,MID,Everton,2.0,0,0,0,0.0,0.0,96,2,0,0.0,75,Manchester United,0,0,0,2,True,0
Idrissa Gueye,MID,Everton,1.3,0,0,0,0.0,0.0,109,1,0,0.5,80,Tottenham,0,0,0,1,False,1
Idrissa Gueye,MID,Everton,0.0,0,0,0,0.0,0.0,120,1,0,1.6,90,Newcastle United,0,0,0,1,False,1
Idrissa Gueye,MID,Everton,1.6,0,0,1,0.0,0.0,123,0,0,2.4,85,Crystal Palace,0,0,0,3,True,0
Idrissa Gueye,MID,Everton,1.8,0,0,1,0.0,0.0,136,0,0,1.3,64,Fulham,0,0,0,3,False,0
Idrissa Gueye,MID,Everton,1.8,0,0,0,0.0,0.0,143,1,0,1.4,45,Leeds United,0,0,0,1,True,0
Idrissa Gueye,MID,Everton,2.5,0,0,0,0.02438,0.0,151,3,0,3.3,90,Bournemouth,0,0,1,2,False,0
Idrissa Gueye,MID,Everton,3.0,0,1,0,0.28711,0.0,166,1,0,3.4,83,Wolverhampton,0,0,1,3,True,0
Idrissa Gueye,MID,Everton,3.0,1,0,0,0.05272,0.0,175,1,0,5.1,77,Manchester City,0,0,1,5,False,0
Idrissa Gueye,MID,Everton,3.3,0,0,0,0.01199,0.0,186,4,0,1.3,63,Brighton,0,0,1,2,True,0
Idrissa Gueye,MID,Everton,3.0,0,0,0,0.01066,0.0,195,2,0,1.4,81,Southampton,0,0,1,2,True,0
Idrissa Gueye,MID,Everton,2.8,0,0,0,0.02865,0.019,210,2,0,3.3,90,West Ham,0,0,1,2,False,0
Idrissa Gueye,MID,Everton,1.8,0,0,1,0.01,0.0,215,0,0,0.8,90,Arsenal,0,0,1,3,True,0
Idrissa Gueye,MID,Everton,1.8,0,0,0,0.01,0.02,227,2,0,1.8,90,Liverpool,0,0,1,2,False,0
Idrissa Gueye,MID,Everton,2.7,0,0,1,0.05,0.05,235,0,0,2.8,90,Leicester City,0,0,1,3,True,0
Idrissa Gueye,MID,Everton,3.9,0,0,0,0.01,0.0,243,2,0,1.7,90,Aston Villa,0,0,1,2,True,0
Idrissa Gueye,MID,Everton,3.9,0,0,0,0.01,0.0,61,2,0,0.0,45,Arsenal,0,0,1,1,False,0
Idrissa Gueye,MID,Everton,2.0,0,0,0,0.02,0.0,258,2,0,2.7,90,Nottingham Forest,0,0,1,2,False,0
Idrissa Gueye,MID,Everton,2.2,0,0,1,0.01,0.03,263,0,0,4.2,90,Brentford,0,0,1,3,True,0
Idrissa Gueye,MID,Everton,1.8,0,0,0,0.01,0.0,275,2,0,0.7,78,Chelsea,0,0,1,1,False,1
Idrissa Gueye,MID,Everton,2.0,0,0,0,0.09,0.14,286,1,0,4.0,83,Tottenham,0,0,1,2,True,0
Idrissa Gueye,MID,Everton,1.3,0,0,0,0.01,0.01,297,1,0,3.8,59,Manchester United,0,0,1,1,False,0
Idrissa Gueye,MID,Everton,1.3,0,0,0,0.0,0.0,303,3,0,1.7,68,Fulham,0,0,1,1,True,1
Idrissa Gueye,MID,Everton,1.8,0,0,1,0.01,0.02,315,0,0,2.1,90,Crystal Palace,0,0,1,3,False,0
Idrissa Gueye,MID,Everton,1.3,0,0,0,0.04,0.1,322,4,0,0.0,81,Newcastle United,0,0,1,2,True,0
Idrissa Gueye,MID,Everton,1.6,0,0,0,0.01,0.06,337,2,0,0.4,90,Leeds United,0,0,1,1,False,1
Idrissa Gueye,MID,Everton,1.6,0,0,0,0.01,0.03,342,1,0,2.4,86,Brighton,0,0,1,1,False,1
Idrissa Gueye,MID,Everton,0.0,0,0,0,0.0,0.0,356,3,0,0.8,55,Manchester City,0,0,1,1,True,0
Idrissa Gueye,MID,Everton,1.2,0,0,0,0.03,0.03,370,1,0,1.9,81,Wolverhampton,0,0,1,2,False,0
Idrissa Gueye,MID,Everton,2.1,0,0,1,0.01,0.2,376,0,0,0.0,90,Bournemouth,0,0,1,3,True,0
Idrissa Gueye,MID,Everton,0.7,0,0,0,0.0,0.0,55,0,0,0.5,28,Liverpool,0,0,0,1,True,0
Idrissa Gueye,MID,Everton,2.0,0,0,1,0.0,0.0,75,0,0,2.2,90,West Ham,0,0,0,3,True,0
Idrissa Gueye,MID,Everton,2.0,0,0,0,0.0,0.0,89,1,0,1.8,90,Southampton,0,0,0,1,False,1
