name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Nathan Aké,DEF,Man City,3.3,0,1,1,0.0,0.0,0.0,10,0,0,3.1,90,West Ham,0,0,0,0,7,False,0
Nathan Aké,DEF,Man City,3.3,0,0,1,0.0,0.0,0.0,97,0,0,1.6,90,Southampton,0,0,0,0,6,True,0
Nathan Aké,DEF,Man City,2.2,0,0,0,0.0,0.0,0.0,106,1,0,2.4,90,Liverpool,0,0,0,0,2,False,0
Nathan Aké,DEF,Man City,3.2,0,0,0,0.0,0.0,0.0,125,0,0,0.0,0,Brighton,0,0,0,0,0,True,0
Nathan Aké,DEF,Man City,2.8,0,0,0,0.0,0.0,0.0,137,0,0,0.0,0,Leeds United,0,0,0,0,0,False,0
Nathan Aké,DEF,Man City,2.0,0,0,0,0.0,0.0,0.0,145,1,0,3.2,90,Fulham,0,0,0,0,2,True,0
Nathan Aké,DEF,Man City,1.7,0,0,0,0.0,0.0,0.0,155,0,0,0.0,0,Brentford,0,0,0,0,0,True,0
Nathan Aké,DEF,Man City,3.0,0,0,0,0.02022,0.0,0.5856,167,1,0,3.8,90,Leicester City,0,0,0,1,2,False,0
Nathan Aké,DEF,Man City,3.0,0,0,0,0.05118,0.0,0.0857,175,1,0,3.9,90,Everton,0,0,0,1,2,True,0
Nathan Aké,DEF,Man City,4.5,0,2,1,0.01216,0.1133,0.4098,184,0,0,1.7,90,Chelsea,0,0,0,1,8,False,0
Nathan Aké,DEF,Man City,8.0,0,0,1,0.0,0.0,0.0,17,0,0,5.8,90,Bournemouth,0,0,0,0,6,True,0
Nathan Aké,DEF,Man City,7.1,0,0,0,0.00935,0.0,1.7499,196,2,0,2.0,90,Manchester United,0,0,0,1,1,False,0
Nathan Aké,DEF,Man City,7.1,0,0,0,0.19555,0.0,0.8393,68,2,0,4.5,90,Tottenham,0,0,0,1,1,True,0
Nathan Aké,DEF,Man City,3.5,0,0,0,0.01545,0.0,0.829,208,0,0,2.0,45,Wolverhampton,0,0,0,0,1,True,0
Nathan Aké,DEF,Man City,1.7,0,0,0,0.06,0.0,1.48,219,1,0,2.8,90,Tottenham,0,0,0,1,2,False,0
Nathan Aké,DEF,Man City,4.3,0,0,0,0.0,0.0,0.05,228,0,0,0.2,5,Aston Villa,0,0,0,0,1,True,0
Nathan Aké,DEF,Man City,4.3,0,0,0,0.0,0.68,1.62,111,1,0,1.9,90,Arsenal,0,0,0,1,2,False,0
Nathan Aké,DEF,Man City,2.5,0,0,0,0.12,0.0,0.0,238,0,0,2.3,1,Nottingham Forest,0,0,0,0,1,False,0
Nathan Aké,DEF,Man City,3.9,0,0,1,0.02,0.1,1.16,241,0,0,2.6,79,Bournemouth,0,0,0,1,6,False,0
Nathan Aké,DEF,Man City,3.3,0,0,1,0.02,0.0,0.43,257,0,0,2.6,90,Newcastle United,0,0,0,1,5,True,1
Nathan Aké,DEF,Man City,5.0,0,1,1,0.3,0.0,0.17,262,0,0,4.8,90,Crystal Palace,0,0,0,1,6,False,1
Nathan Aké,DEF,Man City,4.5,0,0,0,0.02,0.0,0.33,287,1,0,3.2,90,Liverpool,0,0,0,1,2,True,0
Nathan Aké,DEF,Man City,5.7,0,0,0,0.0,0.0,0.0,28,0,0,0.1,20,Newcastle United,0,0,0,0,1,False,0
Nathan Aké,DEF,Man City,3.5,0,0,0,0.02,0.0,0.35,298,1,0,1.2,80,Southampton,0,0,0,1,2,False,0
Nathan Aké,DEF,Man City,2.3,0,0,0,0.0,0.0,0.0,305,0,0,0.0,0,Leeds United,0,0,0,0,0,True,0
Nathan Aké,DEF,Man City,0.8,0,0,0,0.0,0.0,0.0,329,0,0,0.0,0,Arsenal,0,0,0,0,0,True,0
Nathan Aké,DEF,Man City,2.2,0,0,0,0.0,0.0,0.0,336,0,0,0.0,0,Fulham,0,0,0,0,0,False,0
Nathan Aké,DEF,Man City,2.2,0,3,1,0.07,0.55,0.21,277,0,1,8.9,76,West Ham,0,0,0,1,15,True,0
Nathan Aké,DEF,Man City,4.2,0,0,0,0.03,0.0,0.08,345,0,0,1.7,53,Leicester City,0,0,0,1,1,True,0
Nathan Aké,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,356,0,0,0.0,0,Everton,0,0,0,0,0,False,0
Nathan Aké,DEF,Man City,3.7,0,0,0,0.0,0.0,0.0,365,0,0,0.0,0,Chelsea,0,0,0,0,0,True,0
Nathan Aké,DEF,Man City,3.7,0,0,0,0.0,0.0,0.0,314,0,0,0.0,0,Brighton,0,0,0,0,0,False,0
Nathan Aké,DEF,Man City,2.2,0,2,1,0.03,0.0,0.36,373,0,0,0.0,62,Brentford,0,0,0,1,8,False,0
Nathan Aké,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,37,0,0,0.0,0,Crystal Palace,0,0,0,0,0,True,0
Nathan Aké,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,49,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,True,0
Nathan Aké,DEF,Man City,2.0,0,0,0,0.0,0.0,0.0,51,0,0,0.4,10,Aston Villa,0,0,0,0,1,False,0
Nathan Aké,DEF,Man City,1.2,0,0,0,0.0,0.0,0.0,80,0,0,0.0,0,Wolverhampton,0,0,0,0,0,False,0
Nathan Aké,DEF,Man City,1.5,0,0,0,0.0,0.0,0.0,88,3,0,3.0,90,Manchester United,0,0,0,0,1,True,0
