name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Yoane Wissa,MID,Brentford,0,0,0,2.0,2022-08-13,17,Manchester United,0,1,True
Yoane Wissa,MID,Brentford,0,0,2,0.6,2022-08-07,83,Leeds United,0,2,False
Yoane Wissa,MID,Brentford,0,0,0,1.7,2022-10-19,18,Chelsea,0,1,True
Yoane Wissa,MID,Brentford,0,0,1,3.2,2022-10-29,74,Wolverhampton,0,2,True
Yoane Wissa,MID,Brentford,0,0,0,2.2,2022-10-23,29,Aston Villa,0,1,False
Yoane Wissa,MID,Brentford,0,0,2,1.1,2022-10-08,28,Newcastle United,0,1,False
Yoane Wissa,MID,Brentford,0,1,0,0.4,2022-10-14,70,Brighton,0,3,True
Yoane Wissa,MID,Brentford,2,0,2,8.2,2022-11-05,90,Nottingham Forest,0,12,False
Yoane Wissa,MID,Brentford,0,0,0,0.7,2022-11-12,16,Manchester City,0,1,False
Yoane Wissa,MID,Brentford,0,0,0,0.1,2022-12-26,8,Tottenham,0,1,True
Yoane Wissa,MID,Brentford,0,0,0,3.3,2022-12-30,32,West Ham,0,1,False
Yoane Wissa,MID,Brentford,1,0,1,7.1,2023-01-02,73,Liverpool,1,8,True
Yoane Wissa,MID,Brentford,0,0,1,1.8,2023-03-18,60,Leeds United,1,2,True
Yoane Wissa,MID,Brentford,0,0,0,0.1,2023-01-22,16,Leicester City,0,0,False
Yoane Wissa,MID,Brentford,0,0,2,5.7,2022-08-20,82,Fulham,0,5,False
Yoane Wissa,MID,Brentford,0,1,0,6.4,2023-02-04,73,Southampton,1,6,True
Yoane Wissa,MID,Brentford,0,1,0,0.8,2023-01-14,70,Bournemouth,1,3,True
Yoane Wissa,MID,Brentford,0,0,1,0.7,2023-03-06,76,Fulham,1,2,True
Yoane Wissa,MID,Brentford,0,1,0,1.1,2023-02-18,62,Crystal Palace,1,3,True
Yoane Wissa,MID,Brentford,0,0,0,0.3,2023-02-11,19,Arsenal,0,1,False
Yoane Wissa,MID,Brentford,0,0,0,0.2,2023-03-11,16,Everton,0,1,False
Yoane Wissa,MID,Brentford,0,0,0,5.3,2023-03-15,25,Southampton,0,6,False
Yoane Wissa,MID,Brentford,0,0,0,0.4,2023-04-08,8,Newcastle United,0,1,True
Yoane Wissa,MID,Brentford,0,0,1,0.3,2023-04-01,11,Brighton,0,1,False
Yoane Wissa,MID,Brentford,0,0,0,0.3,2023-04-05,15,Manchester United,0,1,False
Yoane Wissa,MID,Brentford,0,0,1,2.5,2023-04-15,29,Wolverhampton,0,1,False
Yoane Wissa,MID,Brentford,0,0,1,0.0,2023-04-22,13,Aston Villa,0,1,True
Yoane Wissa,MID,Brentford,0,1,0,0.1,2023-04-26,61,Chelsea,1,3,False
Yoane Wissa,MID,Brentford,0,0,1,0.4,2022-08-27,68,Everton,0,1,True
Yoane Wissa,MID,Brentford,0,0,0,0.0,2023-05-06,2,Liverpool,0,1,False
Yoane Wissa,MID,Brentford,0,1,0,14.9,2023-05-14,76,West Ham,1,8,True
Yoane Wissa,MID,Brentford,0,1,0,0.0,2023-05-28,88,Manchester City,1,2,True
Yoane Wissa,MID,Brentford,1,0,0,5.2,2022-08-30,11,Crystal Palace,0,7,False
Yoane Wissa,MID,Brentford,0,0,0,5.6,2022-09-03,7,Leicester City,0,6,True
Yoane Wissa,MID,Brentford,2,0,1,10.3,2023-05-20,88,Tottenham,1,12,False
Yoane Wissa,MID,Brentford,0,0,0,0.4,2023-04-29,30,Nottingham Forest,0,1,True
Yoane Wissa,MID,Brentford,0,0,0,0.2,2022-09-18,14,Arsenal,0,1,True
Yoane Wissa,MID,Brentford,0,0,0,1.9,2022-10-01,29,Bournemouth,0,1,False
