name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0.0,0.0,8,0,0.0,0,Southampton,0,0,0,0,True,0
Richarlison de Andrade,FWD,Spurs,2.8,0,0,0.0,0.0,93,0,0.2,20,Brighton,0,0,0,1,False,0
Richarlison de Andrade,FWD,Spurs,2.5,0,0,0.0,0.0,109,0,2.0,51,Everton,0,0,0,1,True,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0.0,0.0,119,0,0.0,0,Manchester United,0,0,0,0,False,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0.0,0.0,128,0,0.0,0,Newcastle United,0,0,0,0,True,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0.0,0.0,132,0,0.0,0,Bournemouth,0,0,0,0,False,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0.0,0.0,148,0,0.0,0,Liverpool,0,0,0,0,True,0
Richarlison de Andrade,FWD,Spurs,1.2,0,0,0.10195,0.0975,158,0,5.8,68,Leicester City,0,0,1,2,True,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0.0,0.0,163,0,0.0,0,Brentford,0,0,0,0,False,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0.0,0.0,178,0,0.0,0,Aston Villa,0,0,0,0,True,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0.0,0.0,185,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Richarlison de Andrade,FWD,Spurs,0.5,0,0,0.0,0.0,15,0,0.1,33,Chelsea,0,0,0,1,False,0
Richarlison de Andrade,FWD,Spurs,0.2,0,0,0.00056,0.1241,199,0,2.3,19,Arsenal,0,0,0,1,True,0
Richarlison de Andrade,FWD,Spurs,0.2,0,0,0.00577,0.0,68,0,0.8,12,Manchester City,0,0,0,1,False,0
Richarlison de Andrade,FWD,Spurs,1.0,0,0,0.00221,0.0,204,0,0.1,14,Fulham,0,0,0,1,False,0
Richarlison de Andrade,FWD,Spurs,0.3,0,0,0.0,0.0,219,0,0.0,0,Manchester City,0,0,0,0,True,0
Richarlison de Andrade,FWD,Spurs,0.8,0,0,0.0,0.0,226,0,0.2,15,Leeds United,0,0,0,1,False,0
Richarlison de Andrade,FWD,Spurs,1.0,0,0,0.02,0.27,239,0,7.2,67,West Ham,0,0,1,2,True,0
Richarlison de Andrade,FWD,Spurs,1.2,0,0,0.03,0.05,249,0,2.8,88,Chelsea,0,0,1,2,True,0
Richarlison de Andrade,FWD,Spurs,1.2,0,0,0.01,0.0,260,0,0.0,5,Wolverhampton,0,0,0,1,False,0
Richarlison de Andrade,FWD,Spurs,3.5,2,1,0.19,0.13,269,0,7.3,83,Nottingham Forest,0,0,1,9,True,0
Richarlison de Andrade,FWD,Spurs,3.7,0,0,0.0,0.0,279,0,0.0,4,Southampton,0,0,1,1,False,0
Richarlison de Andrade,FWD,Spurs,0.8,0,0,0.0,0.0,286,0,0.0,0,Everton,0,0,0,0,False,0
Richarlison de Andrade,FWD,Spurs,1.2,0,0,0.0,0.0,29,0,1.1,14,Wolverhampton,0,0,0,1,True,0
Richarlison de Andrade,FWD,Spurs,0.1,0,0,0.0,0.0,299,0,0.0,0,Brighton,0,0,0,0,True,0
Richarlison de Andrade,FWD,Spurs,0.8,0,0,0.0,0.15,308,0,0.5,13,Bournemouth,0,0,0,1,True,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0.06,0.0,320,0,1.9,7,Newcastle United,0,0,0,1,False,0
Richarlison de Andrade,FWD,Spurs,0.8,0,0,0.02,0.1,325,0,0.0,60,Manchester United,0,0,1,2,True,0
Richarlison de Andrade,FWD,Spurs,1.1,0,0,0.0,0.24,338,1,5.0,6,Liverpool,0,0,0,4,False,1
Richarlison de Andrade,FWD,Spurs,2.0,0,0,0.02,0.0,348,0,1.7,78,Crystal Palace,0,0,1,2,True,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0.0,0.0,352,0,0.0,61,Aston Villa,0,0,1,2,False,0
Richarlison de Andrade,FWD,Spurs,2.2,0,0,0.01,0.4,368,0,9.5,15,Brentford,0,0,0,1,True,0
Richarlison de Andrade,FWD,Spurs,2.0,0,0,0.0,0.34,377,0,0.0,14,Leicester City,0,0,0,1,False,0
Richarlison de Andrade,FWD,Spurs,2.5,1,0,0.0,0.0,38,0,6.2,16,Nottingham Forest,0,0,0,4,False,0
Richarlison de Andrade,FWD,Spurs,1.7,0,0,0.0,0.0,47,0,1.6,14,West Ham,0,0,0,0,False,1
Richarlison de Andrade,FWD,Spurs,3.2,1,1,0.0,0.0,59,0,14.0,90,Fulham,0,0,0,5,True,1
Richarlison de Andrade,FWD,Spurs,3.0,0,0,0.0,0.0,79,0,3.5,58,Leeds United,0,0,0,1,True,0
Richarlison de Andrade,FWD,Spurs,3.0,1,0,0.0,0.0,81,0,4.8,70,Arsenal,0,0,0,5,False,0
