name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Brennan Johnson,FWD,Nott'm Forest,0,0.3,2022-10-18,85,Brighton,0,2,False
Brennan Johnson,FWD,Nott'm Forest,0,4.5,2022-10-15,90,Wolverhampton,0,0,False
Brennan Johnson,FWD,Nott'm Forest,0,6.1,2022-11-05,90,Brentford,0,2,True
Brennan Johnson,FWD,Nott'm Forest,0,3.0,2022-10-10,90,Aston Villa,0,2,True
Brennan Johnson,FWD,Nott'm Forest,0,2.0,2022-10-22,26,Liverpool,0,1,True
Brennan Johnson,FWD,Nott'm Forest,0,4.5,2022-11-12,90,Crystal Palace,1,5,True
Brennan Johnson,FWD,Nott'm Forest,0,3.9,2022-12-27,90,Manchester United,1,2,False
Brennan Johnson,FWD,Nott'm Forest,0,0.0,2022-10-30,34,Arsenal,0,1,False
Brennan Johnson,FWD,Nott'm Forest,0,0.6,2022-08-06,90,Newcastle United,0,2,False
Brennan Johnson,FWD,Nott'm Forest,0,7.0,2023-01-01,81,Chelsea,1,2,True
Brennan Johnson,FWD,Nott'm Forest,0,6.5,2023-01-04,83,Southampton,1,4,False
Brennan Johnson,FWD,Nott'm Forest,0,3.3,2022-08-14,90,West Ham,0,1,True
Brennan Johnson,FWD,Nott'm Forest,3,11.6,2023-01-14,85,Leeds United,1,12,True
Brennan Johnson,FWD,Nott'm Forest,0,9.5,2023-01-21,90,Bournemouth,1,5,False
Brennan Johnson,FWD,Nott'm Forest,3,8.8,2023-02-05,90,Leicester City,1,9,True
Brennan Johnson,FWD,Nott'm Forest,0,2.4,2023-02-11,90,Fulham,1,2,False
Brennan Johnson,FWD,Nott'm Forest,0,3.0,2023-02-18,90,Manchester City,1,2,True
Brennan Johnson,FWD,Nott'm Forest,0,3.5,2023-02-25,85,West Ham,1,2,False
Brennan Johnson,FWD,Nott'm Forest,3,13.8,2023-03-05,90,Everton,1,13,True
Brennan Johnson,FWD,Nott'm Forest,0,5.4,2023-03-11,66,Tottenham,1,2,False
Brennan Johnson,FWD,Nott'm Forest,0,3.7,2023-03-17,90,Newcastle United,1,2,True
Brennan Johnson,FWD,Nott'm Forest,2,10.0,2023-04-01,90,Wolverhampton,1,7,True
Brennan Johnson,FWD,Nott'm Forest,0,1.8,2023-04-04,90,Leicester City,1,1,False
Brennan Johnson,FWD,Nott'm Forest,3,7.6,2022-08-20,90,Everton,0,9,False
Brennan Johnson,FWD,Nott'm Forest,0,0.2,2023-04-08,90,Aston Villa,1,2,False
Brennan Johnson,FWD,Nott'm Forest,0,0.3,2023-04-16,90,Manchester United,1,2,True
Brennan Johnson,FWD,Nott'm Forest,0,2.2,2023-04-22,14,Liverpool,0,1,False
Brennan Johnson,FWD,Nott'm Forest,0,6.2,2023-04-26,85,Brighton,1,0,True
Brennan Johnson,FWD,Nott'm Forest,0,2.6,2023-04-29,65,Brentford,1,2,False
Brennan Johnson,FWD,Nott'm Forest,0,4.9,2023-05-08,80,Southampton,1,8,True
Brennan Johnson,FWD,Nott'm Forest,0,0.0,2023-05-13,9,Chelsea,0,1,False
Brennan Johnson,FWD,Nott'm Forest,0,0.0,2023-05-20,11,Arsenal,0,1,True
Brennan Johnson,FWD,Nott'm Forest,0,0.0,2023-05-28,90,Crystal Palace,1,2,False
Brennan Johnson,FWD,Nott'm Forest,0,3.1,2022-08-28,90,Tottenham,0,1,True
Brennan Johnson,FWD,Nott'm Forest,0,0.0,2022-08-31,57,Manchester City,0,1,False
Brennan Johnson,FWD,Nott'm Forest,1,8.7,2022-09-03,84,Bournemouth,0,7,True
Brennan Johnson,FWD,Nott'm Forest,0,1.5,2022-09-16,90,Fulham,0,2,True
Brennan Johnson,FWD,Nott'm Forest,0,4.9,2022-10-03,90,Leeds United,0,2,False
