name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Curtis Jones,MID,Liverpool,0,0,0,2.7,2022-10-19,33,West Ham,0,1,True
Curtis Jones,MID,Liverpool,0,0,0,0.0,2022-08-06,0,Fulham,0,0,False
Curtis Jones,MID,Liverpool,0,0,0,0.0,2022-08-15,0,Crystal Palace,0,0,True
Curtis Jones,MID,Liverpool,0,0,1,4.0,2022-10-22,90,Nottingham Forest,0,2,False
Curtis Jones,MID,Liverpool,0,0,0,0.0,2022-08-22,0,Manchester United,0,0,False
Curtis Jones,MID,Liverpool,0,0,0,0.0,2022-10-09,0,Arsenal,0,0,False
Curtis Jones,MID,Liverpool,0,0,0,0.1,2022-11-06,16,Tottenham,0,1,False
Curtis Jones,MID,Liverpool,0,0,0,0.0,2022-12-26,0,Aston Villa,0,0,False
Curtis Jones,MID,Liverpool,0,0,0,0.0,2022-11-12,0,Southampton,0,0,True
Curtis Jones,MID,Liverpool,0,0,0,0.0,2022-10-16,0,Manchester City,0,0,True
Curtis Jones,MID,Liverpool,0,0,1,6.2,2022-10-29,30,Leicester City,0,1,True
Curtis Jones,MID,Liverpool,0,0,0,0.0,2022-12-30,0,Leeds United,0,0,True
Curtis Jones,MID,Liverpool,0,0,0,0.1,2023-01-21,8,Chelsea,0,0,True
Curtis Jones,MID,Liverpool,0,0,0,0.0,2023-02-25,0,Crystal Palace,0,0,False
Curtis Jones,MID,Liverpool,0,0,0,0.0,2023-03-01,0,Wolverhampton,0,0,True
Curtis Jones,MID,Liverpool,0,0,0,0.0,2023-02-18,0,Newcastle United,0,0,False
Curtis Jones,MID,Liverpool,0,0,1,0.7,2023-01-02,7,Brentford,0,1,False
Curtis Jones,MID,Liverpool,0,0,2,2.8,2023-04-09,59,Arsenal,1,1,True
Curtis Jones,MID,Liverpool,0,0,0,0.2,2023-03-05,5,Manchester United,0,1,True
Curtis Jones,MID,Liverpool,0,0,0,0.0,2023-02-04,0,Wolverhampton,0,0,False
Curtis Jones,MID,Liverpool,0,0,0,0.0,2023-02-13,0,Everton,0,0,True
Curtis Jones,MID,Liverpool,0,0,0,0.0,2023-01-14,0,Brighton,0,0,False
Curtis Jones,MID,Liverpool,0,0,0,0.0,2023-03-11,0,Bournemouth,0,0,False
Curtis Jones,MID,Liverpool,0,0,0,0.0,2023-04-01,0,Manchester City,0,0,False
Curtis Jones,MID,Liverpool,0,1,0,1.6,2023-04-04,78,Chelsea,1,2,False
Curtis Jones,MID,Liverpool,0,0,2,2.3,2023-04-22,80,Nottingham Forest,1,2,True
Curtis Jones,MID,Liverpool,0,0,1,8.1,2023-04-17,90,Leicester City,1,5,False
Curtis Jones,MID,Liverpool,0,0,0,0.0,2022-08-27,0,Bournemouth,0,0,True
Curtis Jones,MID,Liverpool,0,0,0,0.0,2022-08-31,0,Newcastle United,0,0,True
Curtis Jones,MID,Liverpool,0,0,1,6.9,2023-04-26,83,West Ham,1,2,False
Curtis Jones,MID,Liverpool,0,0,0,0.0,2022-09-03,0,Everton,0,0,False
Curtis Jones,MID,Liverpool,0,0,0,0.0,2022-10-01,0,Brighton,0,0,True
Curtis Jones,MID,Liverpool,0,1,0,2.7,2023-05-06,81,Brentford,1,3,True
Curtis Jones,MID,Liverpool,0,0,3,0.0,2023-05-28,56,Southampton,1,1,False
Curtis Jones,MID,Liverpool,3,1,0,16.8,2023-05-15,83,Leeds United,1,16,False
Curtis Jones,MID,Liverpool,0,0,1,2.5,2023-05-20,62,Aston Villa,1,2,True
Curtis Jones,MID,Liverpool,1,0,2,9.7,2023-04-30,85,Tottenham,1,8,True
Curtis Jones,MID,Liverpool,0,1,0,4.2,2023-05-03,83,Fulham,1,3,True
