name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
John McGinn,MID,Aston Villa,0,0,2,3.1,2022-08-06,90,Bournemouth,0,2,False
John McGinn,MID,Aston Villa,0,0,1,6.0,2022-10-10,76,Nottingham Forest,0,1,False
John McGinn,MID,Aston Villa,0,0,2,7.2,2022-10-16,73,Chelsea,0,2,True
John McGinn,MID,Aston Villa,0,0,3,4.1,2022-10-20,90,Fulham,0,2,False
John McGinn,MID,Aston Villa,0,0,0,0.7,2022-10-23,27,Brentford,0,1,True
John McGinn,MID,Aston Villa,0,0,0,0.1,2022-10-29,21,Newcastle United,0,1,False
John McGinn,MID,Aston Villa,0,0,0,0.0,2022-11-06,20,Manchester United,0,1,True
John McGinn,MID,Aston Villa,0,0,1,0.0,2022-11-13,90,Brighton,1,4,False
John McGinn,MID,Aston Villa,0,0,3,7.0,2022-12-26,90,Liverpool,1,2,True
John McGinn,MID,Aston Villa,0,1,0,4.6,2023-01-01,77,Tottenham,1,6,False
John McGinn,MID,Aston Villa,0,0,0,0.0,2023-01-04,0,Wolverhampton,0,0,True
John McGinn,MID,Aston Villa,0,0,1,6.1,2022-08-13,90,Everton,0,2,True
John McGinn,MID,Aston Villa,0,0,0,0.0,2023-01-13,0,Leicester City,0,0,True
John McGinn,MID,Aston Villa,0,0,0,0.0,2023-01-21,0,Southampton,0,0,False
John McGinn,MID,Aston Villa,0,0,0,0.0,2023-02-04,0,Leeds United,0,0,True
John McGinn,MID,Aston Villa,0,0,0,0.5,2023-02-12,30,Manchester City,0,1,False
John McGinn,MID,Aston Villa,0,0,4,2.6,2023-02-18,90,Arsenal,1,2,True
John McGinn,MID,Aston Villa,3,1,0,4.6,2023-02-25,90,Everton,1,12,False
John McGinn,MID,Aston Villa,0,1,0,4.7,2023-03-04,90,Crystal Palace,1,3,True
John McGinn,MID,Aston Villa,0,0,1,2.2,2023-03-12,90,West Ham,1,2,False
John McGinn,MID,Aston Villa,0,1,0,5.3,2023-03-18,90,Bournemouth,1,2,True
John McGinn,MID,Aston Villa,0,1,0,6.8,2023-04-01,90,Chelsea,1,8,False
John McGinn,MID,Aston Villa,0,0,1,1.3,2023-04-04,90,Leeds United,1,2,False
John McGinn,MID,Aston Villa,0,0,3,0.6,2022-08-20,72,Crystal Palace,0,1,False
John McGinn,MID,Aston Villa,0,1,0,2.4,2023-04-08,90,Nottingham Forest,1,3,True
John McGinn,MID,Aston Villa,0,1,0,2.6,2023-04-15,90,Newcastle United,1,3,True
John McGinn,MID,Aston Villa,0,0,1,1.6,2023-04-22,90,Brentford,1,2,False
John McGinn,MID,Aston Villa,0,1,0,9.4,2023-04-25,90,Fulham,1,6,True
John McGinn,MID,Aston Villa,0,0,1,1.9,2023-04-30,90,Manchester United,1,2,False
John McGinn,MID,Aston Villa,0,0,1,1.5,2023-05-06,90,Wolverhampton,1,2,False
John McGinn,MID,Aston Villa,0,0,1,2.2,2023-05-13,90,Tottenham,1,1,True
John McGinn,MID,Aston Villa,0,0,1,2.8,2023-05-20,90,Liverpool,1,2,False
John McGinn,MID,Aston Villa,0,0,1,0.0,2023-05-28,90,Brighton,1,1,True
John McGinn,MID,Aston Villa,0,0,1,3.6,2022-08-28,90,West Ham,0,2,True
John McGinn,MID,Aston Villa,0,0,1,0.1,2022-08-31,72,Arsenal,0,1,False
John McGinn,MID,Aston Villa,0,0,1,0.7,2022-09-03,64,Manchester City,0,2,True
John McGinn,MID,Aston Villa,0,1,0,3.5,2022-09-16,90,Southampton,0,3,True
John McGinn,MID,Aston Villa,0,1,0,3.8,2022-10-02,90,Leicester City,0,3,False
