name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals_conceded,fixture,goals_conceded,minutes,opponent_team,own_goals,penalties_saved,red_cards,saves,starts,total_points,was_home,yellow_cards
Alisson Ramses Becker,GK,Liverpool,5.5,0,0,0,0.0,0.0,4,2,90,Fulham,0,0,0,1,0,1,False,0
Alisson Ramses Becker,GK,Liverpool,2.5,0,0,0,0.0,0.0,91,3,90,Arsenal,0,0,0,4,0,2,False,0
Alisson Ramses Becker,GK,Liverpool,6.0,1,3,1,0.0,0.0,106,0,90,Manchester City,0,0,0,6,0,14,True,0
Alisson Ramses Becker,GK,Liverpool,0.0,0,3,1,0.0,0.0,118,0,90,West Ham,0,1,0,3,0,15,True,0
Alisson Ramses Becker,GK,Liverpool,8.9,0,0,0,0.0,0.0,126,1,90,Nottingham Forest,0,0,0,6,0,4,False,0
Alisson Ramses Becker,GK,Liverpool,7.5,0,0,0,0.0,0.0,138,2,90,Leicester City,0,0,0,4,0,2,True,0
Alisson Ramses Becker,GK,Liverpool,8.1,0,0,0,0.0,0.0,148,1,90,Tottenham,0,0,0,4,0,3,False,0
Alisson Ramses Becker,GK,Liverpool,3.7,0,0,0,0.00163,1.0531,154,1,90,Southampton,0,0,0,4,1,3,True,0
Alisson Ramses Becker,GK,Liverpool,4.0,0,0,0,0.00021,1.2996,162,1,90,Aston Villa,0,0,0,5,1,3,False,0
Alisson Ramses Becker,GK,Liverpool,3.5,0,0,0,0.01287,0.9925,174,1,90,Leeds United,0,0,0,1,1,2,True,0
Alisson Ramses Becker,GK,Liverpool,3.3,0,0,0,0.00026,1.9671,183,3,90,Brentford,0,0,0,5,1,2,False,0
Alisson Ramses Becker,GK,Liverpool,2.5,0,0,0,0.0,0.0,16,1,90,Crystal Palace,0,0,0,2,0,2,True,0
Alisson Ramses Becker,GK,Liverpool,3.2,0,0,0,0.00016,2.238,193,3,90,Brighton,0,0,0,5,1,2,False,0
Alisson Ramses Becker,GK,Liverpool,4.1,0,3,1,0.00028,1.5902,207,0,90,Chelsea,0,0,0,2,1,9,True,0
Alisson Ramses Becker,GK,Liverpool,5.3,0,0,0,0.0,2.09,220,3,90,Wolverhampton,0,0,0,3,1,2,False,0
Alisson Ramses Becker,GK,Liverpool,6.2,0,0,1,0.0,0.28,227,0,90,Everton,0,0,0,1,1,6,True,0
Alisson Ramses Becker,GK,Liverpool,5.0,0,0,1,0.0,2.05,237,0,90,Newcastle United,0,0,0,4,1,7,False,0
Alisson Ramses Becker,GK,Liverpool,11.8,0,0,1,0.0,0.6,242,0,90,Crystal Palace,0,0,0,0,1,6,False,0
Alisson Ramses Becker,GK,Liverpool,11.8,0,0,1,0.0,0.93,67,0,90,Wolverhampton,0,0,0,1,1,6,True,0
Alisson Ramses Becker,GK,Liverpool,6.9,0,0,1,0.0,0.88,256,0,90,Manchester United,0,0,0,4,1,7,True,0
Alisson Ramses Becker,GK,Liverpool,6.6,0,0,0,0.0,0.86,261,1,90,Bournemouth,0,0,0,1,1,2,False,0
Alisson Ramses Becker,GK,Liverpool,6.0,0,0,0,0.0,2.96,287,4,90,Manchester City,0,0,0,4,1,1,False,0
Alisson Ramses Becker,GK,Liverpool,6.0,0,0,1,0.0,2.12,74,0,90,Chelsea,0,0,0,2,1,6,False,0
Alisson Ramses Becker,GK,Liverpool,1.8,0,0,0,0.0,0.0,27,2,90,Manchester United,0,0,0,2,0,1,False,0
Alisson Ramses Becker,GK,Liverpool,3.0,0,0,0,0.0,1.41,296,2,90,Arsenal,0,0,0,3,1,2,True,0
Alisson Ramses Becker,GK,Liverpool,2.5,0,0,0,0.0,1.34,304,1,90,Leicester City,0,0,0,2,1,2,False,0
Alisson Ramses Becker,GK,Liverpool,3.1,0,0,0,0.0,0.82,318,2,90,Nottingham Forest,0,0,0,3,1,2,True,0
Alisson Ramses Becker,GK,Liverpool,3.0,0,0,0,0.0,0.78,326,1,90,West Ham,0,0,0,1,1,2,False,0
Alisson Ramses Becker,GK,Liverpool,7.6,0,0,0,0.0,1.99,338,3,90,Tottenham,0,0,0,3,1,2,True,0
Alisson Ramses Becker,GK,Liverpool,7.6,0,3,1,0.0,0.69,276,0,90,Fulham,0,0,0,3,1,10,True,0
Alisson Ramses Becker,GK,Liverpool,4.1,0,0,1,0.0,0.19,344,0,90,Brentford,0,0,0,2,1,5,True,1
Alisson Ramses Becker,GK,Liverpool,0.0,0,2,1,0.01,0.54,358,0,90,Leeds United,0,0,0,4,1,9,False,0
Alisson Ramses Becker,GK,Liverpool,6.1,0,0,0,0.0,1.39,364,1,90,Aston Villa,0,0,0,2,1,2,True,0
Alisson Ramses Becker,GK,Liverpool,5.7,0,0,0,0.0,0.0,380,0,0,Southampton,0,0,0,0,0,0,False,0
Alisson Ramses Becker,GK,Liverpool,4.0,0,0,1,0.0,0.0,36,0,90,Bournemouth,0,0,0,2,0,6,True,0
Alisson Ramses Becker,GK,Liverpool,3.4,0,0,0,0.0,0.0,48,1,90,Newcastle United,0,0,0,1,0,2,True,0
Alisson Ramses Becker,GK,Liverpool,4.8,0,1,1,0.0,0.0,55,0,90,Everton,0,0,0,4,0,8,False,0
Alisson Ramses Becker,GK,Liverpool,3.0,0,0,0,0.0,0.0,87,3,90,Brighton,0,0,0,3,0,2,True,0
