name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,starts,total_points,was_home
Nick Pope,GK,Newcastle,0,1,0.0,0,2022-08-06,90,Nottingham Forest,0,0,0,0,6,True
Nick Pope,GK,Newcastle,0,1,0.0,0,2022-10-19,90,Everton,0,0,0,0,6,True
Nick Pope,GK,Newcastle,3,1,0.0,0,2022-08-13,90,Brighton,0,0,5,0,10,False
Nick Pope,GK,Newcastle,0,0,0.0,1,2022-10-23,90,Tottenham,0,0,3,0,2,False
Nick Pope,GK,Newcastle,0,1,0.0,0,2022-10-29,90,Aston Villa,0,0,0,0,6,True
Nick Pope,GK,Newcastle,0,0,0.0,1,2022-10-08,90,Brentford,0,0,2,0,2,True
Nick Pope,GK,Newcastle,0,1,0.0,0,2022-10-16,90,Manchester United,0,0,2,0,6,False
Nick Pope,GK,Newcastle,0,0,0.0,1,2022-11-06,90,Southampton,0,0,4,0,3,False
Nick Pope,GK,Newcastle,0,1,0.2957,0,2022-11-12,90,Chelsea,0,0,2,1,5,True
Nick Pope,GK,Newcastle,0,1,0.5162,0,2022-12-26,90,Leeds United,0,0,2,1,6,False
Nick Pope,GK,Newcastle,0,1,0.4746,0,2022-12-31,90,Leicester City,0,0,1,1,6,True
Nick Pope,GK,Newcastle,3,1,1.1332,0,2023-01-03,90,Arsenal,0,0,4,1,10,False
Nick Pope,GK,Newcastle,0,0,0.38,1,2023-03-17,90,Nottingham Forest,0,0,2,1,2,False
Nick Pope,GK,Newcastle,0,0,0.0,3,2022-08-21,90,Manchester City,0,0,7,0,3,True
Nick Pope,GK,Newcastle,0,1,0.296,0,2023-01-21,90,Crystal Palace,0,0,1,1,6,False
Nick Pope,GK,Newcastle,0,0,3.49,2,2023-02-18,21,Liverpool,0,0,0,1,-3,True
Nick Pope,GK,Newcastle,0,0,1.34,2,2023-03-04,90,Manchester City,0,0,1,1,1,False
Nick Pope,GK,Newcastle,0,0,1.01,1,2023-02-04,90,West Ham,0,0,0,1,2,True
Nick Pope,GK,Newcastle,0,1,1.1372,0,2023-01-15,90,Fulham,0,0,0,1,5,True
Nick Pope,GK,Newcastle,0,0,1.83,1,2023-02-11,90,Bournemouth,0,0,3,1,3,False
Nick Pope,GK,Newcastle,0,0,1.12,1,2023-03-12,90,Wolverhampton,0,0,3,1,3,True
Nick Pope,GK,Newcastle,3,0,2.65,1,2023-04-08,90,Brentford,0,1,5,1,11,False
Nick Pope,GK,Newcastle,0,0,1.01,1,2023-04-23,90,Tottenham,0,0,2,1,2,True
Nick Pope,GK,Newcastle,0,1,0.43,0,2023-04-02,90,Manchester United,0,0,1,1,6,True
Nick Pope,GK,Newcastle,0,0,0.81,1,2023-04-05,90,West Ham,0,0,1,1,2,False
Nick Pope,GK,Newcastle,0,0,1.93,3,2023-04-15,90,Aston Villa,0,0,3,1,2,False
Nick Pope,GK,Newcastle,0,0,0.0,1,2022-08-28,90,Wolverhampton,0,0,3,0,3,False
Nick Pope,GK,Newcastle,0,0,0.66,1,2023-04-27,90,Everton,0,0,4,1,3,False
Nick Pope,GK,Newcastle,0,0,0.0,2,2022-08-31,90,Liverpool,0,0,4,0,2,False
Nick Pope,GK,Newcastle,0,0,1.2,2,2023-05-07,90,Arsenal,0,0,5,1,2,True
Nick Pope,GK,Newcastle,3,1,0.0,0,2022-09-03,90,Crystal Palace,0,0,9,0,12,True
Nick Pope,GK,Newcastle,0,0,0.0,0,2023-05-28,0,Chelsea,0,0,0,0,0,False
Nick Pope,GK,Newcastle,2,0,2.06,2,2023-05-13,90,Leicester City,0,1,2,1,8,False
Nick Pope,GK,Newcastle,0,0,0.49,1,2023-05-18,90,Brighton,0,0,1,1,2,True
Nick Pope,GK,Newcastle,0,1,0.07,0,2023-05-22,90,Leeds United,0,0,1,1,6,True
Nick Pope,GK,Newcastle,0,0,0.0,1,2022-09-17,90,Bournemouth,0,0,2,0,2,True
Nick Pope,GK,Newcastle,0,0,0.83,1,2023-04-30,90,Southampton,0,0,2,1,2,True
Nick Pope,GK,Newcastle,0,0,0.0,1,2022-10-01,90,Fulham,0,0,0,0,2,False
