name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Ben Doak,MID,Liverpool,0,0,0,0.0,2022-11-12,0,Southampton,0,0,True
Ben Doak,MID,Liverpool,0,0,0,0.5,2022-12-26,2,Aston Villa,0,1,False
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-02-25,0,Crystal Palace,0,0,False
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-03-01,0,Wolverhampton,0,0,True
Ben Doak,MID,Liverpool,0,0,0,0.0,2022-12-30,0,Leeds United,0,0,True
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-01-21,0,Chelsea,0,0,True
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-02-18,0,Newcastle United,0,0,False
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-02-13,0,Everton,0,0,True
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-03-05,0,Manchester United,0,0,True
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-02-04,0,Wolverhampton,0,0,False
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-04-09,0,Arsenal,0,0,True
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-01-02,0,Brentford,0,0,False
Ben Doak,MID,Liverpool,0,0,1,0.7,2023-01-14,21,Brighton,0,1,False
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-03-11,0,Bournemouth,0,0,False
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-04-01,0,Manchester City,0,0,False
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-04-04,0,Chelsea,0,0,False
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-04-17,0,Leicester City,0,0,False
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-04-22,0,Nottingham Forest,0,0,True
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-04-26,0,West Ham,0,0,False
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-04-30,0,Tottenham,0,0,True
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-05-03,0,Fulham,0,0,True
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-05-06,0,Brentford,0,0,True
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-05-15,0,Leeds United,0,0,False
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-05-28,0,Southampton,0,0,False
Ben Doak,MID,Liverpool,0,0,0,0.0,2023-05-20,0,Aston Villa,0,0,True
