name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Oleksandr Zinchenko,DEF,Arsenal,2.9,1,3,1,0.0,0.0,0.0,1,0,0,8.4,82,Crystal Palace,0,0,0,0,12,False,0
Oleksandr Zinchenko,DEF,Arsenal,0.2,0,0,0,0.0,0.0,0.0,91,0,0,0.0,0,Liverpool,0,0,0,0,0,True,0
Oleksandr Zinchenko,DEF,Arsenal,0.8,0,0,0,0.0,0.0,0.0,104,0,0,0.0,0,Leicester City,0,0,0,0,0,False,0
Oleksandr Zinchenko,DEF,Arsenal,0.5,0,0,0,0.0,0.0,0.0,127,0,0,0.0,0,Southampton,0,0,0,0,0,False,0
Oleksandr Zinchenko,DEF,Arsenal,0.7,0,0,0,0.0,0.0,0.0,131,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,True,0
Oleksandr Zinchenko,DEF,Arsenal,1.8,0,1,1,0.0,0.0,0.0,142,0,0,1.4,77,Chelsea,0,0,0,0,7,False,0
Oleksandr Zinchenko,DEF,Arsenal,5.2,0,1,1,0.13152,0.012,0.4928,160,0,0,5.0,90,Wolverhampton,0,0,0,1,7,False,0
Oleksandr Zinchenko,DEF,Arsenal,0.8,0,0,0,0.02533,0.0,0.0972,161,0,0,0.8,17,West Ham,0,0,0,0,1,True,0
Oleksandr Zinchenko,DEF,Arsenal,1.5,0,0,0,0.04677,0.389,0.3613,172,0,0,5.8,59,Brighton,0,0,0,1,1,False,0
Oleksandr Zinchenko,DEF,Arsenal,2.8,0,0,1,0.06909,0.0377,1.0801,181,0,0,2.7,90,Newcastle United,0,0,0,1,5,True,1
Oleksandr Zinchenko,DEF,Arsenal,7.0,0,0,0,0.0,0.0,0.0,11,2,0,2.7,76,Leeds United,0,0,0,0,1,True,0
Oleksandr Zinchenko,DEF,Arsenal,3.2,0,0,1,0.0273,0.0,1.4718,199,0,0,1.8,85,Tottenham,0,0,0,1,6,False,0
Oleksandr Zinchenko,DEF,Arsenal,3.3,0,0,0,0.17021,0.0418,0.3316,201,2,0,4.5,90,Manchester United,0,0,0,1,1,True,0
Oleksandr Zinchenko,DEF,Arsenal,3.2,0,0,0,0.06,0.08,1.66,215,1,0,3.3,90,Everton,0,0,0,1,1,False,1
Oleksandr Zinchenko,DEF,Arsenal,2.4,0,0,0,0.17,0.16,2.37,221,1,0,6.8,90,Brentford,0,0,0,1,2,True,0
Oleksandr Zinchenko,DEF,Arsenal,2.4,0,0,0,0.19,0.0,1.71,111,3,0,3.3,90,Manchester City,0,0,0,1,1,True,0
Oleksandr Zinchenko,DEF,Arsenal,3.3,0,0,0,0.04,0.09,0.51,231,2,1,6.9,90,Aston Villa,0,0,0,1,7,False,0
Oleksandr Zinchenko,DEF,Arsenal,10.6,0,1,1,0.09,0.06,0.02,246,0,0,4.4,90,Leeds United,0,0,0,1,7,False,0
Oleksandr Zinchenko,DEF,Arsenal,10.6,1,2,1,0.22,0.0,0.74,61,0,0,6.7,81,Everton,0,0,0,1,11,True,0
Oleksandr Zinchenko,DEF,Arsenal,5.8,0,0,0,0.26,0.1,1.32,251,2,0,9.7,90,Bournemouth,0,0,0,1,1,True,0
Oleksandr Zinchenko,DEF,Arsenal,6.0,0,0,1,0.01,0.0,0.62,264,0,0,2.0,71,Fulham,0,0,0,1,6,False,0
Oleksandr Zinchenko,DEF,Arsenal,5.9,0,0,0,0.03,0.03,0.26,271,1,0,2.1,64,Crystal Palace,0,0,0,1,2,True,0
Oleksandr Zinchenko,DEF,Arsenal,3.8,0,0,0,0.03,0.05,0.78,281,1,0,2.2,85,Leicester City,0,0,0,1,2,True,0
Oleksandr Zinchenko,DEF,Arsenal,7.3,0,0,1,0.0,0.0,0.0,21,0,0,2.6,90,Bournemouth,0,0,0,0,6,False,0
Oleksandr Zinchenko,DEF,Arsenal,1.7,0,0,0,0.04,0.07,2.79,296,2,0,3.4,87,Liverpool,0,0,0,1,1,False,0
Oleksandr Zinchenko,DEF,Arsenal,1.5,0,0,0,0.0,0.0,0.0,309,0,0,0.0,0,West Ham,0,0,0,0,0,False,0
Oleksandr Zinchenko,DEF,Arsenal,0.9,0,0,0,0.09,0.03,1.42,311,3,0,2.4,71,Southampton,0,0,0,1,0,True,1
Oleksandr Zinchenko,DEF,Arsenal,0.1,0,0,0,0.02,0.05,2.06,329,4,0,2.7,90,Manchester City,0,0,0,1,0,False,0
Oleksandr Zinchenko,DEF,Arsenal,1.1,0,0,0,0.07,0.0,0.41,331,1,0,2.3,72,Chelsea,0,0,0,1,2,True,0
Oleksandr Zinchenko,DEF,Arsenal,1.5,0,0,1,0.01,0.0,1.14,346,0,0,1.0,60,Newcastle United,0,0,0,1,6,False,0
Oleksandr Zinchenko,DEF,Arsenal,0.0,0,0,0,0.0,0.0,0.0,351,0,0,0.0,0,Brighton,0,0,0,0,0,True,0
Oleksandr Zinchenko,DEF,Arsenal,0.0,0,0,0,0.0,0.0,0.0,367,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,False,0
Oleksandr Zinchenko,DEF,Arsenal,0.0,0,0,0,0.0,0.0,0.0,371,0,0,0.0,0,Wolverhampton,0,0,0,0,0,True,0
Oleksandr Zinchenko,DEF,Arsenal,5.8,0,0,0,0.0,0.0,0.0,31,0,0,0.0,0,Fulham,0,0,0,0,0,True,0
Oleksandr Zinchenko,DEF,Arsenal,2.1,0,0,0,0.0,0.0,0.0,41,0,0,0.0,0,Aston Villa,0,0,0,0,0,True,0
Oleksandr Zinchenko,DEF,Arsenal,0.8,0,0,0,0.0,0.0,0.0,56,2,0,0.7,73,Manchester United,0,0,0,0,1,False,0
Oleksandr Zinchenko,DEF,Arsenal,0.3,0,0,0,0.0,0.0,0.0,72,0,0,0.0,0,Brentford,0,0,0,0,0,False,0
Oleksandr Zinchenko,DEF,Arsenal,0.8,0,0,0,0.0,0.0,0.0,81,1,0,2.7,72,Tottenham,0,0,0,0,2,True,0
