name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Gabriel dos Santos Magalhães,DEF,Arsenal,2.8,0,1,1,0.0,0.0,0.0,1,0,0,2.7,90,Crystal Palace,0,0,0,0,7,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,2.5,0,0,0,0.0,0.0,0.0,91,2,0,2.3,90,Liverpool,0,0,0,0,1,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,4.7,0,3,1,0.0,0.0,0.0,104,0,0,6.0,90,Leicester City,0,0,0,0,8,False,1
Gabriel dos Santos Magalhães,DEF,Arsenal,3.7,0,0,0,0.0,0.0,0.0,127,1,0,3.8,90,Southampton,0,0,0,0,2,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,4.8,0,0,1,0.0,0.0,0.0,131,0,0,1.6,90,Nottingham Forest,0,0,0,0,6,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,7.8,0,3,1,0.0,0.0,0.0,142,0,1,8.8,90,Chelsea,0,0,0,0,15,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,9.2,0,0,1,0.00726,0.108,0.4928,160,0,0,1.9,90,Wolverhampton,0,0,0,1,5,False,1
Gabriel dos Santos Magalhães,DEF,Arsenal,2.5,0,0,0,0.05834,0.0,1.0694,161,1,0,2.4,90,West Ham,0,0,0,1,2,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,1.5,0,0,0,0.00321,0.4327,1.1451,172,2,0,3.2,90,Brighton,0,0,0,1,0,False,1
Gabriel dos Santos Magalhães,DEF,Arsenal,3.2,0,0,1,0.02435,0.0898,1.0801,181,0,0,2.3,90,Newcastle United,0,0,0,1,6,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,4.5,0,0,0,0.0,0.0,0.0,11,2,0,2.1,90,Leeds United,0,0,0,0,1,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,3.2,0,0,1,0.00626,0.0,1.5397,199,0,0,1.9,90,Tottenham,0,0,0,1,5,False,1
Gabriel dos Santos Magalhães,DEF,Arsenal,3.3,0,0,0,0.01084,0.1034,0.3316,201,2,0,3.9,90,Manchester United,0,0,0,1,1,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,3.2,0,0,0,0.01,0.0,1.66,215,1,0,2.5,90,Everton,0,0,0,1,2,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,3.0,0,0,0,0.04,0.03,2.37,221,1,0,3.3,90,Brentford,0,0,0,1,2,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,3.0,0,0,0,0.01,0.0,1.71,111,3,0,2.9,90,Manchester City,0,0,0,1,1,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,2.0,0,0,0,0.02,0.3,0.51,231,2,0,2.0,90,Aston Villa,0,0,0,1,1,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,8.0,0,3,1,0.01,0.0,0.02,246,0,0,2.3,90,Leeds United,0,0,0,1,9,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,8.0,0,0,1,0.01,0.0,1.36,61,0,0,2.0,90,Everton,0,0,0,1,6,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,4.3,0,0,0,0.05,0.19,1.32,251,2,0,5.4,90,Bournemouth,0,0,0,1,1,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,5.8,0,2,1,0.0,0.3,0.84,264,0,1,8.2,90,Fulham,0,0,0,1,14,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,6.9,0,0,0,0.02,0.0,0.42,271,1,0,3.0,85,Crystal Palace,0,0,0,1,2,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,6.5,0,0,0,0.02,0.35,0.78,281,1,0,3.7,90,Leicester City,0,0,0,1,2,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,6.0,0,1,1,0.0,0.0,0.0,21,0,0,2.5,90,Bournemouth,0,0,0,0,7,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,1.7,0,0,0,0.0,0.11,3.96,296,2,0,5.6,90,Liverpool,0,0,0,1,1,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,1.8,0,0,0,0.02,0.14,1.75,309,2,0,3.4,90,West Ham,0,0,0,1,1,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,2.2,0,0,0,0.03,0.0,1.42,311,3,0,3.0,90,Southampton,0,0,0,1,1,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,0.5,0,0,0,0.05,0.1,2.06,329,4,0,1.5,90,Manchester City,0,0,0,1,0,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,1.5,0,0,0,0.01,0.34,0.45,331,1,0,2.0,84,Chelsea,0,0,0,1,2,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,1.5,0,1,1,0.0,0.0,1.3,346,0,0,1.2,90,Newcastle United,0,0,0,1,7,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,0.0,0,0,0,0.0,0.26,1.78,351,3,0,1.4,90,Brighton,0,0,0,1,1,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,3.3,0,0,0,0.05,0.0,0.55,367,1,0,3.6,90,Nottingham Forest,0,0,0,1,1,False,1
Gabriel dos Santos Magalhães,DEF,Arsenal,3.9,0,0,1,0.01,0.0,0.47,371,0,0,0.0,90,Wolverhampton,0,0,0,1,6,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,7.0,0,1,0,0.0,0.0,0.0,31,1,1,9.4,90,Fulham,0,0,0,0,9,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,5.7,0,0,0,0.0,0.0,0.0,41,1,0,8.8,90,Aston Villa,0,0,0,0,2,True,0
Gabriel dos Santos Magalhães,DEF,Arsenal,4.0,0,0,0,0.0,0.0,0.0,56,3,0,2.5,90,Manchester United,0,0,0,0,1,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,5.0,0,0,1,0.0,0.0,0.0,72,0,0,1.8,90,Brentford,0,0,0,0,6,False,0
Gabriel dos Santos Magalhães,DEF,Arsenal,3.0,0,0,0,0.0,0.0,0.0,81,1,0,1.6,90,Tottenham,0,0,0,0,2,True,0
