name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,starts,total_points,was_home
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-08-13,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-08-06,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-10-20,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-10-23,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-10-29,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-10-09,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-10-16,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-11-05,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-11-12,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-12-28,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-12-31,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-01-04,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-03-18,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-08-21,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-01-22,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-02-25,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-02-18,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-03-04,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-02-05,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-02-08,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-01-13,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-02-12,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-03-11,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-04-09,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-04-01,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-04-04,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-04-22,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-04-17,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-08-27,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-04-25,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-08-30,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-05-06,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-09-03,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-05-28,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-05-13,0,,0,0,0,0,0,True
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-05-21,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2023-04-30,0,,0,0,0,0,0,False
Kristoffer Klaesson,GK,Leeds,0,0,0.0,0,2022-10-02,0,,0,0,0,0,0,True
