name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals_conceded,fixture,goals_conceded,minutes,opponent_team,own_goals,penalties_saved,red_cards,saves,starts,total_points,was_home,yellow_cards
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,10,0,0,Manchester City,0,0,0,0,0,0,True,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,100,0,0,Fulham,0,0,0,0,0,0,True,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,108,0,0,Southampton,0,0,0,0,0,0,False,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,118,0,0,Liverpool,0,0,0,0,0,0,False,0
Darren Randolph,GK,West Ham,0.5,0,0,0,0.0,0.0,129,0,0,Bournemouth,0,0,0,0,0,0,True,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,139,0,0,Manchester United,0,0,0,0,0,0,False,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,149,0,0,Crystal Palace,0,0,0,0,0,0,True,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,159,0,0,Leeds United,0,0,0,0,0,0,True,0
Darren Randolph,GK,West Ham,-0.5,0,0,0,0.0,0.0,161,0,0,Arsenal,0,0,0,0,0,0,False,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,179,0,0,Brentford,0,0,0,0,0,0,True,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,187,0,0,Leicester City,0,0,0,0,0,0,False,0
Darren Randolph,GK,West Ham,0.5,0,0,0,0.0,0.0,18,0,0,Nottingham Forest,0,0,0,0,0,0,False,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,200,0,0,Wolverhampton,0,0,0,0,0,0,False,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,210,0,0,Everton,0,0,0,0,0,0,True,0
Darren Randolph,GK,Bournemouth,0.0,0,0,0,0.0,0.0,213,0,0,Brighton,0,0,0,0,0,0,False,0
Darren Randolph,GK,Bournemouth,-1.0,0,0,0,0.0,0.0,222,0,0,Newcastle United,0,0,0,0,0,0,True,0
Darren Randolph,GK,Bournemouth,-0.5,0,0,0,0.0,0.0,240,0,0,Wolverhampton,0,0,0,0,0,0,False,0
Darren Randolph,GK,Bournemouth,-1.5,0,0,0,0.0,0.0,241,0,0,Manchester City,0,0,0,0,0,0,True,0
Darren Randolph,GK,Bournemouth,-1.0,0,0,0,0.0,0.0,251,0,0,Arsenal,0,0,0,0,0,0,False,0
Darren Randolph,GK,Bournemouth,-1.0,0,0,0,0.0,0.0,261,0,0,Liverpool,0,0,0,0,0,0,True,0
Darren Randolph,GK,Bournemouth,-0.5,0,0,0,0.0,0.0,272,0,0,Aston Villa,0,0,0,0,0,0,False,0
Darren Randolph,GK,Bournemouth,-1.0,0,0,0,0.0,0.0,282,0,0,Fulham,0,0,0,0,0,0,True,0
Darren Randolph,GK,Bournemouth,-1.0,0,0,0,0.0,0.0,62,0,0,Brighton,0,0,0,0,0,0,True,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,30,0,0,Brighton,0,0,0,0,0,0,True,0
Darren Randolph,GK,Bournemouth,-0.5,0,0,0,0.0,0.0,295,0,0,Leeds United,0,0,0,0,0,0,False,0
Darren Randolph,GK,Bournemouth,-0.5,0,0,0,0.0,0.0,308,0,0,Tottenham,0,0,0,0,0,0,False,0
Darren Randolph,GK,Bournemouth,-0.5,0,0,0,0.0,0.0,312,0,0,West Ham,0,0,0,0,0,0,True,0
Darren Randolph,GK,Bournemouth,0.0,0,0,0,0.0,0.0,330,0,0,Southampton,0,0,0,0,0,0,False,0
Darren Randolph,GK,Bournemouth,-0.5,0,0,0,0.0,0.0,332,0,0,Leicester City,0,0,0,0,0,0,True,0
Darren Randolph,GK,Bournemouth,-0.5,0,0,0,0.0,0.0,341,0,0,Chelsea,0,0,0,0,0,0,True,0
Darren Randolph,GK,Bournemouth,0.0,0,0,0,0.0,0.0,355,0,0,Crystal Palace,0,0,0,0,0,0,False,0
Darren Randolph,GK,Bournemouth,-0.5,0,0,0,0.0,0.0,361,0,0,Manchester United,0,0,0,0,0,0,True,0
Darren Randolph,GK,Bournemouth,-0.5,0,0,0,0.0,0.0,376,0,0,Everton,0,0,0,0,0,0,False,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,32,0,0,Aston Villa,0,0,0,0,0,0,False,0
Darren Randolph,GK,West Ham,-0.5,0,0,0,0.0,0.0,47,0,0,Tottenham,0,0,0,0,0,0,True,0
Darren Randolph,GK,West Ham,-0.5,0,0,0,0.0,0.0,54,0,0,Chelsea,0,0,0,0,0,0,False,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,75,0,0,Everton,0,0,0,0,0,0,False,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0.0,0.0,90,0,0,Wolverhampton,0,0,0,0,0,0,True,0
